chr	start	end	8Cell_Klf5_ds
chr7	25297643	25298561	36.749537118899276
chr7	25309516	25310408	57.3391189746258
chr7	25316321	25316777	39.18493900382728
chr7	25318500	25318867	25.522157307866483
chr7	25336776	25337255	11.59346620324758
chr7	25345144	25346544	22.700958157948087
chr7	25352705	25352961	10.121182288974524
chr7	25379666	25380397	17.900331048404468
chr7	25386982	25387327	14.379542699067489
chr7	25395779	25396925	43.09412268943188
chr7	25409256	25409765	34.48034517704152
chr7	25425963	25426472	22.813718216826732
chr7	25430219	25430555	18.45496844677698
chr7	25436851	25437166	19.87472168453156
chr7	25437494	25437867	22.92410976829222
chr7	25441030	25441288	17.178549807201062
chr7	25447356	25447636	15.283668279647827
chr7	25447855	25448251	19.011936893366805
chr7	25479220	25479858	21.343509328776392
chr7	25530751	25531515	15.973660133271942
chr7	25531989	25532574	22.91643604376377
chr7	25536175	25536601	14.676926552409856
chr7	25541424	25541761	14.45624461018367
chr7	25576181	25576790	9.98608429835152
chr7	25599812	25601312	22.448001302719117
chr7	25618999	25619844	20.328274781040893
chr7	25626100	25627944	38.090931217996264
chr7	25635693	25636664	33.38646469744791
chr7	25642586	25642839	22.01174823474507
chr7	25643290	25643818	21.993956220872473
chr7	25649702	25650196	19.777099246438215
chr7	25658571	25659038	37.741412217918246
chr7	25659515	25659924	20.35807014036295
chr7	25669125	25669595	47.330047526258106
chr7	25669940	25670244	32.350590097276786
chr7	25680652	25680978	42.0921955986257
chr7	25684113	25684536	31.820644969354003
chr7	25687305	25687667	24.231473340513958
chr7	25689543	25689803	22.218775859245888
chr7	25690810	25691187	25.056770906524253
chr7	25700091	25700364	51.43510278415331
chr7	25718842	25719061	17.512990903636638
chr7	25719909	25720128	17.197493172127363
chr7	25743862	25744444	16.71011843304454
chr7	25754918	25756295	30.46529526526978
chr7	25778882	25779413	12.136689738365217
chr7	25780929	25781277	13.125692978672598
chr7	25802189	25802545	16.765340659055816
chr7	25810064	25810423	25.707714362396835
chr7	25816267	25816509	29.758166525974747
chr7	25816882	25817732	55.53677062539494
chr7	25825485	25826525	17.167807689079872
chr7	25847921	25848398	14.371854336256751
chr7	25870006	25870265	17.90038606651041
chr7	25878687	25879231	18.71563734201824
chr7	25879652	25879950	13.43728552568679
chr7	25892006	25892451	15.083510671036967
chr7	25903786	25904672	20.366621875332388
chr7	25962986	25963507	26.260769428538726
chr7	25963789	25964342	14.400353007463176
chr7	26251766	26252000	12.106205467484955
chr7	26270161	26271020	12.223252120339968
chr7	26386830	26387041	13.729487414608634
chr7	26417253	26418519	21.915981009484845
chr7	27011722	27012747	12.558866645999071
chr7	27130328	27131224	20.921678451555117
chr7	27132855	27133170	18.99336836073134
chr7	27136358	27137067	22.46107417403895
chr7	27143706	27144321	30.418713502961445
chr7	27145091	27146417	37.20681081314432
chr7	27150201	27150481	28.76821353776114
chr7	27165832	27167248	27.398490019437283
chr7	27178399	27179406	28.790921315417627
chr7	27189254	27189954	15.967885531016758
chr7	27195776	27196417	32.811553312352224
chr7	27218535	27219388	35.619148302469554
chr7	27221715	27222365	31.09711616222675
chr7	27222745	27223206	39.91126943824089
chr7	27225428	27225752	31.811537159813774
chr7	27232856	27233244	17.262146149713967
chr7	27240330	27240647	16.533420361178905
chr7	27244119	27244428	20.27284941626984
chr7	27248992	27249409	28.768825821453433
chr7	27258219	27258624	26.68996465706531
chr7	27269959	27270495	43.97004550606457
chr7	27275873	27276130	17.51912711844834
chr7	27277111	27277365	29.536797651155727
chr7	27284948	27285849	26.502644416097795
chr7	27288476	27288897	29.080338956058167
chr7	27300562	27300926	23.818772384098597
chr7	27301741	27302586	25.239544242091434
chr7	27310945	27311228	22.124278503256214
chr7	27315800	27316058	23.669197234072428
chr7	27321393	27321633	22.115290904045104
chr7	27322199	27322454	30.081120382570752
chr7	27326010	27326444	48.50181364683512
chr7	27330527	27330840	45.78303316987741
chr7	27331108	27332793	36.69640843988526
chr7	27342825	27343476	24.296270490608276
chr7	27343916	27344216	31.05879325230916
chr7	27345243	27346069	20.85441932147121
chr7	27355785	27356303	24.362343418091882
chr7	27359052	27359277	18.667932874891495
chr7	27380869	27381626	18.708562563716026
chr7	27382087	27382316	22.711320664684845
chr7	27383325	27383537	24.378437312144154
chr7	27395475	27396165	17.400934247003086
chr7	27406590	27406880	17.847469066751415
chr7	27408523	27408931	17.718404178525887
chr7	27419353	27419871	21.852266613581005
chr7	27433554	27434444	18.15073864701089
chr7	27440110	27440438	16.697073011863523
chr7	27446903	27447693	44.34019390178632
chr7	27448029	27448410	31.300844898374063
chr7	27449005	27449490	32.84391346174417
chr7	27472949	27475110	37.206368433163114
chr7	27483135	27484628	53.301600088948625
chr7	27486450	27486774	50.15322440347554
chr7	27490544	27491372	36.325926440925414
chr7	27496480	27496930	19.848811181386314
chr7	27501780	27502422	34.50588940534265
chr7	27502913	27503406	33.5136998043099
chr7	27507823	27508120	68.41720846927527
chr7	27508383	27508825	45.813476489140434
chr7	27519958	27521004	21.85293966771084
chr7	27525508	27525822	18.129669052780056
chr7	27526765	27527053	16.202617168426514
chr7	27540206	27541628	23.397067358389855
chr7	27552760	27553655	21.805479241483038
chr7	27561895	27563293	15.964659958267758
chr7	27570826	27571424	24.11250596142134
chr7	27571744	27572813	23.674336326579496
chr7	27586362	27587696	28.339638016570632
chr7	27591233	27591558	29.651451615553636
chr7	27601610	27602111	15.441145080292296
chr7	27611177	27611502	15.488641909085787
chr7	27645821	27646042	25.605404784776507
chr7	27646886	27647837	32.48096719976479
chr7	27650867	27651384	23.9623693838802
chr7	27674713	27675130	19.64214403166188
chr7	27685641	27685879	19.453443555270923
chr7	27694138	27694372	25.806895508725418
chr7	27694743	27695931	19.41588170761211
chr7	27703975	27704708	14.493194768731298
chr7	27723919	27724282	12.252819690494169
chr7	27725416	27725762	13.372196856261677
chr7	27731317	27732265	18.339583223882105
chr7	27755380	27756019	15.917460752018554
chr7	27756253	27756875	12.988684333789003
chr7	27763408	27763696	15.956161499023438
chr7	27773619	27773923	8.492110432762848
chr7	27774473	27775279	9.6931028311365
chr7	27782755	27783106	18.154829413802535
chr7	27783370	27783881	10.176641820694835
chr7	27797781	27798466	14.048042057204421
chr7	27802945	27803370	13.508427075778737
chr7	27803953	27804688	15.428843155685737
chr7	27838557	27838828	14.523410005323122
chr7	27887305	27887640	12.356283557948782
chr7	27922180	27923408	16.853546435359245
chr7	27955091	27955405	11.706364747065647
chr7	27968471	27968839	15.119423425715903
chr7	27969079	27969408	15.141871237827289
chr7	27981369	27981787	14.44541083796743
chr7	27981999	27982816	18.053461316457724
chr7	28009263	28010076	14.538855776722288
chr7	28034390	28034829	12.282103060589836
chr7	28043141	28044265	21.629585039573207
chr7	28050018	28050574	23.63609858554044
chr7	28124365	28125064	15.39944020054371
chr7	28168942	28170070	21.46656778095462
chr7	28172361	28172963	22.073133056742012
chr7	28179256	28179938	30.26706550687639
chr7	28180675	28180979	18.017328252917842
chr7	28212559	28213068	27.469767920863184
chr7	28213436	28214303	27.813635451020943
chr7	28214752	28215538	23.223112255562352
chr7	28236970	28237183	34.86547209959075
chr7	28240751	28241912	19.728923205154707
chr7	28249189	28249553	15.767032589231219
chr7	28251825	28252406	17.538902109543347
chr7	28255106	28255929	19.845913303579188
chr7	28267366	28267766	28.524816703796386
chr7	28269189	28269948	21.209838157271836
chr7	28277398	28278013	16.512082182101118
chr7	28295539	28295835	32.286983805733755
chr7	28297713	28299360	33.66562405918031
chr7	28312221	28312476	29.246078397713454
chr7	28313237	28313998	24.515110713893574
chr7	28325380	28326834	26.764951332071295
chr7	28332824	28333090	26.076722625502967
chr7	28338508	28340074	31.063811595717
chr7	28343346	28343610	41.74903569077001
chr7	28350063	28350462	44.88353474934896
chr7	28354328	28354678	42.37702793666295
chr7	28357260	28357707	34.340405905806776
chr7	28358053	28358714	36.644223823489654
chr7	28372795	28374001	43.33295100482542
chr7	28379358	28380015	43.94594141119691
chr7	28380457	28380793	34.694668548447744
chr7	28386429	28387395	26.11928413422705
chr7	28391066	28391812	32.24330059389007
chr7	28424400	28425210	20.20474954004641
chr7	28436452	28437557	37.43295855716343
chr7	28446769	28447076	30.495857425155393
chr7	28447411	28448605	56.3162645391084
chr7	28479555	28480330	13.445966200674734
chr7	28490642	28491205	41.41063892100251
chr7	28504764	28505086	11.321892874581474
chr7	28527914	28528638	31.1478101904221
chr7	28537985	28538256	25.060164743683874
chr7	28539260	28540582	38.05869577583856
chr7	28540876	28541137	33.10301218727083
chr7	28545327	28545679	24.413079749454152
chr7	28555940	28556386	19.612773001995855
chr7	28558200	28558669	16.44246077181688
chr7	28581290	28581704	26.841043223505434
chr7	28583412	28584089	15.489777302988523
chr7	28596444	28597265	33.0550905859572
chr7	28598398	28598642	36.80722221780996
chr7	28601279	28601657	24.214458876816686
chr7	28620136	28620657	20.7185395015636
chr7	28630933	28631199	15.887349132308387
chr7	28637782	28638374	21.963220336952723
chr7	28645005	28645585	24.188305049106994
chr7	28651337	28651593	20.16876557469368
chr7	28668492	28669017	35.37252356029692
chr7	28673705	28674707	35.1901546409744
chr7	28676685	28678020	48.45047397827834
chr7	28693059	28693641	28.706052455705464
chr7	28693877	28694136	38.35697470852767
chr7	28697261	28697765	20.471449085644313
chr7	28726813	28727195	25.641397096723786
chr7	28732164	28733388	25.64235898092681
chr7	28741528	28742477	29.138076777201935
chr7	28752487	28752755	16.551599751657516
chr7	28763565	28764453	18.891906534229314
chr7	28795515	28796427	28.67206921912076
chr7	28800799	28801606	32.14111514369203
chr7	28809379	28809993	27.540395795716524
chr7	28810377	28810770	57.95870339779454
chr7	28824784	28825212	27.028540920988423
chr7	28833965	28834288	22.96066874394845
chr7	28841557	28841806	31.128865054333545
chr7	28846383	28848076	38.0467562605063
chr7	28852281	28853392	34.95801260318979
chr7	28853838	28854295	28.70141788123734
chr7	28869610	28869876	31.472466131798306
chr7	28871194	28871832	29.4274667452869
chr7	28903143	28903543	13.479600236415862
chr7	28916809	28917150	13.081989098154555
chr7	28932649	28933039	13.408080883515186
chr7	28962503	28962945	43.453015409443715
chr7	28965662	28966045	67.11774583024705
chr7	28966501	28967283	49.80597207247449
chr7	28972353	28973084	43.46363748114673
chr7	28981455	28982350	25.047872133095172
chr7	28990387	28990825	43.931600453102426
chr7	28991056	28991284	24.34266695641635
chr7	28991605	28992169	32.079019296253826
chr7	29000813	29001622	30.115154810977366
chr7	29018756	29019029	23.63412621955732
chr7	29026756	29027486	29.340416882136097
chr7	29035890	29036300	28.02059281744608
chr7	29036581	29036839	31.973613849906034
chr7	29037253	29037684	23.785758965529865
chr7	29039805	29040243	31.79068907210816
chr7	29051082	29051391	27.025737743933224
chr7	29051675	29052260	28.217392236758503
chr7	29052567	29052977	38.260593912078114
chr7	29061536	29061924	26.598274604561404
chr7	29063067	29063622	19.63830269650296
chr7	29064617	29064904	19.500394139971053
chr7	29068048	29068343	21.543697108252573
chr7	29084215	29084446	28.401661245337813
chr7	29084673	29085005	17.059690291623035
chr7	29088392	29088603	17.843562234634472
chr7	29104047	29104429	17.92463983665586
chr7	29108694	29109662	21.71385849310347
chr7	29125266	29125786	26.82223770251641
chr7	29126251	29126847	23.034135215234436
chr7	29137486	29138011	39.5791756203061
chr7	29140428	29140813	49.59103178544478
chr7	29155778	29156712	28.217961340951206
chr7	29163009	29163785	32.699022084167325
chr7	29165510	29165987	62.15560428451442
chr7	29169673	29170965	60.99685042561392
chr7	29178005	29178714	22.37160578971185
chr7	29185903	29186262	21.037856056829682
chr7	29186657	29188223	23.443654004336924
chr7	29194580	29195055	32.19977698075144
chr7	29211342	29211877	72.83807597650546
chr7	29214332	29214978	50.1782074860375
chr7	29216607	29217220	40.95735736305523
chr7	29217534	29217866	35.57431308332696
chr7	29227669	29228827	31.811538864293865
chr7	29234849	29235712	39.5588997015395
chr7	29237743	29238124	46.50118007309481
chr7	29248555	29249024	28.309909068190976
chr7	29276971	29277672	38.24854845327249
chr7	29284021	29284414	43.14257411617056
chr7	29287171	29288155	44.715748403130505
chr7	29288428	29288822	30.185165003471568
chr7	29296667	29297273	26.37615155072102
chr7	29306591	29307897	22.055628386609953
chr7	29326427	29326743	16.565849578833276
chr7	29342186	29342794	14.604990995243975
chr7	29349644	29351157	30.891145193411354
chr7	29364320	29364584	13.585640260667512
chr7	29383199	29383839	19.374767792224883
chr7	29389946	29390662	20.47466165659814
chr7	29395908	29396281	11.691917436052583
chr7	29403863	29404716	25.74437269991196
chr7	29417234	29418023	11.854796871335184
chr7	29420306	29420817	13.64178957257952
chr7	29430400	29431279	19.556954442437597
chr7	29454415	29455640	25.122511246739602
chr7	29466895	29467334	23.151993988315173
chr7	29469385	29470457	20.20611358845412
chr7	29481465	29481891	13.189182574760187
chr7	29487424	29487820	26.271885871887207
chr7	29494296	29494510	17.23533477515818
chr7	29518466	29518887	26.320167165470803
chr7	29523468	29523853	23.542531347894048
chr7	29528862	29529111	11.424852103114606
chr7	29540573	29541329	28.938709252725832
chr7	29554951	29555592	11.759008421726792
chr7	29565267	29566669	15.443774354951017
chr7	29596881	29597665	16.135017767244456
chr7	29612790	29613052	8.678692009612805
chr7	29627660	29627984	14.194889657291366
chr7	29628359	29628892	14.935985874727116
chr7	29629708	29629940	13.748395689602557
chr7	29639938	29640149	8.573479858054935
chr7	29656898	29657522	15.480716133729006
chr7	29658490	29658835	20.55524222056071
chr7	29676999	29677617	11.380481326464311
chr7	29681800	29682140	16.737720671822043
chr7	29707222	29707517	15.892685369717872
chr7	29709191	29710100	34.39011818242676
chr7	29725679	29726343	38.57399540636913
chr7	29727164	29728150	23.58469660335332
chr7	29728380	29728691	23.973853629501686
chr7	29739030	29739347	26.00485193992639
chr7	29739864	29740383	30.7612849623252
chr7	29767940	29768963	18.611103926702445
chr7	29783279	29783900	16.84209744212324
chr7	29813657	29814033	12.473998046935872
chr7	29816056	29816371	28.046366824801005
chr7	29819035	29819865	19.907085545091743
chr7	29822285	29822618	19.405923075862116
chr7	29828738	29829626	17.03723187704344
chr7	29853288	29853509	9.0495661934037
chr7	29861871	29862193	13.038505548275776
chr7	29863546	29863758	12.826242527871761
chr7	29893062	29893450	17.037131980522393
chr7	29908239	29908711	22.42360023724831
chr7	29919884	29920412	16.954669258811258
chr7	29944533	29944991	15.165557761379725
chr7	29953935	29954870	18.62547492980957
chr7	29963881	29964977	41.636912512953266
chr7	29967190	29967917	36.14107117790631
chr7	29969311	29969628	37.48154658850059
chr7	29981111	29981437	30.909241916211837
chr7	29982101	29982798	34.07116598788772
chr7	29983387	29984165	34.29265682740199
chr7	29993596	29993881	29.237643713700145
chr7	29996547	29996927	19.860383878256144
chr7	30033629	30034328	37.6211218172218
chr7	30083709	30084085	10.743304436511181
chr7	30090086	30091373	34.415691020790696
chr7	30094824	30095046	43.01819956839621
chr7	30111135	30111518	16.641266770524705
chr7	30116235	30116552	18.9785491299554
chr7	30117722	30118402	15.107367571662454
chr7	30132245	30132532	16.622390587570774
chr7	30143365	30143897	11.091393529024339
chr7	30155416	30156033	13.299590390543884
chr7	30156572	30156858	14.859814670536068
chr7	30162789	30163017	10.87651322599043
chr7	30169431	30170095	20.372500135237914
chr7	30181583	30182103	27.7692602120913
chr7	30182363	30182691	26.298968995489727
chr7	30182904	30183149	30.475687392877074
chr7	30183905	30184720	33.71846599227812
chr7	30193237	30194602	31.852705941532122
chr7	30198427	30198857	37.95348052534946
chr7	30203939	30204244	15.064757150118469
chr7	30216543	30216899	17.928090422340993
chr7	30226404	30226827	30.635670249343764
chr7	30231232	30231529	27.59318839179145
chr7	30231923	30232681	33.82438721191286
chr7	30232895	30233651	24.624066361674554
chr7	30249476	30250080	13.756392792360671
chr7	30264546	30266788	34.415550984848785
