chr	start	end	8Cell_siTfap2c_Klf5_ds
chr2	39008168	39008406	16.96677731265541
chr2	39015055	39015296	23.11956747043182
chr2	39105418	39106000	10.167205432845964
chr2	39126829	39127641	15.407103397576092
chr2	39197059	39197569	22.243711118137135
chr2	39202494	39202831	32.63364046476008
chr2	39268325	39268771	14.761995513877526
chr2	39373215	39373561	22.785243486393394
chr2	43735313	43735576	16.37915963365098
chr2	44471007	44471765	19.369375612616224
chr2	44780538	44781734	14.083088390005871
chr2	44863053	44863410	12.150748876630425
chr2	44927392	44927781	14.710289665849778
chr2	48434237	48434797	11.863239650215421
chr2	48822307	48822636	9.60942398958293
chr2	48851898	48852319	9.418911592977347
chr2	48948750	48949889	13.809599855890182
chr2	48967454	48967683	16.07012934455705
chr2	49180219	49180653	15.857865469796318
chr2	49189780	49190126	15.416686647889241
chr2	49309045	49309441	42.134743972258136
chr2	49318877	49319274	13.96216107615896
chr2	49351837	49352403	15.772212650245153
chr2	49352675	49353048	26.007587540245567
chr2	49444094	49444412	13.35700096274322
chr2	49452237	49453319	12.634551157572353
chr2	49594042	49595013	13.605522176387012
chr2	49734176	49734570	11.884992822172679
chr2	50291284	50291524	20.5457817475001
chr2	50309020	50309420	26.860540127754213
chr2	50354476	50354701	12.827711609734429
chr2	50498580	50498960	14.628031969070435
chr2	50620321	50620758	11.262203838514244
chr2	50911264	50911568	36.363821597475756
chr2	51007719	51008109	14.505376204466208
chr2	51054687	51055690	16.767987037822234
chr2	51062035	51062787	19.54893013771544
chr2	51080294	51080543	10.125716230476716
chr2	51124568	51124827	9.664550046663027
chr2	51132095	51132502	10.14962430726691
chr2	51148728	51149098	17.89585920797812
chr2	51231985	51232748	28.167181816201065
chr2	51914741	51915118	11.699077765568498
chr2	52001303	52002274	15.391048424521387
chr2	52029361	52029875	11.797740298022555
chr2	52069998	52071751	22.4510926334916
chr2	52101599	52102375	17.51168447487133
chr2	52424668	52425172	9.94295044810999
chr2	52709090	52709728	17.095009126259615
chr2	52737671	52737976	23.235176974437277
chr2	52738356	52739136	21.40514764418969
chr2	52741830	52743023	20.322079516216576
chr2	52915525	52916148	22.109208961168413
chr2	53085443	53085884	10.662405453031026
chr2	53133027	53133317	16.22933046406713
chr2	53138519	53139186	14.170765016032481
chr2	53191460	53191955	17.265582778237082
chr2	53552063	53552400	16.312168593930206
chr2	54356610	54356906	20.488734556211007
chr2	54794392	54795284	13.503007153224518
chr2	55222327	55223040	11.952327615917147
chr2	55776170	55776398	14.465758495163499
chr2	55921026	55921616	15.410152095859333
chr2	57114562	57114917	10.659558873781016
chr2	57166090	57166625	12.024979996904035
chr2	57192492	57192854	12.348402987527583
chr2	57213575	57214197	11.10011364946028
chr2	57225188	57225589	16.467052564359363
chr2	57225821	57226059	16.80870322219464
chr2	57226623	57227053	25.03613419643668
chr2	57231732	57232142	37.72752035652719
chr2	57238035	57238642	17.044566628960446
chr2	57246562	57246913	23.20202459568991
chr2	58415027	58415254	15.159294741794401
chr2	58549666	58549995	8.528798787427165
chr2	58983813	58984081	14.885036482739805
chr2	59160298	59160636	10.696663912936781
chr2	59187237	59187886	11.430555734502148
chr2	59230732	59231885	13.895346618381048
chr2	59308114	59308463	13.634838705418103
chr2	59354238	59354760	9.304596137269703
chr2	59394768	59395266	17.417192807638024
chr2	59438570	59438816	22.346344211237216
chr2	59526244	59526576	21.64210626590683
chr2	59586101	59586473	22.084392355334373
chr2	59590378	59590893	18.085350014399555
chr2	59596552	59596926	12.061172467502043
chr2	59635179	59635945	17.404678883814004
chr2	59707792	59708081	8.574511882755584
chr2	59745699	59745996	14.829234897086918
chr2	59841028	59841569	15.519361462478496
chr2	59855681	59857033	17.775373308616278
chr2	59866405	59867030	20.33092721557617
chr2	59869496	59869771	16.83641701785001
chr2	59882176	59882567	20.531744552085467
chr2	59979762	59980319	13.110287161232968
chr2	60009486	60009722	15.248069100460764
chr2	60017473	60017710	19.266053996508635
chr2	60021438	60021724	20.194416599673826
chr2	60029005	60029972	20.493681461882566
chr2	60044751	60045409	20.73307520422892
chr2	60135662	60136038	17.064991068332752
chr2	60163412	60163948	13.47185681382222
chr2	60197113	60197422	15.505378624382143
chr2	60234169	60234412	14.844931793801578
chr2	60267903	60268678	14.432287986509262
chr2	60322219	60322750	19.59509017283409
chr2	60323156	60323577	19.357604239728843
chr2	60417986	60418503	13.000332511370601
chr2	60750338	60750596	17.782957287721857
chr2	60752089	60752659	19.81864089798509
chr2	61454406	61454830	13.453114110343861
chr2	61492301	61492523	12.715788394481212
chr2	61542291	61542920	21.858442843244642
chr2	61649816	61650216	12.561049792766571
chr2	61668427	61668680	10.919804320505014
chr2	61692129	61692968	14.323860931169149
chr2	61711327	61711626	19.65193476086875
chr2	61746285	61746766	16.749996972431017
chr2	61988865	61989101	11.544316701969858
chr2	62000863	62001718	19.154950314795066
chr2	62063606	62064378	18.131995042988674
chr2	62446147	62446822	11.559707617583099
chr2	62664294	62664796	12.576885032463833
chr2	62744889	62745215	13.700491279180795
chr2	64056212	64056998	12.503166478402136
chr2	64057703	64057937	12.077095720503065
chr2	64730692	64731003	9.429694353575876
chr2	65368324	65368569	13.88430274651975
chr2	65369080	65369311	20.38265036710929
chr2	65369565	65370100	18.160527059965045
chr2	65397537	65397844	15.09781199713095
chr2	65579420	65579685	16.71693967423349
chr2	65944969	65946183	14.767824254672256
chr2	66114489	66115329	10.962636932872591
chr2	66136063	66136328	15.55042874678126
chr2	66151412	66151836	10.238093860869137
chr2	66219612	66220334	14.587645600707248
chr2	66256705	66257328	14.633122927878489
chr2	66260282	66260509	14.22288288418942
chr2	66634883	66635191	8.764222084701835
chr2	68081811	68082121	16.19364809836111
chr2	68779253	68779540	18.32815833872619
chr2	68784679	68785192	15.228469244453178
chr2	68825348	68825737	12.003891761014884
chr2	69014224	69014623	17.948235588264943
chr2	69201730	69202084	18.75609263457821
chr2	69355537	69355778	179.888369804596
chr2	69378199	69379119	13.568461471018583
chr2	69534009	69534371	11.516967714162163
chr2	69582662	69583024	11.920550377988025
chr2	69586423	69586718	10.249328965655828
chr2	69627284	69627780	13.83012092498041
chr2	69635233	69636237	21.538962850532684
chr2	69647230	69647830	12.2950865705808
chr2	69680161	69680385	22.220497063228063
chr2	69701411	69701959	16.0923316217687
chr2	69728239	69728903	23.097298143857934
chr2	69729295	69729537	24.415436232385556
chr2	69769358	69769715	13.8895703751166
chr2	69770961	69771222	12.939490099062866
chr2	69779862	69780177	14.371996743338448
chr2	69792954	69793820	21.292350970569988
chr2	69802748	69803187	15.838672586888551
chr2	69824437	69824717	14.24261691570282
chr2	69866187	69866774	20.920699927429123
chr2	69870382	69870670	29.692649186899263
chr2	69880765	69881001	20.482206405219387
chr2	69903422	69903761	15.57224600293995
chr2	69919932	69920196	13.953878070368912
chr2	69962790	69963015	11.593137825859918
chr2	69974916	69975320	10.012365479280453
chr2	70030265	70030548	14.122642742871395
chr2	70126782	70127321	11.803116077394787
chr2	70395834	70396313	10.133331021087901
chr2	70560999	70561418	10.735879533899713
chr2	70690655	70690915	16.025519857039818
chr2	70691192	70691530	12.522115985317344
chr2	70704521	70704748	10.560132789191696
chr2	70713549	70713771	12.96433755513784
chr2	70735570	70735881	19.893682197742525
chr2	70787183	70787973	22.760518550872803
chr2	70838753	70839110	14.17059026712797
chr2	70888791	70889224	12.568186048547336
chr2	70890367	70890925	11.903518070029529
chr2	70908356	70909140	21.559077978742366
chr2	70939371	70939719	11.544255490960746
chr2	71055297	71056046	22.908898445251626
chr2	71064632	71064859	11.886011018627016
chr2	71109812	71110054	9.177474173632534
chr2	71211211	71211569	16.8896065664025
chr2	71212072	71212294	10.975907991598318
chr2	71220072	71220383	8.717978475944788
chr2	71260819	71261085	11.42331195953197
chr2	71285355	71286336	16.09513459706282
chr2	71336386	71337143	14.010089154917466
chr2	71344481	71344827	13.55914082830352
chr2	71352813	71354322	16.118371626965804
chr2	71365426	71365763	19.060329476874376
chr2	71417074	71417948	16.5797943119599
chr2	71429353	71429893	14.210446162135513
chr2	71438693	71438918	20.368826194339327
chr2	71453086	71453723	17.59828322424058
chr2	71468323	71468617	11.096771863042092
chr2	71529611	71530237	20.261388978257347
chr2	71532312	71532559	16.589729386302622
chr2	71546024	71546455	21.540267815999254
chr2	71546819	71547176	25.606505476793988
chr2	71598633	71599396	11.950605924913798
chr2	71632102	71632565	12.245428737244906
chr2	71637653	71638700	19.274535153633998
chr2	71675314	71675918	28.399223321320996
chr2	71687589	71688028	23.68300026913167
chr2	71688450	71688743	18.08338539266749
chr2	71704076	71704695	10.84189806539138
chr2	71718002	71718587	23.790827040387015
chr2	71736157	71736415	23.042256066965503
chr2	71761092	71761364	11.189776499481763
chr2	71768199	71768484	12.732074003052293
chr2	71804486	71806446	19.177049798597825
chr2	71812928	71813408	19.175455089410146
chr2	71816749	71817002	16.19133567433112
chr2	71840564	71840928	11.470911475328299
chr2	71852367	71852766	13.995887008227202
chr2	71855881	71856286	14.548727442305765
chr2	71898371	71898617	24.54860658955768
chr2	71904067	71904399	19.819535760994416
chr2	72035814	72036146	9.68879220428237
chr2	72038135	72038572	15.239637724049304
chr2	72042173	72042472	12.901356582258856
chr2	72087025	72087447	12.243488544536428
chr2	72196150	72196561	12.478113295098002
chr2	72203623	72204052	13.245159327011287
chr2	72298185	72298600	13.016613270862994
chr2	72387854	72388158	19.198773258610775
chr2	72398090	72398465	15.39158140818278
chr2	72398719	72399021	12.04859855159229
chr2	72469328	72470207	20.597220666036943
chr2	72475777	72476109	12.952394126409507
chr2	72633935	72634532	19.953733001721766
chr2	72646162	72646855	19.474222274053666
chr2	72655245	72656014	24.115912265058302
chr2	72684762	72685743	21.129298071127298
chr2	72728685	72729153	13.020311083549108
chr2	72818337	72818695	14.99275546899721
chr2	72837933	72838340	10.92300711217032
chr2	72902275	72902713	15.708750115137667
chr2	72924417	72924654	14.524938921385173
chr2	72937224	72938109	23.26896459504036
chr2	72953868	72954536	32.06317959574168
chr2	72970228	72971439	20.56783120323074
chr2	72993299	72993980	34.404895877698095
chr2	73012734	73012962	10.461562413918344
chr2	73020840	73021178	24.845731035492125
chr2	73028869	73029121	25.927340870811825
chr2	73030109	73030816	27.72958552618175
chr2	73036727	73037241	22.02057313362448
chr2	73037991	73038365	14.934799885367328
chr2	73059736	73059961	14.491422123379177
chr2	73064233	73064617	11.57236573472619
chr2	73093261	73093812	23.7669491962599
chr2	73100073	73100328	21.840428776834525
chr2	73167107	73167558	12.111064566212589
chr2	73215713	73216202	20.63184057520455
chr2	73278670	73278948	20.259044678091144
chr2	73343785	73345005	12.828484688625961
chr2	73386588	73387199	18.094681170099886
chr2	73407897	73408323	12.1756213170262
chr2	73419507	73419770	9.708276696078224
chr2	73506290	73506554	18.756351911660396
chr2	73517940	73518466	13.729164792557633
chr2	73524681	73525235	19.31126278832501
chr2	73560501	73561152	17.71779163641864
chr2	73561433	73561973	15.036032920413547
chr2	73572233	73572584	11.449166403876411
chr2	73760980	73761257	10.333610514010763
chr2	73792528	73792915	19.112364833053075
chr2	73799102	73799989	26.271776261700584
chr2	73800311	73800631	28.5809677362442
chr2	73835419	73835685	22.959778305283166
chr2	73844551	73844948	18.04181591869902
chr2	73892278	73893762	26.179488499530883
chr2	73903252	73903676	28.391014198087298
chr2	73904930	73905357	33.10940974769324
chr2	73908522	73908770	37.81919865069851
chr2	73909183	73909451	46.150122395202295
chr2	74000637	74000862	12.228543518914117
chr2	74578117	74579368	11.261036690285833
chr2	74591547	74591882	20.789427062646666
chr2	74639603	74639908	11.821123725078145
chr2	74681777	74682192	14.160374161134284
chr2	74691243	74692080	13.11301115393781
chr2	74715629	74716213	14.311178083289159
chr2	75412344	75413027	14.603543066524656
chr2	75524376	75524712	8.395894794946624
chr2	75587433	75587657	11.580524740474564
chr2	75589985	75590341	13.54109854644604
chr2	75624347	75624892	32.23180814970524
chr2	75633452	75634487	39.3892019815491
chr2	75643569	75643834	14.220640790687417
chr2	75647659	75647998	21.208141827653645
chr2	75658013	75658343	20.598996075716887
chr2	75658677	75659353	21.658618141208176
chr2	75669653	75670155	17.46699147395404
chr2	75670458	75670979	19.223806690574836
chr2	75676240	75677060	31.646067258788317
chr2	75703597	75703829	14.324482181976581
chr2	75704082	75705091	17.183447648323444
chr2	75831651	75832588	17.47261186088798
chr2	75846568	75846923	14.084401755265787
chr2	75869232	75870173	16.478123416556056
chr2	75877468	75877701	18.030573140398115
chr2	75940518	75940759	18.519600686195975
chr2	75941122	75941695	25.470901014917185
chr2	75964828	75965193	13.636689058068681
chr2	76070616	76070856	11.717691193024317
chr2	76215741	76215974	11.523413875072299
chr2	76360006	76360376	14.430236262244147
chr2	76369661	76370666	16.758953434199242
chr2	76472882	76474033	25.091134189834396
chr2	76513765	76514629	24.199566269362414
chr2	76584066	76584579	13.684737162748043
chr2	76585100	76585392	11.844932628004518
chr2	76611709	76612527	19.466393736580475
chr2	76622062	76622393	12.353115410242916
chr2	76647791	76648306	21.551676790922592
chr2	76805363	76805689	21.659579218530947
chr2	77303433	77304229	11.139296159073336
chr2	77341793	77342439	14.448944635066455
chr2	77402058	77402306	11.468615370412026
chr2	77709448	77709675	10.140261538753425
chr2	77942792	77943022	20.359491033139435
chr2	78049225	78049651	11.132045097754036
chr2	78863285	78863744	21.351919467153113
chr2	78926025	78926376	9.003548457751586
chr2	79635445	79636288	13.10372687008316
chr2	79657701	79658097	19.376277704431555
chr2	79671929	79672690	17.006527882837904
chr2	80267014	80268236	19.149655452141396
chr2	80292844	80293249	21.117859303509746
chr2	80443956	80444667	12.986922323116941
chr2	80463207	80463524	15.133852314873824
chr2	80474570	80474882	18.63013608027727
chr2	80500811	80501479	24.237467247212006
chr2	80506172	80506462	15.381773845080671
chr2	80524537	80524768	10.719284655211808
chr2	80544995	80545220	18.01676040225559
chr2	80601589	80602482	12.443064431727667
chr2	80638376	80638707	16.32939332057342
chr2	80795774	80796292	13.938782060468519
chr2	83652749	83653095	17.424640633467305
chr2	83655254	83655876	17.214187242593795
chr2	83723553	83723779	19.299301653836682
chr2	83940656	83941200	10.76675740322646
chr2	84370808	84371099	11.594733746191071
chr2	84455422	84455651	17.181801745985272
chr2	84600981	84601422	14.231243366557184
chr2	84602699	84602936	16.60713000237187
chr2	84616624	84616867	16.733796649509006
chr2	84620113	84620416	20.162321204006084
chr2	84635643	84636284	13.400514813927519
chr2	84650480	84650930	14.233659982681274
chr2	84656265	84656589	22.80929590154577
chr2	84656957	84657629	21.334060404981887
chr2	84662859	84663321	23.74718220202954
chr2	84670251	84670746	13.698452791541515
chr2	84677753	84678112	12.771220508724202
chr2	84689977	84690492	18.14012918750059
chr2	84710462	84710758	15.682190018731195
chr2	84715342	84715735	40.41732854576208
chr2	84727547	84727769	24.363923150139886
chr2	84729126	84729645	17.653584193632092
chr2	84739670	84739905	19.718206324475876
chr2	84780105	84780331	17.5819119394353
chr2	84788386	84788616	11.916352715699569
chr2	84797893	84798627	13.145488599990305
chr2	84827623	84827889	11.765114735839958
chr2	84829786	84830010	19.37086917247091
chr2	84870470	84871069	12.313500913833337
chr2	84872881	84873127	9.369815380592657
chr2	84889762	84890118	15.031198927525724
chr2	84896523	84896878	22.49371451525621
chr2	84936502	84936968	15.02189151207265
chr2	85002476	85003145	13.482627559314038
chr2	85028004	85028417	23.024112350426922
chr2	85028709	85029486	33.98972603222271
