chr	start	end	8Cell_Tead4_ds
chr1	151438375	151438652	28.73497501607406
chr1	151464854	151465149	18.844957299959862
chr1	151524280	151524698	22.181144433728814
chr1	151543818	151544137	20.280855794685387
chr1	151549233	151549586	29.321540227355094
chr1	151556374	151557195	33.92165034639124
chr1	151570908	151571251	19.828817876365374
chr1	151727709	151728326	24.12033923286673
chr1	151863740	151864114	13.14093972272414
chr1	151873685	151874219	13.878848905420481
chr1	152090447	152091670	23.49969130505915
chr1	152124178	152124991	29.313269713707957
chr1	152427853	152428342	29.614516133423475
chr1	152778839	152779153	18.887632956170734
chr1	152802129	152802841	20.15253653553095
chr1	152902839	152903371	27.926962230438576
chr1	152917249	152917809	77.06548673766
chr1	152927718	152928028	27.34353200850948
chr1	152975816	152976218	27.00991360939557
chr1	153009025	153009914	34.460137132852765
chr1	153269969	153270301	27.29652370315
chr1	153302731	153303010	16.310324070701462
chr1	153378611	153378895	12.430952871349495
chr1	153424844	153425271	21.350954395267387
chr1	153508333	153509027	24.788272483891642
chr1	153548357	153548615	28.39342044120611
chr1	153593881	153594246	12.74255604939918
chr1	153603965	153604369	15.11769702528963
chr1	153713567	153714036	13.404003282599867
chr1	153899963	153900208	23.617616303113042
chr1	153922509	153923138	35.008663459498855
chr1	153923472	153923926	30.639178357985575
chr1	153935852	153936130	26.282988150342764
chr1	153963225	153963596	25.08704013258942
chr1	153970000	153970351	23.09126277934452
chr1	154034143	154034435	17.515637760292993
chr1	154118283	154118744	17.760742170950337
chr1	155114103	155114598	20.47466396562981
chr1	155293423	155293781	16.840992226946952
chr1	155404676	155405181	39.84419636490321
chr1	155408491	155408872	37.53681182110403
chr1	155438139	155439217	67.65170380666659
chr1	155445004	155445347	30.862773895263672
chr1	155450045	155450349	18.156266447744873
chr1	155465755	155466064	23.923849797171684
chr1	155512895	155513149	27.151572144876315
chr1	155522248	155522947	47.09175006446238
chr1	155524242	155524619	49.08966635139931
chr1	155538186	155538582	22.25080447004299
chr1	155555874	155556364	27.053506201140735
chr1	155707538	155707931	20.205494623451134
chr1	155740898	155741487	19.438327229893268
chr1	155843573	155843869	11.96941254912196
chr1	156040038	156041125	21.9589360881093
chr1	156110824	156111215	26.429053865125418
chr1	156235098	156235507	26.43507509301519
chr1	156250265	156250692	14.857212096801687
chr1	156288563	156289131	24.545048978966726
chr1	156347440	156348136	24.222433286151666
chr1	156486684	156487555	23.666039936578095
chr1	156509102	156510038	18.7515940472611
chr1	156522073	156522354	12.492919986358316
chr1	156548720	156549350	28.384335884972224
chr1	156551399	156552033	22.79031531517438
chr1	156558305	156558729	21.50203395564601
chr1	156598305	156598812	34.39334722289437
chr1	156667070	156667480	16.4098646001118
chr1	156694518	156694926	20.28844402116888
chr1	156730997	156731438	23.404105595179967
chr1	156948561	156949022	25.36890476748121
chr1	156960812	156961077	32.053874346895036
chr1	157019292	157019623	15.764822052324647
chr1	157069449	157069710	16.17635620964898
chr1	157070087	157070562	21.55483734331633
chr1	157086607	157086874	18.015270215295228
chr1	157310562	157311577	18.8147359434607
chr1	157452554	157453025	38.86159527934534
chr1	157551152	157551745	19.17311130446487
chr1	158461881	158462504	18.76210622955861
chr1	158973455	158974401	25.13675182616736
chr1	159227886	159228265	21.802197222344795
chr1	160145257	160145505	15.880912273160872
chr1	160195283	160195763	13.97969717780749
chr1	160212544	160213330	18.01295894702882
chr1	160880456	160880751	20.44818603386313
chr1	161034631	161034915	32.59529637618804
chr1	161039259	161039684	38.36291301054113
chr1	161040474	161040796	24.852456317925306
chr1	161146004	161146343	22.359189396410915
chr1	161195724	161196508	20.064864389750422
chr1	161248694	161249210	19.550144801768223
chr1	161271022	161271574	33.22163939303246
chr1	161279088	161279769	18.141365432879297
chr1	161291504	161292013	20.400769460412047
chr1	161309020	161309272	15.865514656854055
chr1	161876990	161877285	48.43362339472367
chr1	161962210	161962878	30.4052653462587
chr1	161976667	161976955	23.81539848115709
chr1	162243468	162244071	20.973876261987893
chr1	162662226	162663246	19.634468097312777
chr1	163403713	163403978	26.640490891798486
chr1	163994383	163995083	17.151195484570096
chr1	164457797	164458371	17.46532102910484
chr1	164517252	164518211	21.047039767872928
chr1	165234220	165234574	15.810557624041024
chr1	165247353	165248255	20.3678833090281
chr1	165264686	165265112	16.687592325076253
chr1	165295228	165295577	31.129689968076338
chr1	165460670	165461512	27.83890490860384
chr1	165567166	165567592	20.922104784020796
chr1	165634332	165635078	17.435918831633497
chr1	165651883	165653561	42.74946820835391
chr1	165770451	165771720	19.616820085884736
chr1	166002984	166003372	15.789672314506216
chr1	166070287	166071108	44.051236141032916
chr1	166138266	166138557	11.862247432630086
chr1	166160365	166160753	17.545275104414557
chr1	166409593	166410133	11.589306634443778
chr1	167285252	167285661	23.782105567111362
chr1	167292760	167293101	17.883087096675748
chr1	167308817	167309078	17.150563305821912
chr1	167393824	167394378	23.84886318165473
chr1	167708800	167709403	11.862122443184925
chr1	169596070	169596833	21.114896836787032
chr1	169600490	169601222	22.137756438854613
chr1	169654358	169654875	13.110769415731818
chr1	169949995	169950753	19.055190305911143
chr1	170014874	170015413	15.36914046929807
chr1	170015695	170016101	13.481430531722571
chr1	170175206	170175454	26.73258553012725
chr1	170239145	170239526	15.338241547111451
chr1	170720426	170720986	19.891877291032245
chr1	170838821	170839133	14.608673774279081
chr1	170868767	170869048	49.208270945158716
chr1	170871367	170871906	39.959348105322675
chr1	170876705	170877509	31.41915912058816
chr1	170885056	170885403	32.58764938112638
chr1	170889191	170889993	68.25020336569693
chr1	170890290	170890791	50.3772860429958
chr1	171096350	171096736	25.692530800023846
chr1	171103162	171103605	30.315820142862222
chr1	171111614	171111984	17.76817558649424
chr1	171267003	171267362	27.549053282458804
chr1	171281048	171281817	19.550026703252904
chr1	171316630	171317047	35.27983104696663
chr1	171345763	171346099	20.238805231593904
chr1	171360961	171361274	25.881312678035457
chr1	171401629	171402308	19.72040431453834
chr1	171424771	171425623	32.12125012124648
chr1	171439091	171439608	23.823195242558963
chr1	171476959	171478043	32.2061780387625
chr1	171478301	171479144	45.418809078483534
chr1	171501215	171502087	37.01585447022674
chr1	171515910	171516895	61.21414276064955
chr1	171525061	171525741	17.22171664798961
chr1	171551142	171551887	46.39757874764052
chr1	171566831	171567251	39.57197878247216
chr1	171689136	171690160	29.822025201283395
chr1	172019148	172019634	23.82924982549722
chr1	172082517	172083009	18.61738889197993
chr1	172376524	172376824	14.837280543645223
chr1	172402053	172402397	18.332445579905844
chr1	172457409	172458735	43.85045365150877
chr1	172468013	172468994	26.324096396793284
chr1	172481715	172482152	23.44592573440866
chr1	172520715	172520992	27.877494367881802
chr1	172592268	172593139	45.193688713450385
chr1	174472937	174473274	11.348413942829438
chr1	175625746	175626116	16.334392573382402
chr1	175866937	175867689	22.248874910334322
chr1	175885822	175886075	15.579468101380842
chr1	175896961	175897797	34.34433400630951
chr1	175945399	175945963	16.39655689313902
chr1	176712246	176712535	28.15373099303988
chr1	176723988	176725273	46.87895269579461
chr1	176797536	176798202	29.21927104984318
chr1	176798533	176799098	27.910715322578902
chr1	176814204	176814674	26.784362103076692
chr1	177272016	177272322	14.895128175324084
chr1	177338469	177338735	21.839627538408553
chr1	177674446	177675068	19.99001447180843
chr1	177744590	177745245	31.861775951531097
chr1	177755883	177756161	20.904434437374416
chr1	177796114	177796638	19.607115499845897
chr1	178272596	178273084	28.438014311868635
chr1	178309130	178309653	42.95239618494679
chr1	178318328	178319192	25.599269936482113
chr1	178409151	178409415	30.11429366198453
chr1	178574717	178575057	12.86704810927896
chr1	178634473	178634722	16.0986914500654
chr1	179072677	179073221	19.72295319332796
chr1	179416597	179416894	17.558975916518907
chr1	179518097	179518617	29.354163674207832
chr1	179519014	179519419	34.08520116923768
chr1	179651144	179651546	40.44327964592929
chr1	179694134	179694617	21.397117798372825
chr1	179713717	179714016	26.17626505312712
chr1	179715568	179715874	22.872693688261744
chr1	179717099	179717382	36.14532674243509
chr1	179734683	179735631	21.76917941157828
chr1	179803375	179803745	19.216109353142816
chr1	179847951	179848662	21.16248089217603
chr1	180194940	180195233	15.24887514602609
chr1	180361316	180361814	24.566140040815117
chr1	180384874	180385445	23.939634077603262
chr1	180568450	180568773	23.923532143465874
chr1	180571057	180571340	25.722482532999962
chr1	180609684	180610408	21.373601597975632
chr1	180622747	180623123	20.68769855702177
chr1	180636743	180637089	30.610297222357953
chr1	180715009	180715280	21.571820494873496
chr1	180773821	180774140	20.061079076091325
chr1	180822051	180822405	28.245552485945534
chr1	180829565	180830293	29.1411624111972
chr1	180843522	180845129	39.52626560071128
chr1	180850488	180851370	21.720685650702237
chr1	180874205	180874567	28.595438551507602
chr1	180903388	180903995	15.198818313623772
chr1	180910556	180910911	22.474454960352936
chr1	180947756	180948047	18.61138245494095
chr1	180966069	180966690	35.70567018935838
chr1	181016727	181017429	21.606697669396034
chr1	181038660	181039104	19.10768496023642
chr1	181148598	181149492	28.538223667699484
chr1	181257077	181257730	28.677702103420568
chr1	181352078	181352517	17.6211397305708
chr1	181398793	181399054	16.176351605704003
chr1	181759452	181759836	20.01964704444011
chr1	181848060	181848666	43.09375085925112
chr1	181849092	181850144	43.75376989632958
chr1	181865076	181865647	24.617647488355217
chr1	181921687	181921962	19.979590901461513
chr1	182030506	182030764	40.365591736726984
chr1	182033893	182034765	47.6569472606029
chr1	182041691	182041969	63.925237312591335
chr1	182054822	182055556	34.8474722662154
chr1	182062687	182063118	24.825951627125043
chr1	182093436	182093927	25.17847549259784
chr1	182117893	182118663	30.172949421870243
chr1	182124793	182125151	23.01972174777665
chr1	182200505	182200911	22.99137880062235
chr1	182228061	182228923	42.55320869852938
chr1	182266250	182266519	12.57957010020997
chr1	182282894	182283285	26.594977681289244
chr1	182679499	182680244	18.79640324163757
chr1	182871328	182872113	24.120718114694974
chr1	183299134	183299640	178.01610819624347
chr1	183345058	183345435	14.521246576182723
chr1	183391943	183392376	15.405288524495537
chr1	184016682	184017128	42.76194895329497
chr1	184019723	184020140	38.07511800313168
chr1	184033874	184034119	17.553089492175044
chr1	184786580	184786825	20.094195579995915
chr1	184818395	184818814	23.531646079835003
chr1	184832214	184832797	24.146833214506277
chr1	184853253	184853655	13.98258633874542
chr1	184883361	184884213	39.74290687377464
chr1	184982600	184983222	19.017687380505528
chr1	185203774	185204302	14.858969748020172
chr1	185320243	185320501	13.26190238775209
chr1	185498473	185498747	18.272963764023608
chr1	186749608	186750270	24.363222352687686
chr1	186763728	186764247	35.08197916725467
chr1	186946249	186947305	18.918551510482125
chr1	186967376	186967678	26.889830061931484
chr1	188055906	188056215	20.198976059947586
chr1	188102124	188102517	18.347084042983504
chr1	188913968	188914225	18.154400183532953
chr1	188914564	188914836	16.56082408919054
chr1	188980281	188980535	20.766366241485116
chr1	189303190	189304086	27.903473418738162
chr1	189727584	189728214	26.781592216188944
chr1	189778263	189778925	29.465370369101578
chr1	190841115	190842002	24.358630414208
chr1	190869140	190870131	16.241152753262178
chr1	190880449	190880722	12.63287345131675
chr1	191063056	191063383	17.141607427451223
chr1	191075486	191076233	22.163869329245692
chr1	191126107	191126357	23.053223209381102
chr1	191397283	191397663	34.57636820642572
chr1	191454492	191455300	19.19173526881945
chr1	191575673	191576311	35.4266882301498
chr1	191737402	191737940	21.68552852474624
chr1	191767051	191767498	23.50661946623117
chr1	191785178	191785667	34.5338597424435
chr1	191789960	191790622	49.42030259849802
chr1	191821498	191821942	26.125789990296234
chr1	191957808	191958146	29.48666283364832
chr1	191988712	191989152	17.250522368604486
chr1	192138026	192138755	20.19644463307573
chr1	192310584	192311075	26.75334214484376
chr1	192746115	192746595	19.728073726097744
chr1	192747208	192747540	18.074769313076892
chr1	192794979	192795477	18.81751057613327
chr1	193035272	193035648	13.705531782292304
chr1	193153136	193153505	19.866484448192566
chr1	193173415	193173822	13.240067039133583
chr1	195241419	195241871	26.158767258171487
chr1	195267261	195267575	21.213613759180543
chr17	3054074	3054362	21.551924927367104
chr17	3054704	3055133	15.824536703683279
chr17	3075435	3076069	42.95483453792728
chr17	3077955	3078255	33.81457303365072
chr17	3082051	3082361	25.31831442925238
chr17	3114623	3115161	20.862833288965614
chr17	3213237	3213482	29.126995269619687
chr17	3273479	3273871	19.14662445078091
chr17	3326130	3326434	14.72808246549807
chr17	3557476	3557822	34.09107166907691
chr17	3615326	3615919	26.356409164544502
chr17	3616709	3616961	27.44595688108414
chr17	4426961	4427654	18.41004887494174
chr17	4644719	4645373	15.535278710385711
chr17	4983747	4984039	30.079007005038328
chr17	4984293	4984740	35.43547131071155
chr17	5506676	5507563	13.482240224771596
chr17	5874813	5875666	29.41680648150785
chr17	5940307	5941244	22.62329546542661
chr17	5946690	5947884	29.39422027629424
chr17	6057419	6057678	16.681030008323404
chr17	6079314	6079713	29.29781677131366
chr17	6111178	6111679	45.57369427100389
chr17	6127731	6128542	30.55189251811525
chr17	6468043	6468374	11.743789396257199
chr17	6782372	6782689	13.638867038281559
chr17	6827990	6828520	26.928734581425505
chr17	6892233	6892973	21.378073350803273
chr17	7261911	7262445	14.482362042652086
chr17	7452543	7452827	20.58437876634195
chr17	7903195	7903585	28.50636010292249
chr17	7929137	7929382	13.363412467800842
chr17	8206506	8206969	20.020789815849156
chr17	8282672	8283517	30.692138663974738
chr17	8284281	8284649	30.7280338484308
chr17	8311173	8311479	14.33091313231225
chr17	8410676	8411025	21.15488305406106
chr17	9174371	9175018	31.24012427868025
chr17	10150007	10150362	22.294653207483424
chr17	10156648	10157654	27.35489772565322
chr17	10317839	10318122	18.457197974511676
chr17	10479200	10479808	22.549901581124256
chr17	10499205	10499540	46.85152184785302
chr17	10500981	10502039	38.36289878513502
chr17	11353279	11353693	21.50326763374218
chr17	11431580	11431940	17.177596357133652
chr17	11432336	11432807	15.308724117886488
chr17	12037841	12038111	42.3113175144902
chr17	12056266	12056932	27.707876625003756
chr17	12083839	12084289	47.24156597137451
chr17	12104310	12104563	16.30736661993939
chr17	12195086	12195771	14.013472167940906
chr17	12266222	12266697	23.22459811561986
chr17	12343085	12344531	27.48299239252283
chr17	12363969	12364302	12.018905051119694
chr17	12642597	12643251	32.832055917209075
chr17	12643617	12644021	20.35722022009368
chr17	12776045	12776459	26.047565073206805
chr17	12867953	12868628	17.62830336888631
chr17	12916390	12916649	14.762040215569574
chr17	12960415	12960945	31.82485707301014
chr17	12988490	12988759	27.31793763823669
chr17	12999351	12999679	31.2660977200764
chr17	13004709	13005081	37.56454506740775
chr17	13487215	13487619	17.391711910172265
