chr	start	end	8Cell_siTfap2c_Tead4_ds
chr7	140966322	140966688	19.322349973063652
chr7	141002457	141003045	27.536051297674373
chr7	141046644	141046976	24.543386620211315
chr7	141070160	141070459	14.17912819234025
chr7	141112930	141113937	25.876053867889375
chr7	141182993	141183377	18.29436868180831
chr7	141215885	141216298	20.471144128942605
chr7	141249389	141249728	20.90850238462465
chr7	141339820	141341134	34.147320169654975
chr7	141363322	141363805	16.01560972245337
chr7	141414356	141414610	29.295686624181553
chr7	141457030	141457464	28.012754137065553
chr7	141468404	141468690	31.460131531828768
chr7	141472137	141472455	34.312852151738774
chr7	141513382	141513838	15.370689960948209
chr7	141556439	141557180	33.94835182787114
chr7	141584229	141584598	25.311778376095987
chr7	141911248	141911991	25.631064716611224
chr7	141923301	141923864	20.415574375308427
chr7	141949253	141949580	14.283034492341022
chr7	142185789	142186092	22.86807663291201
chr7	142195087	142195379	12.754394157292092
chr7	142263421	142264121	17.70471252645765
chr7	142283880	142284753	20.384537897841902
chr7	142434333	142434633	21.873453318277996
chr7	143069091	143069408	16.766304560640258
chr7	143154035	143154698	18.453016751492186
chr7	143296509	143296945	16.349812746047974
chr7	143356202	143356604	28.01607251048681
chr7	143823202	143823505	20.111229034146852
chr7	143829814	143830098	19.101413340635702
chr7	143960755	143961284	12.578037901050878
chr7	144462344	144463224	30.329339361190797
chr7	144548073	144548677	18.849584342628127
chr7	144582064	144582388	17.885755327012802
chr7	144765963	144766267	9.622466978273893
chr7	144779912	144780536	14.979992484435057
chr7	144791702	144792070	16.961907620015353
chr7	144792661	144792921	18.18114090699416
chr7	144834124	144835068	17.833152080996562
chr7	144867453	144867805	34.71726021983407
chr7	144868325	144869219	52.91999883459719
chr7	144915056	144915425	19.604715926214286
chr7	144943105	144943878	27.475212081129463
chr7	145065345	145065610	23.73180572941618
chr7	145069135	145069406	25.65890177061637
chr7	145075864	145076184	19.396193826198576
chr7	145222017	145222336	20.269658175381746
chr7	145251775	145252178	26.069696752959977
chr7	145272572	145273279	21.2474618969746
chr7	145285079	145285476	33.19247973655874
chr7	145312862	145313220	17.319505417147163
chr7	145324324	145324612	34.34583299027549
chr7	145325495	145325793	20.599010358720818
chr5	3673162	3673751	17.786438140480545
chr5	4318234	4318744	26.720807348513137
chr5	4331128	4331380	16.967588738789633
chr5	4331707	4332070	25.76543256270984
chr5	5370025	5370393	23.916578386140905
chr5	5370657	5370963	29.71768746344872
chr5	5482938	5484017	21.33253518335238
chr5	5610420	5610696	15.30274686606034
chr5	5708086	5708343	13.673611028649
chr5	6100333	6100595	31.573118282638433
chr5	6328898	6329208	14.914882766046832
chr5	6542839	6543525	20.62423882818083
chr5	7276773	7277417	63.02715335499426
chr5	7904482	7904948	19.85299130775386
chr5	8570451	8570788	24.695245584323782
chr5	8732688	8732986	28.857957967975796
chr5	8798116	8798363	11.437046359907761
chr5	9009511	9009873	21.734349559025212
chr5	9064414	9064704	16.164226857547103
chr5	9166063	9166521	26.631019227889947
chr5	9891682	9891968	10.97784686088562
chr5	10189645	10190674	22.038373146854173
chr5	12209951	12210208	16.79105587228263
chr5	13992963	13993263	31.706029980977377
chr5	13993946	13994718	37.78244616454129
chr5	14004176	14004675	25.828267252277993
chr5	14866552	14867010	18.669427224121762
chr5	14981586	14982042	17.333552146167087
chr5	15004454	15004724	12.32378063025298
chr5	15520805	15521131	17.33426186204688
chr5	15531883	15532320	16.693239073458745
chr5	15616025	15616397	18.850090729293004
chr5	15750911	15751886	33.08688363833305
chr5	15861820	15862074	13.62930927877351
chr5	17080177	17080484	15.745216015495773
chr5	17379570	17380073	8.94392577222517
chr5	17472470	17472872	13.008892104400331
chr5	18158643	18159651	34.57338095740194
chr5	18358446	18358741	19.506600648265774
chr5	18799039	18799401	11.959036572862066
chr5	19637613	19638208	13.892016748219978
chr5	19724125	19724517	19.611052425540223
chr5	20710692	20710971	31.205577576886796
chr5	20718785	20719153	37.408451199531555
chr5	20750987	20751298	11.000992408519389
chr5	20882415	20882706	18.227659418820515
chr5	21050419	21050734	24.499719983055478
chr5	21067577	21068778	38.858708860475154
chr5	21136371	21136617	37.21742282650335
chr5	21310123	21310663	21.543924305174087
chr5	21692229	21693085	39.27061193680095
chr5	21701554	21701878	18.01418817779164
chr5	21732697	21733457	38.18809848082693
chr5	21735357	21736013	39.59285378456116
chr5	21820758	21821543	34.07723944232722
chr5	21952356	21952717	15.763000226747296
chr5	22544978	22545827	32.37291510899862
chr5	22559504	22559755	16.023621110802154
chr5	22565834	22566136	20.20253250930483
chr5	23422783	23423156	27.07960162533512
chr5	23433529	23433846	17.53024714677492
chr5	23665294	23666043	22.797846212247027
chr5	23787730	23787993	15.933400531232131
chr5	23842433	23842966	27.032895197340515
chr5	23969173	23969488	11.802789326319619
chr5	24394183	24394885	31.74334912558227
chr5	24423261	24423507	16.965115954236285
chr5	24516050	24516366	22.210878873173193
chr5	24564785	24565139	67.91516405310334
chr5	24652369	24652834	30.251941262522053
chr5	24659244	24659576	45.924878062972105
chr5	24732694	24733755	35.889949101979276
chr5	24734202	24734475	27.956285860948945
chr5	24842443	24842715	24.07413818906335
chr5	24891481	24891783	20.357966640927145
chr5	24909117	24909567	18.731068710751003
chr5	25221431	25221712	25.20134860001425
chr5	25229383	25229706	17.68351811742635
chr5	25244855	25245123	21.00211008982872
chr5	25508134	25508453	28.66715061104036
chr5	25536363	25537472	25.387350556224828
chr5	25554356	25555218	34.153234765037304
chr5	27006043	27006953	31.93791569170061
chr5	27020742	27021230	22.93015970656129
chr5	27403096	27403462	14.661547917485889
chr5	27421007	27421276	17.929762138309975
chr5	27455040	27455387	13.48133806948703
chr5	27793736	27794073	26.417356621263995
chr5	27818991	27819387	38.12011504414106
chr5	28055504	28056036	16.164792267003453
chr5	28070754	28071067	12.44059482550088
chr5	28302992	28303369	23.886108509741664
chr5	29095890	29096208	18.448008990137833
chr5	29096461	29096773	16.617822026595093
chr5	29450510	29451009	23.87847951610007
chr5	29619232	29619570	18.637866976698476
chr5	29690282	29690716	42.41978753437095
chr5	29722163	29722691	44.69146849892356
chr5	29723207	29723541	47.828248475126166
chr5	29748614	29748968	22.210439423383292
chr5	29920643	29921283	25.805468165129422
chr5	30035490	30036006	25.423911235129186
chr5	30046093	30046668	16.341892573315164
chr5	30088967	30090596	39.14112516793098
chr5	30154728	30154974	17.303385470940814
chr5	30217310	30218095	21.098660144076984
chr5	30272865	30273201	18.367781431902024
chr5	30278879	30279367	22.812114108781344
chr5	30341832	30342463	24.575859420462002
chr5	30342840	30343401	27.84012487142906
chr5	30809182	30809494	22.55376183680999
chr5	30869641	30869957	19.088057041168213
chr5	30921405	30921717	23.541941960652668
chr5	31026901	31027677	39.96742292040402
chr5	31063583	31064073	15.482011632530057
chr5	31126124	31126507	36.826327988746584
chr5	31325031	31325842	44.86582628101956
chr5	31497312	31497828	14.257403815439504
chr5	31634412	31634716	25.65994050000843
chr5	32246001	32246381	17.28817333171242
chr5	32312200	32312519	22.088961012311117
chr5	32472770	32473037	15.055413706918781
chr5	32584847	32585532	31.9128526959106
chr5	32711352	32711743	46.85843807718028
chr5	32712190	32712536	40.24333955511192
chr5	32736083	32736396	8.381220304166167
chr5	32854418	32855024	26.885393583341795
chr5	32903263	32903964	25.65097388867475
chr5	33018377	33018649	17.363356558715594
chr5	33033141	33033681	35.46599166304977
chr5	33332736	33333027	15.841040001702062
chr5	33337486	33337767	25.968256397179438
chr5	33560420	33560793	18.376257837617686
chr5	33561273	33561642	21.784601968801443
chr5	33581195	33581990	19.464515937949127
chr5	33658012	33658384	30.48478948941795
chr5	33693566	33693936	13.897543595288251
chr5	33743301	33743704	26.718266830255022
chr5	33965515	33965840	28.590901653583234
chr5	34169203	34169908	18.496160200132547
chr5	34187915	34188311	16.20979262120796
chr5	34210191	34210449	15.022374833277029
chr5	34320285	34320585	17.42479157447815
chr5	34332317	34332592	43.10749746842818
chr5	34332862	34333400	48.81814779047629
chr5	34382926	34383209	17.43484916619614
chr5	34403857	34404176	16.11942299929532
chr5	34525960	34526208	12.289979846246782
chr5	34593734	34594009	35.53495609630238
chr5	34598588	34599632	37.34601692312979
chr5	35105096	35105707	23.66045743939139
chr5	35540544	35541223	21.435466725626117
chr5	35575105	35575718	47.47804178732643
chr5	35717690	35718563	42.09863256998488
chr5	35739880	35740804	30.58114402221911
chr5	35781427	35782173	19.477402511934173
chr5	35782607	35783273	22.497825217318606
chr5	35870417	35870743	14.899541076706962
chr5	36054269	36054671	14.272084109225677
chr5	36074899	36075747	22.55930508476383
chr5	36128860	36129239	17.100159273927634
chr5	36581963	36582338	16.3522863222758
chr5	36772780	36773132	15.969019383192062
chr5	36796956	36797326	17.83615587079847
chr5	36829939	36831611	28.15472679902492
chr5	36932440	36932777	25.252412671505166
chr5	36938981	36939379	31.21667785740378
chr5	37241420	37241714	8.458394253335031
chr5	38027909	38028575	17.426400564096355
chr5	38035812	38036173	16.900735604135615
chr5	38038751	38039121	17.68622240633578
chr5	38277614	38278048	13.05262409706819
chr5	38494372	38495135	22.450852125062855
chr5	38508761	38509210	13.913864974720706
chr5	38655492	38655800	27.86213505732549
chr5	41893617	41894183	10.023630901276013
chr5	43086348	43087259	18.261313148963335
chr5	43174313	43174631	19.957669992866755
chr5	43378941	43379187	17.906167468404384
chr5	44517815	44518089	14.42937228975505
chr5	45668542	45668853	11.419470216683637
chr5	49857481	49857935	17.346466100163397
chr5	52143153	52143415	16.02273380119382
chr5	52237161	52237449	14.016879677772522
chr5	52741016	52741349	17.424792000481315
chr5	52785830	52786279	13.638247345497454
chr5	52833719	52834047	16.438206480770575
chr5	52844382	52844718	16.932669659455616
chr5	52978142	52978410	18.653518182128224
chr5	52989192	52989900	40.53330847907201
chr5	52990401	52991054	34.54681269717253
chr5	53030918	53031448	22.870290540299326
chr5	53036720	53036977	26.836665572823254
chr5	53267076	53267338	25.766661207184537
chr5	53442631	53442965	18.017821154908507
chr5	53467303	53467626	27.32787835561085
chr5	53495184	53495449	12.866301036330889
chr5	53541741	53542849	67.87816983009503
chr5	53543919	53544517	41.088808525366126
chr5	53554958	53555440	45.96863633072722
chr5	53671372	53671671	48.524461854660395
chr5	53672088	53672451	19.75829990376454
chr5	58656978	58657708	17.104263499011733
chr5	60042717	60043284	243.459902360536
chr5	62045728	62046030	17.46483279537681
chr5	63812030	63812300	20.60551122382835
chr5	63887393	63887813	24.023858524504163
chr5	63903470	63903820	13.091445636749267
chr5	63904117	63904504	18.896849829405163
chr5	63943813	63944257	17.68910557729704
chr5	64003467	64003786	11.464176273644904
chr5	64129298	64129823	13.691921306791759
chr5	64185221	64185726	12.934978412401557
chr5	64298007	64298657	19.79369992182805
chr5	64806020	64806284	17.477329907995284
chr5	64811784	64812364	21.548023084114337
chr5	64914768	64915067	14.882023367993408
chr5	65003551	65004293	32.62009963835025
chr5	65359495	65359792	32.967385121868915
chr5	65445809	65446338	18.668408279382888
chr5	65718223	65718511	24.09245143334071
chr5	65728838	65729362	26.0109685249911
chr5	65938260	65938512	14.939763879019116
chr5	66197062	66197782	19.63845677110884
chr5	66254698	66254961	42.98532682498598
chr5	66342058	66342406	11.017713942747006
chr5	66517828	66518484	17.038294513051103
chr5	66997088	66997428	15.522297507173874
chr5	67239225	67239800	12.616354817929475
chr5	68244832	68245279	15.064419430640987
chr5	69778058	69778390	10.073764793844108
chr5	70114311	70114590	11.811528140926018
chr5	72167864	72168176	13.390012404857538
chr5	72191751	72192505	14.492676909469482
chr5	72650819	72651295	36.91526890201729
chr5	72685276	72686031	16.399428889293546
chr5	72691182	72691513	10.162239099197157
chr5	72717857	72718179	15.787006538106787
chr5	73292794	73293147	17.561800743297546
chr5	73474573	73474834	13.202451282077366
chr5	73489921	73490212	11.75706911906344
chr5	73851415	73851676	23.560074287356088
chr5	73931423	73931686	14.254065694917744
chr5	74126216	74126601	18.14433171903932
chr5	74531735	74532199	17.529027638764216
chr5	74738178	74738458	16.874858270372663
chr5	75155965	75156305	15.641518957474652
chr5	75487609	75488328	23.525027793703888
chr5	76153229	76153501	13.464729309082031
chr5	76569138	76569690	14.9181458785914
chr5	76939574	76940055	18.39550848463221
chr5	76951975	76952236	33.96669689631553
chr5	77124954	77125309	33.336011360061
chr5	77231800	77232052	16.294469454931836
chr5	77266685	77267088	29.479293780646312
chr5	77424664	77425113	13.633492391199736
chr5	77594415	77594980	16.80484167453462
chr5	81590683	81590942	23.72138343722664
chr5	81591200	81591686	58.668801496058336
chr5	82087443	82087779	18.148712799662636
chr5	82141541	82142088	16.75129638860169
chr5	82361403	82362026	17.132534956281486
chr5	83934862	83935711	21.48476456191711
chr5	84618334	84619770	130.8101055847071
chr5	86065739	86066049	14.075205095352665
chr5	86172451	86172879	11.406047611593086
chr5	86987690	86988437	18.10174043749869
chr5	88558759	88559722	42.912268229610326
chr5	88634292	88634559	16.765507373024015
chr5	88689254	88689724	13.446523723196476
chr5	88782312	88782558	27.77645863168608
chr5	89265337	89265807	15.409932839616816
chr5	90209256	90209868	26.74208215482874
chr5	90223775	90224368	22.397906158665982
chr5	90235042	90236035	43.94931339713382
chr5	90245093	90246055	50.364764203648555
chr5	90366351	90366905	17.06149169770389
chr5	91037463	91037828	15.350570907331493
chr5	91928285	91928569	11.30683214563719
chr5	92101918	92102211	25.367117377271423
chr5	92220096	92220359	29.52223761090761
chr5	92285930	92286567	16.079406857303397
chr5	92310206	92310500	20.066466049272186
chr5	92381362	92381713	17.57069084515259
chr5	92509991	92510523	18.705518967226933
chr5	92512006	92512458	18.01091438479128
chr5	92812545	92813256	32.31532992592341
chr5	92888908	92889683	24.000114856843027
chr5	92890169	92890423	20.324248434051754
chr5	92921619	92921887	22.46700126733353
chr5	93019555	93019897	16.894505916283144
chr5	93206514	93207037	20.11667338201694
chr5	93266991	93267359	20.50158096914706
chr5	93342371	93343573	20.20398382656586
chr5	93372538	93372822	10.724590474451093
chr5	94392348	94392659	21.274740626957637
chr5	94853302	94853673	30.29666697304204
chr5	95178057	95178831	17.958206437970933
chr5	96606310	96606750	22.960970759391785
chr5	96801992	96802596	20.18489357335678
chr5	96803323	96803671	24.739289804436694
chr5	97351626	97351997	17.376882404008644
chr5	98073825	98074165	18.79494242107167
chr5	99632531	99633198	29.19771947388885
chr5	99905898	99907080	27.41523099550741
chr5	99979221	99979500	27.313007662373206
chr5	100429709	100430007	25.464164490667766
chr5	100518018	100518312	18.215845030181264
chr5	100603227	100603519	14.928233878253257
chr5	100674725	100675086	15.541358357321192
chr5	100757890	100758270	41.36752919146889
chr5	100825604	100826309	36.28867768226786
chr5	100918824	100919188	25.84706052843031
chr5	100991468	100991733	21.01040393541444
chr5	101726109	101726988	29.16472496405939
chr5	101730675	101731097	32.82633521545555
chr5	101755282	101755655	17.99013598291228
chr5	102012902	102013209	16.666085038200652
chr5	102033490	102034036	15.386884547851897
chr5	103258383	103258784	14.650873367328597
chr5	103620562	103621503	22.521221556141576
