chr	start	end	Morula_Tead4_ds
chr14	38290632	38290969	13.447888730895272
chr14	38319375	38319796	15.07710539983174
chr14	40668471	40668991	15.06361365868495
chr14	40947618	40948014	15.422815163930258
chr14	40967256	40967604	20.296853769784686
chr14	40992172	40992694	18.88499492338334
chr14	41035330	41035588	10.95497303230818
chr14	43084815	43085070	21.956203741185806
chr14	43537969	43538313	22.96423256951709
chr14	45329250	45329662	21.827726776160084
chr14	45388913	45389477	31.382095225313876
chr14	45390531	45391156	31.043019427490233
chr14	45445150	45445554	20.035282489096765
chr14	45540013	45540277	11.887545040159514
chr14	45550919	45551249	24.07302951812744
chr14	45658275	45658597	18.825978433123286
chr14	45734926	45735214	44.7257647646798
chr14	45906931	45907363	16.2866152966464
chr14	46517076	46517684	22.85716965167146
chr14	46578466	46579176	20.892949414589037
chr14	46800591	46801435	15.48236148928014
chr14	46831674	46831991	20.046876296636057
chr14	47086907	47087436	18.357260347088705
chr14	47208505	47209186	23.652107215662884
chr14	47318536	47318865	14.436963449495542
chr14	47373601	47374501	18.123510931862725
chr14	47418124	47418506	16.641285901294328
chr14	47497703	47498004	20.0551027570452
chr14	47533755	47534038	22.175106944970445
chr14	47572221	47572696	36.24925712183902
chr14	47622155	47622525	16.975265438492233
chr14	48006602	48006862	15.140883409059965
chr14	48126050	48126940	16.57949734537789
chr14	48159823	48160174	22.690019026101485
chr14	48446120	48446600	20.035169919331867
chr14	48674529	48674848	14.720470823090652
chr14	48709279	48709943	21.439035180821477
chr14	48710189	48710927	18.572943877398483
chr14	48744655	48744999	23.39148488432862
chr14	48999082	48999428	15.365641442337477
chr14	49171517	49172032	13.173128481744563
chr14	50931097	50931466	25.084854087209315
chr14	51011746	51012488	27.40355439713059
chr14	51020216	51020832	26.086084328688585
chr14	51901159	51901566	31.578565231998077
chr14	51903032	51903800	28.12110483770569
chr14	52016480	52016751	32.00626133288844
chr14	52047782	52048734	30.380820709116318
chr14	52052956	52054076	42.15739460970674
chr14	52066600	52066944	26.280837302984192
chr14	52133661	52134051	23.17019690000094
chr14	52142685	52143270	24.80779450163882
chr14	52279635	52279929	24.740557845757934
chr14	52304805	52305100	16.9001846636756
chr14	52407171	52407873	11.18234031322675
chr14	53572638	53572885	27.530426357439172
chr14	54229315	54230134	24.58315023368677
chr14	54360901	54361203	13.385324547622378
chr14	54464614	54465110	17.596019256499506
chr14	54525348	54525887	20.162835096384022
chr14	54570854	54571179	33.68653739342323
chr14	54575569	54576225	51.105679900181
chr14	54577639	54578107	41.285324398269005
chr14	54597043	54597415	22.597258355027886
chr14	54641452	54641842	20.960552976070307
chr14	54650817	54651526	23.375731177659567
chr14	54685764	54686883	18.353462507300765
chr14	54796199	54796596	37.91389833349425
chr14	54875973	54876292	31.74132570129203
chr14	54876870	54877157	31.820911480574658
chr14	54883102	54883807	24.52224590085077
chr14	54893465	54893754	34.205735559694496
chr14	54939499	54940086	23.435315632535815
chr14	55004330	55004645	27.1058840070452
chr14	55014712	55015133	33.318802550399674
chr14	55047896	55049019	25.40068527129964
chr14	55077283	55077893	25.583423261173436
chr14	55079379	55079739	29.885697258843315
chr14	55092105	55092369	40.38074458006656
chr14	55094781	55095163	23.879643477694525
chr14	55478906	55479214	14.74840305068276
chr14	55491198	55491581	15.661948024759717
chr14	55523523	55524244	22.595103742676205
chr14	55536161	55536986	28.967120709274756
chr14	55560019	55560766	51.1364775329549
chr14	55567361	55567632	19.992695956212568
chr14	55585090	55586064	27.062000455797577
chr14	55591143	55591972	21.54940597455953
chr14	55604178	55604444	28.26308193780426
chr14	55618109	55618449	28.14810463400448
chr14	55634318	55634629	14.87133750424891
chr14	55660149	55660420	14.370244520616707
chr14	55671704	55672148	25.02945001920064
chr14	55681566	55682298	19.063192039239603
chr14	55721935	55722319	31.184478888909023
chr14	55796883	55797169	12.958478127326165
chr14	55851846	55852120	25.24206506770893
chr14	55882276	55882525	25.899470394394964
chr14	55903624	55903975	20.930718582240264
chr14	55915501	55915771	48.83925330550582
chr14	55936685	55937357	17.261119155656722
chr14	56571661	56572072	13.357482457683034
chr14	56639702	56640327	60.57353478393555
chr14	56668392	56668650	19.647609396498332
chr14	56832394	56833389	33.601343124236294
chr14	56875950	56876468	22.817379148770485
chr14	56918402	56918713	18.41066358327099
chr14	56988554	56988908	14.289575153824973
chr14	57031886	57032406	14.09978103362597
chr14	57392317	57392725	12.862206033631868
chr14	57398285	57398852	14.816392138311262
chr14	57412930	57413752	17.761943480974278
chr14	57426096	57426456	19.59973251024882
chr14	57525657	57525923	24.578147608534735
chr14	57571708	57571998	18.737516906343657
chr14	57628027	57628308	18.18996377856706
chr14	57664743	57665644	22.66151412557418
chr14	57726456	57726830	15.580813726639365
chr14	57737018	57737567	30.105507925342774
chr14	57745904	57746400	38.637050585881354
chr14	57750764	57751444	42.53159792353125
chr14	57773911	57774222	27.338920550331043
chr14	57797766	57798031	21.28329086303711
chr14	57811858	57812132	20.91607088242134
chr14	57848302	57848706	27.921130152031928
chr14	57895968	57896976	42.00257349108893
chr14	58619239	58619874	17.410978302993172
chr14	59200931	59201490	16.066895181249848
chr14	59334619	59335259	13.331266568601132
chr14	59366178	59366438	28.642854044987605
chr14	59366873	59367306	36.358768886011134
chr14	59440692	59441292	15.714451241493226
chr14	60485744	60486245	15.839623127630846
chr14	60634103	60634951	22.029193942276937
chr14	60694898	60695147	33.68754894762154
chr14	60715606	60716150	31.192734597798655
chr14	60727252	60727585	25.624822519204997
chr14	60764784	60765149	40.93079533511645
chr14	60777775	60778104	15.03151667226774
chr14	60838641	60839166	17.80630656469436
chr14	60848911	60849187	18.54249333644259
chr14	60895434	60895973	15.623345691772913
chr14	61172569	61172846	15.02854834050478
chr14	61173121	61173397	10.51251376884571
chr14	61525488	61526010	18.597354064956022
chr14	61535949	61537025	33.85093366700921
chr14	61562048	61562294	26.67951466009869
chr14	61573640	61574311	26.52749710111433
chr14	61597445	61598084	31.94813982347181
chr14	61658950	61659202	20.711243281288752
chr14	61737870	61738285	12.2809089982366
chr14	61758895	61759201	18.56982295030083
chr14	62036953	62037289	11.656362485317956
chr14	62037798	62038088	15.069508493357691
chr14	62247456	62247873	30.83139570496923
chr14	62336374	62336621	19.148445909322515
chr14	62374537	62375325	21.414647938636353
chr14	62400325	62400642	27.431871606724496
chr14	62472066	62472425	12.441158123335134
chr14	62761559	62761855	17.789726711608267
chr14	62825803	62826530	24.245592539707275
chr14	62866151	62866518	21.173564404167987
chr14	63076573	63077173	28.588059493700662
chr14	63184926	63185442	19.405805336412534
chr14	63201919	63202388	15.784061820268123
chr14	63225402	63226063	18.132251742387503
chr14	63509118	63509410	14.36155306803037
chr14	63543509	63544443	18.65700031807387
chr14	63637069	63637910	17.199745269507773
chr14	63777120	63777860	29.020826996983708
chr14	63860054	63860702	13.272746867603725
chr14	64001537	64001931	16.21496287820303
chr14	64440391	64440753	18.03973333084781
chr14	64595462	64596107	20.301712825686433
chr14	64632995	64633280	78.35747949700607
chr14	64656803	64657338	28.15599622637312
chr14	64816346	64816611	29.746334003952313
chr14	64865761	64866060	21.79477457537699
chr14	64949950	64950244	32.25012789940347
chr14	64959181	64959594	23.60290273569398
chr14	64960615	64960915	27.298068777720133
chr14	65319041	65319656	20.018014237938857
chr14	65342715	65344131	37.043431929949314
chr14	65348535	65348915	35.00487914838289
chr14	65441173	65441501	15.2869150551354
chr14	65584512	65585146	48.01410677455577
chr14	65662361	65662803	31.525274069600517
chr14	65663732	65664191	25.386356283117223
chr14	66006852	66007300	28.296744963952474
chr14	66028246	66028526	24.047869086265564
chr14	66816533	66816857	26.969734415595916
chr14	66818800	66819389	35.71937102332382
chr14	66844478	66845297	15.173863454616113
chr14	66972826	66973088	17.668768737152334
chr14	66973396	66973771	24.954186375935873
chr14	67005830	67006151	26.941827738396476
chr14	67009170	67009536	32.14900073067086
chr14	67081888	67082653	26.998461682188744
chr14	67188688	67189130	22.451403274795048
chr14	67716214	67716810	25.76745255201455
chr14	67924210	67924612	20.834610585549576
chr14	67933894	67934240	15.09977638101302
chr14	68036670	68037093	14.710851434838405
chr14	68065036	68065483	16.825842688814372
chr14	68123659	68123940	18.107183218850786
chr14	69712408	69712902	30.16962134210687
chr14	69723973	69724588	21.41239862984758
chr14	69815683	69816626	21.180138599076177
chr14	70167747	70168110	23.967306796512656
chr14	70195689	70196018	26.778418897495445
chr14	70197725	70198530	29.961312773805226
chr14	70208175	70208576	33.15852118133012
chr14	70294940	70295313	26.50257007302292
chr14	70317209	70317543	25.92483261816516
chr14	70358559	70359082	13.264774828522429
chr14	70429186	70430028	22.49257835243207
chr14	70443151	70443821	15.052698435712216
chr14	70545270	70545519	25.428107997021044
chr14	70601056	70601342	25.014830035763186
chr14	70629283	70629838	27.2137602788908
chr14	70658407	70659521	35.32355357329336
chr14	70704134	70704722	20.050678518353678
chr14	71297785	71298098	23.127273215272556
chr14	73234565	73234827	22.705454105639276
chr14	73370679	73371315	11.642836922369662
chr14	73563370	73564069	24.849216092809588
chr14	73574908	73575336	44.368005057361636
chr14	73575841	73576261	24.183791530699956
chr14	73600084	73600332	13.204483203349575
chr14	75154432	75155237	23.33068443647823
chr14	75197978	75198230	14.811728916470967
chr14	75761294	75761581	13.381202508348206
chr14	75880600	75881156	24.024990826201954
chr14	75921992	75922261	25.703396779453886
chr14	76110925	76111322	16.409383425484375
chr14	76131000	76131333	25.167579771162153
chr14	76140255	76140961	26.75803250023731
chr14	76145408	76146043	29.98466607341616
chr14	76152264	76152596	28.58750339301236
chr14	76241605	76242003	25.01318440844665
chr14	76386718	76388156	17.380614923004977
chr14	76414336	76414587	19.984926470722336
chr14	76505436	76505787	22.620719002183005
chr14	76513382	76513865	28.223083466476535
chr14	76515657	76516218	33.0313793036177
chr14	76583939	76584491	12.883965177812438
chr14	76615560	76616465	33.24616924833856
chr14	76624743	76625021	17.366913051056347
chr14	76663774	76664050	23.044006112693012
chr14	76695771	76696541	18.158128683907645
chr14	76720492	76721225	32.87978482441557
chr14	76739998	76740353	17.94568662777753
chr14	77065396	77066441	20.451470780714846
chr14	77519191	77520121	15.621949482989567
chr14	77770757	77771380	19.816989520579625
chr14	77834717	77835076	28.14577769967507
chr14	78538692	78538980	14.645457221402062
chr14	79439775	79440105	25.76163317940452
chr14	79454736	79455556	17.531889939308165
chr14	79524082	79524818	24.4562489701354
chr14	79562642	79563138	26.332195236798256
chr14	80000001	80000270	13.997521985419178
chr14	81151492	81151878	18.950691738276902
chr14	82238344	82238839	14.717887731995246
chr14	82877664	82878030	14.07242241843802
chr14	86364480	86364852	22.324382689691358
chr14	86382533	86383361	19.772255478273845
chr14	86621910	86622270	22.20499575138092
chr14	86645122	86645448	18.52688184691353
chr14	87141401	87141840	26.364678645731377
chr14	87384597	87385826	32.84506494771959
chr14	87386078	87386403	22.390444858257588
chr14	87412924	87413258	19.843309756524548
chr14	87416075	87416405	18.84060764312744
chr14	87503881	87504499	21.03811471824893
chr14	88429328	88429852	17.755530342800927
chr14	90084542	90084847	22.03513142007296
chr14	91457938	91458198	16.519541538678684
chr14	91458455	91458933	13.409717758330341
chr14	91655979	91656549	20.639340280231675
chr14	91668123	91668511	18.168970931436597
chr14	93532859	93533452	26.596790504294745
chr14	98958652	98959027	19.7687914352417
chr14	98975002	98975306	18.504167851648834
chr14	98992176	98992568	21.66011967950938
chr14	99059325	99059703	21.997990691472612
chr14	99099446	99100101	17.581593592112302
chr14	99198573	99198899	17.469490168284786
chr14	99261359	99261630	47.628982227226906
chr14	99266549	99266812	35.64540211782709
chr14	99271787	99272074	34.521484009480226
chr14	99786375	99786800	12.190982874702005
chr14	99814136	99814514	17.298533694453972
chr14	101332247	101332887	13.385792259871959
chr14	101653765	101654024	17.363105552997368
chr14	101709378	101710221	27.04914195851499
chr14	101729320	101729646	39.76530594620968
chr14	101737191	101738197	32.2700910312281
chr14	101817913	101818511	23.92899270839117
chr14	101869969	101870247	18.865514779262405
chr14	103059898	103060231	13.91743211488466
chr14	105348727	105349528	18.059961749968608
chr14	105802790	105803452	25.65986364197515
chr14	105825999	105826270	11.685812513766693
chr14	105865129	105865573	27.151352349702304
chr14	105875451	105875804	19.09875791133632
chr14	105988701	105989207	18.771644606420644
chr14	107314809	107315557	30.184829087180887
chr14	107792071	107792463	15.868809325354439
chr14	110412996	110413354	18.40965705210936
chr14	118252948	118253472	32.768724940205345
chr14	118253756	118254075	28.923833512213537
chr14	118369221	118369698	23.25795120663113
chr14	118730227	118730692	21.43868006839547
chr14	118731007	118731517	18.893951225280762
chr14	118958202	118959188	17.75135401344686
chr14	119253699	119254344	13.031197303210117
chr14	120238833	120239114	25.136330472192732
chr14	120241887	120242495	26.420610710194236
chr14	120306469	120306801	17.010457923613398
chr14	120337905	120338421	14.397592908652253
chr14	120355387	120356224	13.872292707755431
chr14	120477685	120478246	23.752428029310256
chr14	120791711	120791957	13.84052351432118
chr14	120845631	120846028	20.75876548007994
chr14	120846470	120847219	17.77642338934823
chr14	120864209	120864981	26.67421691034742
chr14	120905569	120905950	23.190226770135673
chr14	120920757	120921200	24.420014684948374
chr14	121034935	121035354	22.780392651341696
chr14	121051248	121051757	19.583370401723446
chr14	121214856	121215260	16.26115596412432
chr14	121288948	121289402	31.441945185220188
chr14	121359750	121360004	34.452286697748136
chr14	121387409	121387810	26.339596282216974
chr14	121423600	121423869	20.039143108523913
chr14	121505068	121505410	14.243737965299372
chr14	121588075	121588419	12.47649572061938
chr14	121797987	121799148	25.715032503586407
chr14	121804698	121805045	33.58326219894013
chr14	121822725	121823172	26.869776836711022
chr14	121839052	121839300	30.787707644124186
chr14	121839647	121839899	45.517734633551704
chr14	122046946	122047379	13.054873680132365
chr14	122091835	122092449	14.006005272414862
chr14	122190782	122191033	13.114088647394066
chr14	122301280	122301621	19.355353324644028
chr14	122317389	122317700	19.117859742265807
chr14	122351498	122351827	19.952031051496604
chr14	123601514	123601907	13.240136074959171
chr10	3236386	3236818	13.885483306867105
chr10	3366220	3366482	16.260256752713037
chr10	3630410	3630861	16.437469347088935
