chr	start	end	EXE_E65_Tead4_ds
chr5	33629784	33630111	14.967023009553962
chr5	33657677	33658315	21.403669968667824
chr5	33782387	33783059	25.93642138299488
chr5	34187892	34188353	24.214310397812188
chr5	34369346	34369780	21.18817720325312
chr5	34573270	34573615	18.306649208068848
chr5	34948977	34949338	15.923024330773181
chr5	35105497	35105908	14.414768272362776
chr5	35575019	35575725	18.894825503103455
chr5	35739795	35740117	12.742746079190177
chr5	35740428	35740773	17.789681047633074
chr5	35900404	35900701	22.317952191388166
chr5	35924341	35924840	22.063377795095196
chr5	36830124	36831155	27.39249214538663
chr5	41707907	41708438	19.631259803269092
chr5	43948243	43949485	25.71309242617105
chr5	44008413	44008683	41.28539463325783
chr5	50123100	50123385	19.896750466865406
chr5	60042717	60043262	51.6327916897765
chr5	63565715	63566086	17.600587754879356
chr5	64047658	64048103	32.38880781109413
chr5	64382775	64383608	30.155389366745233
chr5	65199255	65199939	20.0808173899065
chr5	65718102	65718471	18.682567539576915
chr5	65994705	65995608	22.475654899875984
chr5	66151072	66151856	29.568478761887064
chr5	66998115	66998470	27.42526605095662
chr5	67427846	67428146	21.318410272598268
chr5	73407171	73407584	30.09974998769691
chr5	74105143	74105977	13.980906811263635
chr5	74738213	74738504	16.68161456445648
chr5	76951323	76951993	26.882910338444496
chr5	77015724	77016071	14.97813951728667
chr5	77424573	77425106	20.646113481575284
chr5	84618334	84619744	27.366048471302005
chr5	90167076	90167548	28.473345069561976
chr5	91928237	91928524	8.627027945236046
chr5	91962661	91963186	14.244261713482084
chr5	92042576	92043165	19.735844678506382
chr5	92101224	92101652	38.692953056264145
chr5	92106528	92106877	23.177169297007914
chr5	92219664	92220480	28.09264244519028
chr5	92763464	92763814	29.753459374564034
chr5	92809172	92809556	27.083524251977604
chr5	93005741	93006158	15.623807913965459
chr5	93093089	93093397	31.7703705081692
chr5	93267227	93267539	26.490650965617252
chr5	96162626	96162958	19.642827714782165
chr5	96793249	96793526	9.27934416795035
chr5	97111346	97111779	20.76463917386449
chr5	99906238	99906801	15.151902163219283
chr5	99979155	99979444	27.25208306230063
chr5	99980620	99980913	25.150596247598173
chr5	100271208	100271642	20.472635693264447
chr5	100313304	100313627	11.553463770509135
chr5	100597787	100598066	15.188027535715412
chr5	100845847	100846117	23.543350364543773
chr5	100861203	100861916	23.598919687899766
chr5	103231633	103232284	21.70306466947869
chr5	103258221	103258537	39.269518586653696
chr5	103724445	103724736	18.455417079204548
chr5	103778406	103779013	19.82295122570811
chr5	103813504	103813780	10.229073852732562
chr5	104440388	104440803	20.71726125694183
chr5	105679138	105679778	27.161105546355248
chr5	105699504	105699848	20.33613192203433
chr5	106152329	106152715	15.220616385109066
chr5	107519509	107520166	22.055790140567122
chr5	108132263	108132553	32.780050073820966
chr5	108619593	108619907	22.17549785383188
chr5	109557022	109558142	37.03914940186909
chr5	110058028	110058348	23.48422732949257
chr5	110107390	110108298	22.270997140901205
chr5	110176340	110176708	16.7091761050017
chr5	110227734	110228095	31.043926545457495
chr5	110448594	110448920	28.802915529239396
chr5	110770667	110770997	26.806971128059157
chr5	110877932	110878238	12.654764748866262
chr5	111409455	111409814	22.639679608570834
chr5	111590562	111590931	21.793012758580648
chr5	112281121	112281438	25.275205988237158
chr5	112651370	112651927	16.0534562122886
chr5	112660647	112661009	15.884826903843749
chr5	112682150	112682696	12.733725387098152
chr5	112756552	112757122	38.60999694790757
chr5	113164765	113165102	34.478238499129205
chr5	113918962	113919268	17.89014681024489
chr5	113958715	113959230	28.693336172011293
chr5	114130374	114131120	29.447502417474904
chr5	114443793	114444078	28.477557209081816
chr5	114560604	114561485	25.61984499954068
chr5	114647351	114647656	22.702581937195824
chr5	115119013	115119333	17.677936327457427
chr5	115158352	115158844	43.590280183931675
chr5	115301175	115301545	18.27480108673508
chr5	115317105	115317870	22.504965183781643
chr5	115522265	115522549	22.353237064791397
chr5	115732303	115732983	18.63140147012823
chr5	116030790	116031281	32.04455050917119
chr5	117388726	117389368	14.733649983212956
chr5	117974326	117974646	20.27125416100025
chr5	118436868	118437506	31.168183661553552
chr5	118449093	118449577	14.599025200221163
chr5	118459483	118459750	20.97876431254412
chr5	119670494	119670882	18.35984994332815
chr5	120612659	120613388	41.67179940724733
chr5	120626399	120626851	18.40164489239718
chr5	120894915	120895468	17.268049074555822
chr5	121186233	121186508	18.121426929127086
chr5	121546093	121546524	15.87333476958308
chr5	121593554	121593837	14.079918457004291
chr5	121601811	121602351	14.487780521534107
chr5	121837049	121837446	31.352496288885696
chr5	122371979	122372784	24.788245911923994
chr5	122520976	122521444	15.436629087497026
chr5	122707545	122707863	17.518580508681964
chr5	122708649	122709019	20.59423418045044
chr5	123136715	123137014	40.15133724404019
chr5	123137901	123138359	35.363645795130836
chr5	123149511	123150167	21.905484478648116
chr5	123524433	123524833	12.348327535390855
chr5	123906960	123907447	19.726758300890914
chr5	124095834	124096375	20.85858897845538
chr5	124111907	124112567	28.90049045158155
chr5	124250164	124250581	19.27942815272928
chr5	124327596	124327942	28.514625940708754
chr5	125183590	125183949	30.88662581058598
chr5	125245480	125245746	16.92816173940673
chr5	125283899	125284335	14.488170619404643
chr5	125327777	125328080	26.048314494268336
chr5	125393243	125393845	23.520143984164115
chr5	125394128	125394455	33.51776622923872
chr5	129008187	129008457	14.83555100052445
chr5	129143440	129143842	18.177186273223725
chr5	129155684	129156303	23.20809273881558
chr5	129163558	129163833	29.85647564281117
chr5	129787043	129787649	19.914525916474094
chr5	129887322	129887633	23.75901672387813
chr5	129941518	129941796	23.87347861502668
chr5	130023911	130024280	15.677306190738832
chr5	130144494	130144781	30.96958380376836
chr5	133885236	133885573	18.535759939991756
chr5	134176422	134176739	14.780559912841026
chr5	134318565	134318963	23.386749267578125
chr5	134552367	134552714	24.831535350348833
chr5	134688787	134689219	37.130134516292145
chr5	134947181	134947501	32.41499515175819
chr5	134966570	134967235	38.46301967936351
chr5	134985773	134986136	36.02608867256438
chr5	135000927	135001655	22.08226770883078
chr5	135008650	135009354	43.33940117467534
chr5	135134342	135134755	20.00469580227757
chr5	135149067	135149624	42.98250499704796
chr5	135186721	135187589	32.611409755346415
chr5	135353338	135353645	12.083841289681798
chr5	135472650	135473225	18.200208581012227
chr5	135545024	135545557	27.177120103174033
chr5	135724006	135724289	11.937152633397401
chr5	135794464	135794923	22.22841282347968
chr5	135903685	135904007	24.006301329002618
chr5	135929926	135930252	25.008678488936162
chr5	135962463	135962839	32.47296043659778
chr5	136773253	136773764	16.40016963197294
chr5	136962156	136962741	22.87113504002237
chr5	137333669	137333943	18.96483934360699
chr5	137349652	137350020	26.425090429575548
chr5	137501935	137503045	34.56945951994475
chr5	137533346	137533695	30.84876804297155
chr5	137600774	137601084	37.944823178937355
chr5	137628476	137629463	23.67941503708365
chr5	137684823	137685113	20.617320905882735
chr5	137745813	137746161	17.178089917391198
chr5	137786457	137787697	30.03655504488176
chr5	138172021	138172360	25.28136156020263
chr5	138187534	138187900	16.642822876654037
chr5	138193960	138194241	20.157575790568178
chr5	138255449	138256088	19.31787046990671
chr5	138280055	138280471	29.126092777802395
chr5	138441585	138441903	11.177568924502006
chr5	138619370	138619678	14.292776727057122
chr5	138898281	138898957	19.769038290667112
chr5	139033626	139033922	20.018636983794135
chr5	139081665	139081949	19.929862422002874
chr5	139149434	139150317	24.333282818475638
chr5	139372027	139372307	14.234507768494742
chr5	139484619	139484908	20.63783911272729
chr5	139797171	139797437	30.381520020334346
chr5	139803926	139804198	21.00198477156022
chr5	140321780	140322338	18.139890638303587
chr5	140418812	140419279	28.313161218957678
chr5	140432923	140433191	13.031973906417392
chr5	140505617	140505959	28.52604387517561
chr5	140514652	140515827	27.90786986736541
chr5	140568539	140568812	23.426840247688713
chr5	140648811	140649226	21.281012806260442
chr5	140704456	140705064	32.25572498534855
chr5	142439915	142440708	20.39529242521577
chr5	142701438	142702295	16.12999173390267
chr5	142807641	142808194	26.911352457663895
chr5	142841176	142841490	21.433762088702743
chr5	142880773	142881413	19.03196705132723
chr5	142924558	142924826	39.86320847183911
chr5	142929198	142929465	24.994562388359384
chr5	143817232	143817706	18.928711836851097
chr5	143909333	143909805	21.31611363766557
chr5	144358077	144358674	34.93777162625362
chr5	144768148	144768634	14.394305386170439
chr5	144898163	144898620	20.254971116063892
chr5	144964901	144965179	22.118622553434303
chr5	145116594	145117028	26.84237493787493
chr5	146221126	146221490	19.79810380411672
chr5	146260978	146261367	76.79990885619333
chr5	146963373	146963685	15.101487853588202
chr5	147076636	147077414	26.04902015676229
chr5	147277462	147277794	18.86546089563025
chr5	147292968	147293240	27.983339506037094
chr5	147416731	147417234	26.040646793828095
chr5	147583683	147584310	19.598920285226434
chr5	147620089	147620915	25.310065253306245
chr5	147870159	147870804	25.652558189214663
chr5	148552418	148552790	24.877468926932224
chr5	148928488	148928972	17.5014853457774
chr5	149603063	149604078	27.47699181786899
chr5	149636386	149636754	36.47740125656128
chr5	149678255	149678526	20.305211767499298
chr5	149861565	149861872	17.705447094448225
chr5	150851167	150851493	16.432158294630927
chr5	150978465	150979002	34.54720941646583
chr5	151024308	151024602	22.952490800092008
chr5	151054563	151054904	41.61157224884481
chr5	151064851	151065137	14.8786370437462
chr5	151368388	151368901	23.633142569841233
chr3	5860392	5860853	47.019866730282466
chr3	6049415	6050199	54.12142908816435
chr3	6094254	6094688	13.399451730438091
chr3	8245238	8246547	38.25533512332587
chr3	8923412	8923867	36.544478665865384
chr3	9098117	9098936	31.398467705508875
chr3	9110420	9111000	19.788848268574682
chr3	9519824	9520245	15.737027082194059
chr3	14978773	14979364	16.37964892831147
chr3	14999658	15001000	28.013928522118512
chr3	15159780	15160634	35.245518293537074
chr3	19187592	19187989	15.533539835692052
chr3	19894397	19895266	12.555815053617172
chr3	20038156	20038504	37.883411095060154
chr3	20057481	20057994	19.103264250950506
chr3	20614435	20614702	17.772435259729736
chr3	27063613	27063943	23.41477073322643
chr3	27153611	27154154	19.811837112047396
chr3	27744810	27745076	22.662887630606058
chr3	27938544	27939510	14.908350086113435
chr3	30602081	30602547	26.80922933914119
chr3	30995403	30995739	44.603829906100316
chr3	31056857	31057301	18.109394290425755
chr3	31491390	31491668	16.491802040621533
chr3	31596219	31597099	21.709936954758383
chr3	32002998	32003283	21.79255567517197
chr3	32510190	32510785	22.119996679931127
chr3	32708276	32708938	25.37575125910364
chr3	33799776	33800099	23.41875997490189
chr3	35405199	35405509	12.139512114371023
chr3	35693343	35694169	15.463945219072246
chr3	35720651	35720976	15.830635290879469
chr3	36151074	36151354	16.077992102078028
chr3	36403110	36403423	18.207352327462583
chr3	36449254	36449828	31.766479419083545
chr3	36475801	36476384	22.087619495228264
chr3	37419291	37419579	17.066674166255527
chr3	37419867	37420225	22.01426144285575
chr3	37654230	37654601	19.008853552476417
chr3	51223459	51224053	31.982691935015847
chr3	51739383	51739739	23.99749110789781
chr3	52102270	52102663	23.99928371536216
chr3	52404436	52404739	16.32565442957107
chr3	52413245	52413668	22.346819068241345
chr3	52451415	52451861	19.92650944235079
chr3	53657072	53657488	15.911042775099094
chr3	53863764	53864087	19.19300183866046
chr3	54735123	54735516	26.37519527998286
chr3	54807559	54808077	17.768461617723855
chr3	55114663	55115240	24.364659950679467
chr3	55461726	55462124	25.208233411587663
chr3	56575474	56575776	18.026361059668837
chr3	57575702	57576481	24.100477459801024
chr3	57651420	57651764	16.844112407329472
chr3	57735703	57736054	31.12134510703236
chr3	60709961	60710263	19.402051745661048
chr3	61364011	61364467	23.426076543958562
chr3	63577430	63577707	15.90746906087717
chr3	63898818	63899115	14.702035191083196
chr3	69004824	69005254	19.75302215398744
chr3	75557163	75557487	26.659042217113353
chr3	79567979	79568268	16.818827853483313
chr3	79628649	79628919	24.013538710276286
chr3	83980172	83980788	17.390772485113764
chr3	84228456	84228924	15.187795029746162
chr3	86223792	86224693	21.415855465930257
chr3	86884357	86884753	34.210809688375456
chr3	86914766	86915108	17.5101352769729
chr3	87150448	87151157	28.08099600626484
chr3	87910710	87911030	32.03139662742615
chr3	87929760	87930079	15.421292143555645
chr3	88140036	88140644	26.58383619785309
chr3	88141986	88142306	37.81802648305893
chr3	88492649	88493320	19.509846710057264
chr3	88509720	88510107	30.178209235809877
chr3	88552714	88553535	26.786790066020934
chr3	88620634	88621088	19.145565631631186
chr3	88914103	88914465	17.270153414478617
chr3	89102069	89102399	19.717384058056457
chr3	89202769	89203297	15.691325868621018
chr3	89250829	89251428	30.032566771085353
chr3	89327230	89327643	46.266089437082954
chr3	89339144	89339540	40.942748387654625
chr3	89382664	89382958	34.157538414001465
chr3	89393870	89394262	25.04006564860441
chr3	89394735	89395074	23.455431673730722
chr3	89418454	89419012	41.69464734805528
chr3	89419599	89420005	28.964907500544204
chr3	89457000	89457276	25.266669909159344
chr3	89772934	89773271	17.54889006289247
chr3	89896461	89896756	21.654851654828605
chr3	90079696	90079962	22.004217004417477
chr3	90231640	90231937	18.69367479716086
chr3	90247807	90248316	20.391157794795006
chr3	90254331	90254704	17.27838534899755
chr3	90612900	90613327	22.346322877066477
chr3	90613741	90614407	17.83214461051666
chr3	94547966	94548574	18.08895196255885
chr3	94786149	94786507	20.24419905753109
chr3	94953774	94954347	17.50755739295254
chr3	95015855	95016124	28.34613395180401
chr3	95133575	95133925	23.08097812107631
chr3	95317170	95317870	31.631413568769183
chr3	95624818	95625342	43.761327000974696
chr3	95653269	95653584	31.294182507953945
chr3	95675670	95675962	51.07345803143227
chr3	95687698	95688124	18.261348343790978
chr3	95754509	95754809	17.684936978022257
chr3	95819537	95819808	21.226602167221014
chr3	95881981	95882636	20.75685181945335
chr3	96197239	96197632	20.72909667473713
chr3	96269887	96270190	17.104711101393494
chr3	97005771	97006273	17.81440560846215
chr3	97158275	97158690	19.743967251605298
chr3	97227677	97227976	16.76509882056195
chr3	97681600	97681948	23.406561884386786
chr3	98013147	98013806	17.84165584552632
chr3	99141039	99141508	20.837301105832747
chr3	99196050	99196526	17.603864994369633
chr3	100969805	100970198	18.419931190917815
chr3	101052512	101052789	17.157325193770095
chr3	101211839	101212130	17.683888107640637
chr3	101313590	101313927	16.764378015648365
chr3	101396516	101396827	16.69171533247282
chr3	102214511	102214877	16.493782744381598
chr3	103279337	103279734	21.646013850829462
chr3	103309317	103309771	25.941825273278525
chr3	103738119	103738458	16.080544218552852
chr3	103809673	103809998	17.034732742309572
chr3	104541119	104541463	17.566905354344566
chr3	104541950	104542250	19.321574926376343
chr3	104764963	104765339	13.306713974222223
chr3	105052562	105052980	20.435542106628418
chr3	107333235	107333902	21.311444093798592
chr3	107793418	107794026	24.440694490545674
chr3	107995612	107995922	17.58487352555798
chr3	108200310	108200906	22.427899415060978
chr3	108210205	108210561	16.753752502162804
chr3	108591242	108591592	18.734556879316056
chr3	108911359	108912022	12.4788426137438
chr3	113629783	113630119	19.77119880347025
chr3	113984476	113984909	12.063847395344089
chr3	115887776	115888061	23.261327703375564
chr3	116512769	116513035	19.708767647133733
chr3	116595075	116595471	14.335531841624867
chr3	116637843	116638152	15.611420443142888
chr3	116807918	116808402	23.232701938014387
chr3	121291732	121292054	28.388529558359465
chr3	121525877	121526179	18.123646492989646
chr3	121559163	121559560	31.746220283604387
chr3	121577123	121577412	15.036394495452564
chr3	122122026	122122653	29.76396822739256
chr3	122620373	122620723	19.582858652387348
chr3	122984096	122984455	20.757683719433118
chr3	127458262	127458749	33.339648037230944
chr3	127553006	127553295	27.008860974163333
chr3	129650546	129650898	34.067056748000056
chr3	131503724	131504379	30.586686472128367
chr3	131564500	131565098	23.189740855558263
chr3	132684108	132684378	15.278512414296468
chr3	135437862	135438413	26.875741555340277
chr3	138143454	138143754	23.301292730967205
chr3	138198061	138198475	12.166417451296452
chr3	138352265	138352713	18.77671099773475
chr3	138442698	138442997	22.95464328140718
chr3	142882085	142882454	29.5548937934524
chr3	144213826	144214657	37.22219844042323
chr3	144570536	144570918	22.581119065509416
chr3	145632647	145633436	39.365825955254344
chr3	145675961	145676274	12.006395775670061
chr3	145684656	145685228	21.51459588704409
chr3	145703055	145703897	18.584137554123394
chr3	145885983	145886350	15.857099062740316
chr3	146450421	146450732	17.531684298990623
chr3	149069672	149070601	22.617954685305627
chr3	149116959	149117748	36.195819593654385
chr3	149219708	149220304	19.93708939360292
chr3	152402297	152403111	34.54412874835715
chr3	152701654	152701926	21.950836262282202
chr3	154402388	154402691	30.35219694206817
chr3	154596682	154597095	33.42498212634218
chr3	159254347	159254623	18.489113949347235
chr3	159549255	159550045	23.99065891700455
chr9	3403520	3403952	16.225158706859308
chr9	5687886	5688180	22.103193954545624
chr9	6645089	6645430	19.552077550692292
chr9	6736671	6737007	21.469802884828475
chr9	6845363	6845758	16.833977489229998
chr9	7763622	7764016	16.0246229147548
chr9	9311569	9311836	12.668213358532624
chr9	11923885	11924229	18.942372773968895
chr9	11940482	11941258	15.855998713945604
chr9	13827093	13827578	33.10724452697125
chr9	14559421	14560016	19.591494867981982
chr9	14642294	14642839	19.086558481968872
chr9	14730587	14731221	16.134168876082363
chr9	14751811	14752124	11.795210893161762
chr9	14784759	14785039	22.234176635742188
chr9	15225052	15225382	21.663048986955122
chr9	15319486	15319953	36.818523423319455
chr9	15321384	15322079	67.16721778636357
chr9	15502452	15502863	15.594084823218575
chr9	20642924	20643202	24.16783577761204
chr9	21291350	21291629	25.585358042016253
chr9	21509913	21510504	24.023579642655683
chr9	21706494	21707117	14.410033573499652
chr9	21760408	21760875	27.239320599803065
chr9	22070503	22071091	15.294523075324337
chr9	22131450	22131810	23.41610248883565
chr9	22137362	22137794	41.22225358309569
chr9	22225247	22225966	17.917009943881187
chr9	23027515	23028098	17.24324934192219
chr9	24943700	24944247	16.91274959905928
chr9	25251821	25252345	20.311976751298396
chr9	30597547	30598083	36.782357589522405
chr9	31009471	31010208	37.44570730952104
chr9	31029910	31030198	24.479812542597454
chr9	31218083	31218429	21.273786652294888
chr9	31280003	31280745	30.201512041117624
chr9	35305274	35305573	75.53071352470678
chr9	35421140	35421443	17.81452472611229
chr9	40781624	40782036	40.60304385250055
chr9	40800689	40801125	30.071181358547385
chr9	41899591	41900100	20.993001698042413
chr9	44084466	44084752	15.619647482892017
chr9	44234403	44234718	21.742064085460843
chr9	44268745	44269056	19.542261191119717
chr9	44305954	44306221	21.701765899801075
chr9	44407316	44407587	24.292694507049898
chr9	44454386	44455124	18.426686001340872
chr9	44772535	44773078	19.40610140770619
chr9	44799343	44799645	16.678462805337464
chr9	45060012	45060571	22.095634844307398
chr9	45906476	45906838	20.8522837702082
chr9	46230219	46230488	15.179323182230101
chr9	46282725	46283228	17.543302532218796
chr9	47529783	47530101	22.46071339853155
chr9	47703050	47703445	23.373140021215512
chr9	49485707	49486173	15.16067094557275
chr9	49530977	49531338	18.4833895004357
chr9	50528508	50529031	17.31174688722162
chr9	50617126	50617453	15.923125404101263
chr9	50632022	50632327	15.090342756177558
chr9	50659607	50659985	17.729831985695654
chr9	50732605	50733155	35.65150099667636
chr9	50746064	50746333	19.937468840730233
chr9	50767927	50768504	20.433582487717864
chr9	53404811	53405504	22.55413709918486
chr9	53706044	53706709	29.19907790449329
chr9	54560436	54560748	14.11959969997406
chr9	54566892	54567426	26.033858152811
chr9	54657547	54657900	17.538090276312897
chr9	55332742	55333080	12.955890094034771
chr9	56041876	56042230	18.79551129691345
chr9	56417706	56418598	23.59729283379867
chr9	56928103	56928611	16.843985377334235
chr9	57073238	57073818	37.05436770011639
chr9	57075450	57076495	33.73796128085926
chr9	57130757	57131193	18.29249027672164
chr9	57278540	57278835	19.097823417792885
chr9	57354688	57354996	22.49167273570965
chr9	57421031	57421374	19.389121561634298
chr9	57427731	57428428	19.52866011336339
chr9	57433499	57433827	22.767518555245747
chr9	57503140	57503453	15.187328567139257
chr9	57560922	57561227	24.993484812877217
chr9	57910707	57911009	14.548917678807745
chr9	57998061	57998361	13.956992441813151
chr9	58204411	58204768	12.043018602857403
chr9	58581635	58582313	18.868954623343317
chr9	59291008	59291339	18.935145006439118
chr9	59577795	59578592	19.49653961248649
chr9	59616894	59617494	18.555703539848327
chr9	59707163	59707508	15.682298933941386
chr9	59750433	59751156	24.365178642431236
chr9	60687743	60688168	21.13575167712043
chr9	61032283	61032849	12.94180417145099
chr9	61267346	61267805	16.057018963599777
chr9	61280745	61281538	36.347952952150436
chr9	61322471	61322979	23.85748259101327
chr9	61753644	61753986	14.534493407310798
chr9	61946195	61946500	19.589583350009605
chr9	62322183	62322538	17.300390549780616
chr9	62692077	62692728	26.426593639883578
chr9	62777616	62777892	18.968050604281217
chr9	62828298	62828767	28.60177250762484
chr9	64042832	64043305	23.89275577456452
chr9	64049927	64050657	26.426699109273414
chr9	64087735	64088399	33.10305267356964
chr9	64178972	64179492	30.83043070573073
chr9	64667848	64668140	17.943087574553815
chr9	64810988	64811681	16.28506281537583
chr9	64960562	64961123	17.73244212995451
chr9	65580403	65580760	28.658715528600357
chr9	65908570	65909420	21.174006518195657
chr9	66512068	66512366	15.641960793693594
chr9	66630719	66631087	17.90372137919716
chr9	66795500	66795913	32.70099493955007
chr9	66835047	66835315	17.940998177030192
chr9	67008680	67009119	20.347000252413043
chr9	67046600	67047351	32.30664457938325
chr9	67208307	67209135	41.890637777853705
chr9	70207262	70207530	25.32799054615533
chr9	70257472	70257968	27.290182090574696
chr9	70421346	70421889	18.397540118812856
chr9	71615936	71616292	18.09464119793324
chr9	72272841	72273118	24.44825743596046
chr9	72639759	72640303	23.831163185484268
chr9	72871679	72871975	23.50275479780661
chr9	75559283	75559635	19.727902482856404
chr9	78481992	78482342	21.726081120627267
chr9	78520211	78520668	89.55284796449757
chr9	78527624	78528305	30.79618047862676
chr9	78587646	78588012	15.699752885787213
chr9	80164426	80164858	25.091793486365564
chr9	82975585	82975986	20.41235092096495
chr9	83478116	83478421	18.739955504995876
chr9	87960561	87960847	25.26360407742587
chr9	90069498	90070013	23.4904229358562
chr9	90124470	90124935	23.814231995613344
chr9	93174208	93174852	71.83960315307475
chr9	93175757	93176265	35.032423756254
chr9	94538274	94538950	16.20106586549409
chr9	95962765	95963053	13.401980181535086
chr9	96889613	96889978	19.17761000280511
chr9	99131422	99132066	26.938658570650944
chr9	99144555	99145069	34.398963193485244
chr9	99152809	99153075	12.546228093312198
chr9	99167228	99167679	19.068196463743494
chr9	99211065	99211412	29.63276700396359
chr9	100605705	100606518	26.37935568866988
chr9	100642903	100643504	24.67649166119872
chr9	101041941	101042397	23.865512333418195
chr9	101270275	101270957	24.84541515590858
chr9	102626305	102627087	32.279005014073206
chr9	102715339	102715642	49.52748266541132
chr9	102717257	102718248	46.28051173193784
chr9	102726009	102726546	40.63101415438803
chr9	102924781	102925173	27.26412460755329
chr9	102961606	102962152	27.265975222046123
chr9	104002142	104002477	31.69952723375007
chr9	104035510	104035834	14.079139947891235
chr9	104063327	104063606	19.971167506282903
chr9	106199403	106199688	19.639071380882932
chr9	106280615	106281239	22.457204875273582
chr9	106367622	106368454	24.270074914281185
chr9	106428939	106429288	19.368407509046843
chr9	106453283	106453618	18.709063213974684
chr9	106476631	106477211	31.636843549794165
chr9	106572557	106573981	25.996295247185095
chr9	106892142	106892425	27.03654345859487
chr9	107296716	107297056	17.875411263634177
chr9	107635342	107635760	22.247686748869683
chr9	107709902	107710307	19.10721785462933
chr9	108049301	108049712	18.463258557656097
chr9	108094601	108094905	32.54388677446466
chr9	108264166	108264737	38.09957497925767
chr9	108272230	108272725	21.226454339846217
chr9	108290094	108290569	14.387518619738128
chr9	108296390	108297345	27.568622284534715
chr9	108338652	108338956	30.252361567396868
chr9	108339313	108339591	21.318575817904026
chr9	108824637	108825223	22.46507938567282
chr9	108854108	108854566	20.68720395492154
chr9	108991331	108991718	16.439163646648712
chr9	109038036	109039197	14.600241980195353
chr9	109046214	109046533	15.18123822825082
chr9	109832543	109833026	17.168452053583433
chr9	109931431	109931790	30.86911131877421
chr9	110131821	110132213	14.55407928447334
chr9	110305159	110305457	20.025100032755194
chr9	110475816	110476339	20.48119266903879
chr9	110624732	110625334	14.140661835274427
chr9	110656513	110656798	30.5721525225723
chr9	110745680	110746383	24.16889949814863
chr9	110852842	110853201	28.23604658121518
chr9	114400716	114401008	20.109624359705677
chr9	114785610	114785898	40.726837707890404
chr9	114933963	114934374	24.91632055482145
chr9	114978489	114978815	13.815750192279465
chr9	115356594	115357185	18.848932782607232
chr9	116383189	116384261	21.609042725901105
chr9	118040524	118040790	15.338676205255036
chr9	118389400	118390084	41.081911692145276
chr9	118397767	118398571	29.4501462765594
chr9	118421034	118421770	25.298975224080294
chr9	118496739	118497035	23.09869859025285
chr9	118980052	118980704	27.7071386787789
chr9	119082463	119082762	17.29845209663927
chr9	119088358	119088656	34.857323211311495
chr9	119322523	119323042	22.06012708373612
chr9	119981523	119981959	29.49127588359588
chr9	119984318	119984647	27.07978260770757
chr9	120009689	120010185	27.558826186964588
chr9	120020408	120021003	21.123739939777792
chr9	120110397	120110771	22.104757010617995
chr9	120111088	120111421	16.067840891199427
chr9	120571028	120571357	25.434340201612663
chr9	120582321	120582733	21.479247600129508
chr9	120601688	120602023	18.098362185350105
chr9	121641983	121642467	14.109133834681234
chr9	121656225	121656494	21.879732135503264
chr9	121704727	121705063	21.51352475086848
chr9	122293925	122294787	22.291069763165893
chr9	122351360	122352139	17.40163351482543
chr9	122805503	122806007	19.08427175642952
chr9	123461791	123462258	76.52618696755975
chr9	124281879	124282158	14.533719110659801
chr9	124422532	124424123	29.600633121301062
chr9	124424810	124425589	30.90570238282347
chr9	124439501	124440574	24.183874897276922
chr9	124488679	124489027	19.30950954864765
chr12	3235549	3235825	20.199656932250313
chr12	3781367	3781719	37.81654128161344
chr12	3981392	3981852	16.031253740061885
chr12	4077302	4077593	74.68327853278196
chr12	4234012	4234568	17.886233033036156
chr12	4417711	4418038	16.74765514525434
chr12	5386409	5386722	13.658865328413992
chr12	8188541	8188839	11.917185431358797
chr12	8379829	8380271	17.707121325833764
chr12	8402021	8402640	14.309939472278602
chr12	8674513	8674783	13.49886371118051
chr12	8770916	8771371	18.070494802705536
chr12	12580560	12581358	18.135049676536617
chr12	12788295	12788798	19.50807751149354
chr12	12994123	12994881	38.083032036834155
chr12	16894192	16894686	35.109920169660434
chr12	17036441	17036755	26.535764900742063
chr12	17510073	17510536	14.212043780744978
chr12	17690470	17690761	29.062124219547023
chr12	17881461	17882153	17.398648566593323
chr12	19192599	19193224	24.79315087890625
chr12	24572232	24572553	15.02780078281866
chr12	24651381	24652092	31.33533888225314
chr12	24707722	24708649	21.31656790242612
chr12	24723765	24724559	20.517586517093765
chr12	25108621	25109410	31.160234956535852
chr12	25114635	25115469	29.974555532423427
chr12	25144668	25145571	44.63992773311611
chr12	31270995	31271902	26.641316999542674
chr12	31654950	31655218	12.840159704436116
chr12	32819995	32820383	22.202183902878122
chr12	32953661	32954156	16.9557170097274
chr12	33147178	33147444	15.034988181035322
chr12	33158071	33158398	23.064924625081755
chr12	33181562	33181860	16.03627674691629
chr12	33217662	33217999	15.080163596291925
chr12	40037608	40038077	13.703631528150806
chr12	40222809	40223208	19.731100780324528
chr12	40887744	40888191	29.62924830545515
chr12	40888745	40889033	24.957018713156383
chr12	41023996	41024370	14.08758037740534
chr12	46025373	46025729	38.084179591596794
chr12	51828884	51829237	15.374437251104512
chr12	52603048	52603336	23.66747118367089
chr12	54993277	54993794	31.9367146408996
chr12	54996287	54996613	25.539677204529934
chr12	55302549	55302970	18.73244027796947
chr12	55836364	55836829	16.02130651166362
chr12	59011659	59011961	24.137047091856697
chr12	59219290	59219820	17.676927260632784
chr12	65172699	65173010	24.777797168474105
chr12	67059203	67059607	21.72539786773153
chr12	69168576	69169057	23.58481113330738
chr12	69227892	69228208	20.60089398335807
chr12	69543882	69544332	28.660036044650607
