chr	start	end	TSC_Tead4_1k_ds
chr7	16874372	16874858	22.495624020266433
chr7	16891787	16892157	23.99857122060415
chr7	16924329	16924994	22.329710065511833
chr7	17027402	17027694	10.411371360086415
chr7	18990716	18991118	46.93457733932419
chr7	19023757	19024188	27.016219021825947
chr7	19092848	19093224	16.190440335172287
chr7	19093970	19094314	20.87072104631468
chr7	19131294	19131853	18.983950732645706
chr7	19149456	19149765	36.76021801229434
chr7	19163906	19164624	14.662755320663239
chr7	19175618	19176343	30.65442361239729
chr7	19228206	19228713	41.654556135218996
chr7	19271942	19272596	29.285603065374065
chr7	19291125	19291587	16.225471397498985
chr7	19308306	19308614	20.185059476208377
chr7	19326607	19327025	20.525521912643214
chr7	19345039	19345401	46.6575765820498
chr7	19359763	19360949	30.184455596576452
chr7	19503321	19503891	15.504204102566367
chr7	19628532	19629437	33.19963926557678
chr7	19665158	19665623	26.696798066169986
chr7	19669122	19669561	18.66183461035031
chr7	19686644	19687030	33.340694664673485
chr7	19715329	19716177	26.597608066954702
chr7	19749673	19750265	25.637617781355573
chr7	19796931	19797264	13.318313627271682
chr7	19876311	19876857	17.052693894494585
chr7	19933154	19933739	20.316035459795568
chr7	19972868	19973201	17.323939314833634
chr7	24081938	24082313	13.535019620259602
chr7	24399637	24399920	35.818193152599534
chr7	24459620	24460008	34.36175363088392
chr7	24507021	24507382	20.89902866183886
chr7	24840749	24841482	15.388824712693447
chr7	24849998	24850571	19.193875868699106
chr7	24884048	24884444	35.928188454021104
chr7	24907228	24908011	17.087738059032922
chr7	24946545	24947848	33.4523587545247
chr7	24971796	24972489	11.788470665269772
chr7	25237888	25238192	38.5032916947415
chr7	25267254	25268274	32.030722558264635
chr7	25278441	25279179	23.84837791654799
chr7	25297615	25297962	22.99730807147727
chr7	25376401	25377234	11.961613335672403
chr7	25395746	25396318	21.478443792649916
chr7	25658770	25659370	21.53858640988668
chr7	25680691	25681046	35.57650718688965
chr7	25754900	25755646	25.551276112369813
chr7	27011479	27012212	28.27768479070104
chr7	27166512	27167389	23.19797993032527
chr7	27178556	27178946	28.29466347816663
chr7	27195776	27196192	23.46142211327186
chr7	27285222	27285818	14.56838487458709
chr7	27325955	27326256	24.09689893754218
chr7	27336163	27336512	14.266069401301081
chr7	27473348	27473680	41.738793579928846
chr7	27474272	27474597	16.93145896911621
chr7	27487060	27487587	20.75147390275119
chr7	27507822	27508588	18.933653531435574
chr7	27591633	27591968	18.80940872875612
chr7	28179468	28179895	21.024120659124655
chr7	28338458	28339292	20.33257382036113
chr7	28357395	28357735	13.025559306144714
chr7	28358288	28358676	22.117971813555844
chr7	28381332	28382034	26.74519913284867
chr7	28418268	28418854	15.897664167775229
chr7	28436716	28437081	15.341109186982456
chr7	28447444	28447998	14.698751490038655
chr7	28490718	28491034	14.321102314357516
chr7	28630640	28631274	12.653211245401424
chr7	28741927	28742527	33.71837081432343
chr7	28810363	28810650	28.417191375838755
chr7	29169634	29170482	30.35632940958131
chr7	29238466	29238748	14.809284443550922
chr7	29248505	29248833	35.66673700402423
chr7	29281419	29282326	18.894429982825702
chr7	29469317	29469792	17.9030027710764
chr7	29816039	29816373	21.590095008918624
chr7	29906040	29906697	19.72277911431532
chr7	29908227	29908575	26.386301073534735
chr7	29953876	29954364	19.700265640118083
chr7	29981760	29982238	25.72205854559543
chr7	29983271	29983690	32.36176361957996
chr7	30090312	30091067	22.885042095815898
chr7	30121995	30122333	13.093305569428663
chr7	30169840	30170129	32.100715478811296
chr7	30195216	30195557	16.42392804545741
chr7	30231928	30232261	19.76267534548098
chr7	30280114	30281124	18.122631016344126
chr7	30534802	30535474	20.97785651967639
chr7	30551902	30552350	17.37353651225567
chr7	30559307	30559640	19.23196805203641
chr7	30563316	30563688	22.4273617165063
chr7	30588835	30589600	18.123712602004506
chr7	30599870	30600597	16.673409845018977
chr7	30602482	30603047	18.28524414416963
chr7	30729207	30729539	14.907836784799414
chr7	30829144	30829563	16.025215358324438
chr7	30892765	30893157	17.12094114751232
chr7	30973778	30974273	22.150363688998752
chr7	31151551	31151950	12.36234041801969
chr7	34133383	34133740	40.79015845611316
chr7	34196254	34196643	13.50220902965124
chr7	34233802	34234112	22.331792336125527
chr7	34268220	34268603	46.76352817644961
chr7	34630420	34630740	15.680556043982506
chr7	34655277	34655575	19.824601723843774
chr7	34669264	34669904	16.451444078981876
chr7	34721362	34722164	62.357269815078695
chr7	35333648	35334168	19.61878130252545
chr7	35585618	35586058	22.265384290435097
chr7	38019179	38019468	10.086301889386556
chr7	38030223	38030751	22.947558970162362
chr7	38084962	38085243	29.585518935397
chr7	38107704	38108164	26.925237039897752
chr7	38227304	38227937	17.165157096645842
chr7	39517694	39517980	19.72582453947801
chr7	39552216	39552725	18.941229181345882
chr7	41393429	41393732	21.715914937135803
chr7	41499477	41499879	18.736142692281238
chr7	41633120	41633807	22.41854870614353
chr7	43443193	43443925	20.62933251831701
chr7	43465631	43466247	20.330214542227907
chr7	44179531	44179899	17.039805420067
chr7	44305000	44305572	33.49858079256711
chr7	44374034	44374480	21.86914931498301
chr7	44405346	44405826	20.208318783839545
chr7	44418270	44418969	16.233669431083364
chr7	44485331	44485867	24.218305619794933
chr7	44496200	44496601	31.521641971464465
chr7	44553586	44553997	15.607694758115894
chr7	44748177	44748888	29.673460850400428
chr7	44815796	44816270	42.878987099047954
chr7	44848585	44849031	37.26624408858774
chr7	44849617	44850269	19.080230230202705
chr7	44895807	44896092	46.064145881251285
chr7	44974592	44975012	16.550609404700143
chr7	44986264	44987150	27.96561394319039
chr7	44997344	44997907	22.26648820060608
chr7	45017040	45017768	50.4182640012804
chr7	45053526	45054134	15.462556933101855
chr7	45124626	45125051	22.929949329600614
chr7	45154321	45155390	23.026679791057077
chr7	45277275	45277806	14.194326979965814
chr7	45313497	45314037	15.354504062511303
chr7	45341012	45341359	14.630217403774646
chr7	45360936	45361279	17.61318011047541
chr7	45367225	45367506	38.37169626853644
chr7	45395366	45396397	19.348246800101695
chr7	45434348	45434651	48.344371852308214
chr7	45461025	45461394	25.263803719828122
chr7	45526429	45526850	20.97645934234039
chr7	45559120	45559492	14.181470050606677
chr7	45602177	45602538	28.364659275044364
chr7	45704442	45704795	22.64217321055469
chr7	45707283	45707580	15.446242505853826
chr7	45800237	45800752	19.41503173865161
chr7	45813998	45814794	18.07205309220894
chr7	45896529	45897619	21.50988269595925
chr7	45923220	45924040	19.18517701509522
chr7	46138240	46138659	14.297914652949586
chr7	46672483	46673207	19.55544024804679
chr7	46714606	46714934	17.0428051657793
chr7	46761243	46761587	27.102891090304354
chr7	46770508	46771200	33.07548627412388
chr7	46795494	46796095	25.29395255471228
chr7	46958144	46958431	25.88813127457888
chr7	48789052	48789338	18.71434406467251
chr7	48880630	48880995	16.024150508723846
chr7	49521615	49522395	16.864854384691288
chr7	49601434	49602100	38.85564919348594
chr7	52169827	52170504	14.24087537655626
chr7	55962202	55962571	15.685114793338103
chr7	61339902	61340301	22.718344200822642
chr7	62495260	62495999	21.7933501022917
chr7	64287570	64287893	19.983708502707465
chr7	64392342	64392634	35.10689108339074
chr7	64809174	64809901	15.126599836546257
chr7	64840051	64840990	13.894869826726131
chr7	65430272	65430948	19.292928390954373
chr7	65469546	65470263	21.483466018027674
chr7	66079476	66079909	14.518300173189019
chr7	67372925	67373390	16.548347770526846
chr7	67950696	67950992	22.872721336983346
chr7	67968275	67968977	17.886070491241934
chr7	68021574	68022373	30.154908152784365
chr7	68180946	68181254	21.100385610159343
chr7	68181712	68182081	18.453242552635793
chr7	68717170	68717609	22.58448229292259
chr7	70361460	70362141	20.082745605278294
chr7	70834716	70835256	19.61878191453439
chr7	72828803	72829134	26.823020583553255
chr7	73617475	73618362	31.573790424437238
chr7	73618717	73619091	21.483329900445785
chr7	75798315	75798753	13.90824878596824
chr7	75893740	75894234	17.037670485886483
chr7	78895459	78895777	13.228703369884371
chr7	79148718	79149500	31.742667805508276
chr7	79211253	79211538	16.60966814609996
chr7	79272713	79273011	33.87760492619252
chr7	79279172	79279553	26.11365527055395
chr7	79471064	79471602	21.99114059249708
chr7	80014825	80015288	24.896796360386627
chr7	80130383	80130755	17.337309140031056
chr7	80232265	80232669	16.344210627055404
chr7	80324194	80324859	22.68721934225326
chr7	80370653	80371267	14.331478920355682
chr7	80762534	80762863	17.90544687578381
chr7	80828324	80828618	62.612250302113644
chr7	80860617	80861203	17.080653104358973
chr7	80888836	80889212	14.164894225749563
chr7	81057518	81058429	18.963891447048418
chr7	82794296	82795074	19.667868684067518
chr7	82811285	82811655	28.35987933906349
chr7	82828252	82828895	21.570622272105833
chr7	82866365	82866966	20.91113602103489
chr7	82953789	82954184	22.319883592822883
chr7	83641152	83641715	20.1682052146478
chr7	83883926	83884509	16.475666656297843
chr7	83891597	83892240	19.434005339816792
chr7	84605923	84606338	30.108457503261338
chr7	86815556	86816120	13.529808719107445
chr7	89403787	89404561	13.308326452585462
chr7	89980704	89981191	17.511564121598827
chr7	90129587	90130066	24.96779177830961
chr7	90457270	90457695	23.872982227101044
chr7	92561229	92561686	16.86796096743327
chr7	92670214	92670521	22.92693898576867
chr7	92874285	92874852	15.966568324511224
chr7	97332257	97332608	30.191742296572084
chr7	97535768	97536136	16.982639009537905
chr7	97590147	97590772	22.412330722045898
chr7	98177808	98178284	18.168159056110543
chr7	98415161	98416150	24.110718656719275
chr7	98656360	98657125	22.524012440949484
chr7	98968405	98968711	12.702422126445894
chr7	99381064	99381756	16.6639187074121
chr7	99586338	99586796	25.108896251328648
chr7	99625593	99626202	11.253574039352742
chr7	100371856	100372254	20.33851498934492
chr7	100590890	100591180	23.59625503934663
chr7	100679272	100679575	17.462990102988265
chr7	100932300	100933139	25.70182982389066
chr7	101310473	101310813	35.3082501523635
chr7	101344783	101345095	43.288229300425606
chr7	101450564	101450968	14.604857860225263
chr7	101663270	101663987	21.479055914087443
chr7	101868701	101869018	27.280909029843304
chr7	101891695	101892127	40.03725664703934
chr7	101896341	101896684	46.85605769254723
chr7	101933510	101933813	27.8713487052288
chr7	102100007	102100881	18.074447720219943
chr7	102209823	102210242	21.884986879717477
chr7	102267272	102267711	37.201513525022186
chr7	102441752	102442108	10.746977581067032
chr7	105482142	105482597	29.454475161793468
chr7	105641848	105642148	21.996186561584473
chr7	105650883	105651333	13.443854982588027
chr7	106240165	106240766	24.698845769720347
chr7	107594613	107595042	25.783706549442176
chr7	109629512	109630451	22.348519973226757
chr7	109649120	109649610	28.853370452413753
chr7	109703747	109704146	19.623136668575736
chr7	109709052	109709656	20.385811546780417
chr7	109986484	109986912	23.55326747448645
chr7	110005727	110006112	22.814932253453637
chr7	110061608	110061979	33.659427092724414
chr7	110109009	110109357	23.65971919859963
chr7	110116652	110117004	29.176537898453798
chr7	110221526	110221966	20.68506668697704
chr7	110832419	110833138	13.419259478551787
chr7	111023875	111024445	32.60109814426355
chr7	111122236	111123216	23.42833670985942
chr7	111834250	111834797	21.06198198573027
chr7	112375671	112376419	26.018777972236673
chr7	112427897	112428306	20.231310191539215
chr7	112444853	112445141	13.342886156506008
chr7	112643972	112644285	11.71591637462092
chr7	112662806	112663761	36.29488381790241
chr7	112678608	112679288	32.76810872414533
chr7	112720299	112720640	17.762756364436445
chr7	112730087	112730369	27.380431087304515
chr7	112772697	112773207	23.66257801055908
chr7	112780648	112781617	19.71339406169974
chr7	112825436	112826172	19.29663116776425
chr7	112841672	112842430	20.422737013381514
chr7	112867520	112867894	21.612714119773496
chr7	113206885	113207360	18.348147131267346
chr7	113262756	113263142	16.953764559691432
chr7	113368962	113369722	12.949997198581695
chr7	114067082	114067369	12.964232886709818
chr7	114116818	114117781	21.577451863392863
chr7	114562656	114563032	22.479742466135228
chr7	114580747	114581156	15.907787229729164
chr7	115630785	115631219	17.984883367740615
chr7	116308476	116308788	17.630187462537716
chr7	116444270	116444624	21.951180673588468
chr7	116574765	116575048	17.54108810761792
chr7	117470515	117470993	13.215341428333746
chr7	118243803	118244193	26.42272466023763
chr7	118491557	118491937	12.949975568369815
chr7	118532769	118533364	23.36380443092154
chr7	118930012	118930302	11.411793509845076
chr7	119895893	119896289	26.062225361063025
chr7	120982043	120982689	11.600713560824794
chr7	121995821	121996382	22.012103590735776
chr7	122059585	122059875	39.66560515042009
chr7	123052151	123052437	17.290890360211993
chr7	123084555	123084884	20.668022399253033
chr7	123097831	123098523	21.567925839065815
chr7	123220650	123220960	18.12061918935468
chr7	123272763	123273126	18.682898581848985
chr7	123500570	123500928	15.832066112390443
chr7	125444612	125445353	23.026388222389375
chr7	125491046	125491481	24.823504800906125
chr7	125707394	125708012	14.820855838195406
chr7	126377588	126378088	29.475510095596313
chr7	126428558	126429340	17.505071233910368
chr7	126583681	126584419	14.416494336554674
chr7	126695126	126695694	14.566105451382382
chr7	126776523	126777221	12.208888690587784
chr7	126799589	126799909	18.882423469424246
chr7	126862003	126862353	20.71130628313337
chr7	126884719	126885124	19.45189383706929
chr7	127027021	127027510	51.96914056571227
chr7	127208539	127209255	37.385226891693456
chr7	127232787	127233117	19.40680621176055
chr7	127244159	127244615	12.6602588201824
chr7	127345586	127346128	14.523435351593468
chr7	127421771	127422103	18.649848346250604
chr7	127471055	127471519	19.3793735730237
chr7	127478137	127478825	34.0399167787197
chr7	127588285	127588620	44.74695234156366
chr7	127708372	127708754	21.38864817794081
chr7	127745515	127745979	26.28503664197593
chr7	127753277	127753746	17.934654526619006
chr7	127769290	127769756	26.711742286518408
chr7	127776629	127776934	20.904421828223057
chr7	127895395	127896163	19.00077277359863
chr7	127912157	127912777	25.355284218634328
chr7	127966678	127967052	22.718098446647115
chr7	128238067	128238464	35.003023008255276
chr7	128319439	128319720	11.477815220788704
chr7	128523569	128523884	21.02221251290942
chr7	129818997	129819576	18.179220571830893
chr7	130192630	130192995	13.35825938394625
chr7	130235827	130237046	32.77428078123348
chr7	130865863	130866147	20.038847637848114
chr7	130945998	130946861	47.870242095629
chr7	130982044	130983007	36.81045382490782
chr7	132316790	132317164	12.018615245819092
chr7	132551505	132551896	15.033931478515001
chr7	133040868	133041516	25.655786804210994
chr7	135605233	135605548	26.512374033246722
chr7	135716135	135716429	14.913274061112176
chr7	135736016	135736451	22.361697984015805
chr7	137410444	137411041	36.79519043735523
chr7	137636586	137636963	11.376073251668592
chr7	137732926	137733436	13.491723026948817
chr7	138845757	138846185	18.453285261849377
chr7	138909209	138909501	18.05240774154663
chr7	139188156	139188960	15.441614742302775
chr7	139212934	139213254	29.33614065647125
