chr	start	end	8Cell_Tead4
chr7	34409393	34410055	21.21995245690072
chr7	34421595	34421847	10.100906655901955
chr7	34468896	34469277	12.52541264211099
chr7	34480580	34481218	14.432002677439149
chr7	34522380	34522656	13.87582802772522
chr7	34523447	34524429	13.320053878481179
chr7	34530880	34531245	13.846941987129107
chr7	34546599	34546996	9.221118739029622
chr7	34570199	34571389	17.836699092287976
chr7	34598248	34598605	33.06415468638017
chr7	34619307	34619724	14.973807563598779
chr7	34621251	34621931	15.463367361180923
chr7	34637741	34637986	15.511632744146853
chr7	34663376	34664006	29.558804006425163
chr7	34669774	34670165	19.800400692483652
chr7	34684938	34685357	10.243245179442631
chr7	34721234	34722205	50.61410825750978
chr7	34748765	34749374	14.808432488997386
chr7	34826469	34826944	23.331298747815584
chr7	34943933	34944425	15.75060319319004
chr7	34954604	34954899	20.6319756814989
chr7	35049608	35049901	10.991922131170591
chr7	35056629	35057268	23.53555960200016
chr7	35059266	35059584	16.32171645254459
chr7	35076520	35077360	16.611016364324662
chr7	35083876	35084759	20.996727496284322
chr7	35092842	35093911	17.331254002309716
chr7	35111941	35112683	17.600248447325672
chr7	35122307	35122765	13.012801940784705
chr7	35164297	35164983	15.243274766571668
chr7	35176399	35177117	17.14035236204567
chr7	35234203	35234743	15.031707226788557
chr7	35264032	35264675	16.281119359967125
chr7	35333260	35334443	21.4589442037871
chr7	35347671	35348560	21.49757161478358
chr7	35355843	35356570	19.58461760031636
chr7	35388641	35389314	15.446217464656744
chr7	35395869	35396788	12.966028123218424
chr7	35403797	35404395	11.793688203180116
chr7	35413196	35413506	15.827945566177368
chr7	35464706	35465749	17.34724738431
chr7	35528425	35528786	13.274128863686009
chr7	35556010	35556304	10.174268803628934
chr7	35585701	35586096	20.305088963086092
chr7	35658478	35658733	13.556135476804247
chr7	35763867	35764163	15.788212263906324
chr7	35766641	35766982	14.123931688996704
chr7	36284430	36284729	18.630656940881224
chr7	36333886	36334954	12.2802614732628
chr7	37280671	37281441	20.927873019428997
chr7	37695328	37695672	9.631678912528725
chr7	38019093	38019467	14.586373556106485
chr7	38027799	38028370	23.93482356564176
chr7	38028990	38029449	21.852493371319408
chr7	38030409	38030706	20.858307488438257
chr7	38041199	38042253	15.047635851367827
chr7	38047456	38047893	9.999746200421855
chr7	38061045	38061540	12.989833412748395
chr7	38078390	38078716	15.671599981974971
chr7	38084689	38085476	26.499384655885805
chr7	38086393	38086997	23.81517560118871
chr7	38107740	38108405	41.47186475768125
chr7	38109108	38109911	36.54357407428556
chr7	38111826	38112668	50.00053765145164
chr7	38117031	38118153	27.649383321377897
chr7	38141977	38142390	16.876826766616784
chr7	38179395	38179728	13.623341047728026
chr7	38182790	38183148	16.421983079537334
chr7	38191135	38191636	14.506784463832954
chr7	38201065	38201684	24.56346922429197
chr7	38201953	38202611	19.142949323161396
chr7	38226565	38228312	23.02134928571748
chr7	38270664	38271625	13.599952047746958
chr7	38395139	38395468	16.237979485995865
chr7	39449016	39449324	20.254612371519013
chr7	39455391	39455671	11.849331886427743
chr7	39469286	39470242	13.63384740921244
chr7	39505729	39506111	11.63770135160516
chr7	39517685	39518681	18.501675600986403
chr7	39552437	39552999	23.3660256463862
chr7	39776583	39777186	22.32452340228838
chr7	40630299	40630956	9.076494270263742
chr7	40898003	40898311	9.917245110908112
chr7	41390394	41391004	11.319924306869506
chr7	41393469	41393781	18.620429845956657
chr7	41499458	41500058	20.56025201956431
chr7	41521328	41521819	12.954106027871187
chr7	41528599	41529591	20.208690209734826
chr7	41561565	41561864	23.76122231626989
chr7	41566873	41567956	28.424895916178837
chr7	41572858	41573142	17.64900688386299
chr7	41573398	41574452	17.61757620914611
chr7	41582127	41583354	20.37906216292626
chr7	41633119	41633777	19.717424697789017
chr7	42496960	42497865	16.126580562380795
chr7	42513276	42514302	19.826472536397493
chr7	42556936	42557457	10.823284049409365
chr7	42557850	42558124	11.816001867725902
chr7	42679778	42680212	17.01058933152581
chr7	42680912	42681286	14.220745958746436
chr7	42740873	42741331	9.75714385405378
chr7	42852917	42853245	14.222064329356682
chr7	42987101	42987701	15.720829544862111
chr7	43149111	43149401	11.062749109597041
chr7	43167078	43168610	23.78925906802593
chr7	43178708	43179325	14.837125656090834
chr7	43180953	43181265	10.673860797515282
chr7	43254627	43255097	31.825247908653097
chr7	43256227	43257203	50.530786606132004
chr7	43261950	43262224	17.66831861621272
chr7	43267238	43267931	14.619667467444835
chr7	43276628	43277225	20.54054443960014
chr7	43283016	43283328	12.28563528183179
chr7	43312885	43313399	14.03984293214078
chr7	43313730	43314003	16.731299253610466
chr7	43315474	43316369	16.63819856483843
chr7	43414654	43416394	23.42526585090023
chr7	43427614	43427904	31.337379389795764
chr7	43433160	43433737	14.11187580346648
chr7	43442880	43444252	54.321330759685175
chr7	43450080	43451386	27.446032906016747
chr7	43465368	43466525	29.674228073918005
chr7	43556766	43558000	33.37713438030966
chr7	43562194	43562999	14.927140156526743
chr7	43579547	43579883	11.85539523476646
chr7	43671580	43672390	24.292516779016566
chr7	43772827	43773293	10.563275712754082
chr7	43855201	43855670	19.63003983324779
chr7	43856067	43857050	15.418869858476905
chr7	43873481	43873764	11.480159779740728
chr7	43932419	43932774	11.857531715446795
chr7	44029147	44029901	14.779032607925982
chr7	44034345	44035033	15.325439679068188
chr7	44079250	44079736	12.321229740425393
chr7	44125209	44126045	20.536840904842723
chr7	44169574	44170781	11.572904597656136
chr7	44179095	44180069	14.911050186020148
chr7	44236050	44236957	13.82967887403158
chr7	44246201	44246472	14.079724244965838
chr7	44297049	44297901	22.831718229911697
chr7	44304522	44305702	27.313615242909577
chr7	44333668	44335151	19.20622039757624
chr7	44359879	44360543	16.91325908683869
chr7	44374769	44375798	36.26032805744019
chr7	44398805	44399068	24.051104440435257
chr7	44415754	44416369	29.442769977910732
chr7	44418224	44418552	21.824031137838595
chr7	44456566	44456839	16.712683579860588
chr7	44468034	44468304	15.801812387395788
chr7	44489394	44490131	12.641353135516557
chr7	44496709	44496975	18.93039899840391
chr7	44501270	44501836	24.925913884867207
chr7	44505960	44506851	17.908264601136967
chr7	44526320	44527175	22.389459214015314
chr7	44533148	44535681	24.43545908943354
chr7	44548568	44548828	16.44869441986084
chr7	44553580	44553924	23.778616833132368
chr7	44557642	44558277	26.355002386738935
chr7	44560514	44561154	22.623013593256474
chr7	44573450	44574013	14.148661682914883
chr7	44590317	44590644	10.726806895813082
chr7	44605257	44605594	16.596922240554402
chr7	44632900	44633641	19.733119272188297
chr7	44653477	44653903	14.742339322264765
chr7	44664949	44665626	15.33242000117788
chr7	44679211	44679572	11.561837373347824
chr7	44708377	44709051	26.6223177697609
chr7	44730425	44731294	23.086636978957127
chr7	44745020	44745321	17.147792496158434
chr7	44748429	44748864	14.81141370795239
chr7	44794976	44795308	12.270540165613932
chr7	44815847	44816586	26.815293241095638
chr7	44848647	44850354	16.824851581951158
chr7	44854587	44855112	18.794285656156994
chr7	44870046	44870317	20.935055827742573
chr7	44892482	44892852	20.802023387599636
chr7	44929607	44930162	21.258114447035233
chr7	44939298	44939709	19.543492138530794
chr7	44945764	44946999	19.98993192510566
chr7	44951890	44953321	19.76159932878282
chr7	44976241	44976620	21.980761948235745
chr7	44986286	44987275	25.26551697733911
chr7	44997273	44997608	36.328462868306175
chr7	45016199	45016476	31.03141366703846
chr7	45017042	45017713	35.6705775566499
chr7	45024477	45025036	16.878943361408595
chr7	45036789	45038519	55.2550169889417
chr7	45045108	45045658	20.062436499162153
chr7	45054014	45054669	17.66668316790166
chr7	45061839	45062918	18.92488283532101
chr7	45067533	45068049	14.102588210919107
chr7	45078923	45080477	28.00320392471176
chr7	45098716	45099222	15.40525328217759
chr7	45110258	45110674	28.41415298443574
chr7	45111745	45112448	27.414482111272907
chr7	45119224	45119791	20.45943615087546
chr7	45124624	45125110	26.32359826123273
chr7	45136558	45137637	22.966443294281206
chr7	45154267	45155662	36.658468966330254
chr7	45162170	45162436	15.523275508020157
chr7	45182074	45182573	14.97254727885336
chr7	45192229	45192744	18.707208781566436
chr7	45201464	45201891	14.2102817673873
chr7	45204221	45204577	25.07369686244579
chr7	45211956	45212844	18.403981114293003
chr7	45235046	45235719	16.875982917967026
chr7	45248304	45248665	17.426507189003054
chr7	45277320	45277855	12.594213525825571
chr7	45305070	45305636	15.857598233981182
chr7	45311940	45312657	18.583508019334268
chr7	45326058	45326639	14.198518339409885
chr7	45341087	45341786	14.82559261540316
chr7	45360916	45361776	16.567007220068643
chr7	45367203	45367472	19.4544579211664
chr7	45395323	45396358	17.574137966414003
chr7	45413391	45413810	17.565621498945504
chr7	45419934	45420180	10.287573657384733
chr7	45434400	45435060	20.49065727176088
chr7	45441746	45443461	22.084610765106827
chr7	45451550	45451892	15.024333030856841
chr7	45460040	45460427	21.606668866573994
chr7	45461035	45461703	17.095349063773355
chr7	45481084	45481582	38.91060282236122
chr7	45510001	45510513	13.236108785495162
chr7	45515532	45515824	15.631030543209755
chr7	45523183	45523455	16.622492246768054
chr7	45535262	45536091	16.496771245296095
chr7	45536363	45536927	15.678399873963485
chr7	45551894	45552178	21.267957841846304
chr7	45558851	45559289	29.48184058219875
chr7	45568115	45568559	23.274124884390616
chr7	45579919	45580251	30.03133611219475
chr7	45599126	45599832	18.909869493911355
chr7	45643327	45643673	14.711841591520805
chr7	45694059	45694388	15.872160073833987
chr7	45704444	45704711	15.6492487018028
chr7	45705008	45705254	36.64382208847418
chr7	45714861	45715247	19.427445678513283
chr7	45738017	45738308	20.98740908698118
chr7	45739038	45739779	23.499181661206862
chr7	45755608	45756111	21.458527407636698
chr7	45763458	45764056	22.442194201077108
chr7	45766028	45766293	17.27265732243376
chr7	45788389	45788914	12.77705722082229
chr7	45799746	45801476	33.63741194849621
chr7	45810709	45811017	15.545497151164266
chr7	45813877	45814724	20.293481071836975
chr7	45821510	45821984	12.419775025251042
chr7	45836769	45837048	26.29079862478386
chr7	45838005	45838338	22.836793263753254
chr7	45838659	45838977	28.148122895438718
chr7	45857237	45857931	12.64382284175422
chr7	45896534	45897281	19.02850249876459
chr7	45901882	45902208	14.678473311699241
chr7	45923139	45923929	19.778673931314977
chr7	46009788	46010113	14.7775360254141
chr7	46023378	46023752	23.909242785550695
chr7	46033448	46033953	12.487579623307331
chr7	46044357	46045639	21.794397239566035
chr7	46082701	46083107	13.86116228667386
chr7	46270741	46271085	9.896114099857419
chr7	46280184	46281637	20.288735815023276
chr7	46321578	46322324	14.733783822916148
chr7	46322613	46322964	11.776949078269155
chr7	46606934	46607487	14.852050044868566
chr7	46690482	46690861	16.117326972981555
chr7	46710463	46710991	12.012101080381509
chr7	46714312	46714871	13.782945580900462
chr7	46723066	46723445	18.20896715098761
chr7	46770458	46771312	62.63881131022541
chr7	46795461	46796287	19.15332676538832
chr7	46797083	46797438	16.261528662560693
chr7	46822210	46822601	11.749880017526925
chr7	46957635	46958440	21.49194822548339
chr7	46989570	46989820	12.577414073944091
chr7	47008092	47008809	23.53948810609315
chr7	47094748	47095144	11.085011253453265
chr7	48749434	48749959	16.097250595092774
chr7	48880610	48881097	21.27365060802358
chr7	49121568	49121861	12.324449574988042
chr7	49245875	49246439	11.114130575606163
chr7	49475881	49476329	12.496098805751119
chr7	49476609	49477230	12.134814498889082
chr7	49506073	49506422	14.120743046517358
chr7	49508082	49508490	12.081525286038717
chr7	49517907	49518463	14.277002184511089
chr7	49537919	49538172	13.319356620547328
chr7	49557041	49557882	14.489050603224747
chr7	49600021	49601734	22.898466265266986
chr7	49605260	49606325	22.38075890339596
chr7	49689151	49689971	20.287090232895643
chr7	49752832	49753192	11.925127169820998
chr7	49880289	49880760	10.91178736919557
chr7	49983070	49984010	12.61083753058251
chr7	50274219	50274766	10.683793188231084
chr7	50275053	50275336	14.347200268991424
chr7	51861988	51862253	16.432588159813072
chr7	52005651	52006514	15.084754565361616
chr7	52158031	52158510	11.042132920163658
chr7	52169752	52170224	19.820107809567855
chr7	52170520	52170864	16.719106286071067
chr7	53370731	53371215	10.463427164337851
chr7	53371828	53372250	13.639558068948899
chr7	55233604	55233903	12.205618494729135
chr7	55794207	55794452	19.13931347593969
chr7	55842005	55842653	15.411701995649455
chr7	55865212	55865840	10.092135233484257
chr7	55962201	55962508	20.302203535645326
chr7	55968307	55968880	22.80702236934482
chr7	56050235	56050485	15.470323886871338
chr7	57271843	57272314	9.81413197972972
chr7	57352851	57353118	12.32470424166333
chr7	57410400	57410866	11.826684028293954
chr7	58412725	58413534	19.587944254739618
chr7	58447360	58447715	22.879473457873708
chr7	59219987	59220260	9.942749659220377
chr7	59228275	59228676	16.23069290627268
chr7	60002851	60003647	13.079298794569082
chr7	60011211	60011755	21.264203779837665
chr7	60012238	60012984	29.301693059803654
chr7	60039282	60040150	17.71295892807745
chr7	61339907	61340325	28.429595271936446
chr7	61340577	61340934	25.5115053379903
chr7	63736451	63738121	29.777536684687266
chr7	63823955	63824463	9.479713716844874
chr7	63860676	63861414	13.480928147065285
chr7	63873491	63874407	13.825179283275354
chr7	63875764	63876117	14.381689228349638
chr7	63889224	63889545	10.429178702868406
chr7	63914246	63914622	13.692795083877888
chr7	63922978	63923642	10.766072830521917
chr7	63939147	63939899	29.943993956484693
chr7	63945857	63946470	22.65715919388838
chr7	63947150	63948040	21.464539892218085
chr7	63956074	63957115	19.116897318250967
chr7	63977824	63978829	14.07385582805273
chr7	64000254	64001145	13.74953612253722
chr7	64020211	64020579	13.97665848421014
chr7	64047440	64047708	12.025708892452183
chr7	64048143	64048730	15.361510008725844
chr7	64052147	64052551	21.03593369993833
chr7	64124874	64125847	14.40315713666816
chr7	64150366	64152121	23.038202568554134
chr7	64155678	64156390	21.901800337802158
chr7	64156764	64157020	19.612487569451332
chr7	64284254	64285010	18.43126160568661
chr7	64322709	64323224	19.087925751695355
chr7	64370618	64371378	16.840677120811062
chr7	64392103	64393014	18.394580853626575
chr7	64584779	64585201	14.623663989288547
chr7	64809126	64809923	30.653050931214988
chr7	64810369	64810796	23.458394184603904
chr7	64828096	64828488	17.605073714742854
chr7	64834633	64835908	23.940590750750374
chr7	64840079	64840430	22.69270475501688
chr7	64850550	64850819	8.437538512134198
chr7	64865291	64865619	13.906801267368037
chr7	64897091	64898646	30.21984771409602
chr7	64905297	64906210	25.48484212884767
chr7	64931899	64932171	9.16085612949203
chr7	64948409	64949104	14.599558314316564
chr7	65207257	65207687	10.000914782147074
chr7	65379170	65379479	18.54153658425538
chr7	65382721	65383425	28.407670885324478
chr7	65409897	65410329	16.313746560502935
chr7	65418976	65419608	26.540003227282174
chr7	65430159	65430919	37.541343396588374
chr7	65432789	65433258	27.65724180908854
chr7	65447037	65447809	17.757977992141804
chr7	65450200	65450508	20.326165378867806
chr7	65451605	65452060	27.537117360712408
chr7	65468270	65468662	18.977279918534414
chr7	65469507	65470792	20.385255113742694
chr7	65481783	65482668	17.41421410943155
chr7	65492570	65493046	11.356254417355322
chr7	65649576	65650050	12.869188877097665
chr7	65815393	65817464	19.08803005039836
chr7	65844557	65845633	16.38882746306494
chr7	65863659	65864388	14.48754193197389
chr7	65872611	65873644	27.181838077127875
chr7	65873910	65874503	20.821066336929295
chr7	65894960	65895220	9.47499966621399
chr7	66079381	66079909	14.643519952441707
chr7	66160419	66161472	21.876543125648897
chr7	66220313	66220634	22.419644929166896
chr7	66220915	66221975	19.09085441535374
chr7	66233980	66234252	14.133889764547348
chr7	66315959	66316557	12.611927526052979
chr7	66389009	66389344	12.70038196506785
