chr	start	end	8Cell_Tfap2c
chr19	40270515	40271377	13.897231784608138
chr19	40275977	40276443	12.941936932919875
chr19	40323681	40324390	12.311222687090401
chr19	40345924	40346332	14.071045604406619
chr19	40356716	40357174	16.274018595832924
chr19	40391729	40392038	17.2386933514987
chr19	40395102	40395398	12.636397944914329
chr19	40401092	40401360	12.27175554944508
chr19	40458029	40459057	20.014446851808273
chr19	40511500	40511941	20.097522203614112
chr19	40512224	40512692	17.003562073422295
chr19	40513399	40513726	15.899490248537209
chr19	40525132	40525755	14.964292460421689
chr19	40561890	40562318	13.596612088034085
chr19	40568866	40569404	18.51535473968903
chr19	40599879	40600282	12.433418527134595
chr19	40619496	40619817	9.928181651225342
chr19	40620862	40621487	9.58919504928589
chr19	40634927	40636342	18.885863974007847
chr19	40664792	40665268	10.162839110158071
chr19	40720260	40720540	17.246191024780273
chr19	40748394	40749102	14.436964462032426
chr19	40830986	40831661	12.020224919495758
chr19	40872939	40873895	17.2602975787478
chr19	40894276	40895314	14.47883792419654
chr19	41016167	41016488	13.196117439745372
chr19	41263163	41264253	14.668667658534618
chr19	41274731	41275049	7.5645031419190225
chr19	41294342	41294892	11.303247907378458
chr19	41318991	41319442	18.356090282389435
chr19	41384159	41384524	11.398810334401588
chr19	41462946	41463474	7.82898353898164
chr19	41476756	41477667	15.614120726266101
chr19	41482340	41482942	25.281322767568188
chr19	41523621	41524120	9.43716665833651
chr19	41548106	41548393	8.789854888716642
chr19	41574220	41574486	16.854778544347088
chr19	41628141	41628431	10.465739386657189
chr19	41677596	41677883	15.162512427007695
chr19	41763646	41764024	13.672372309619156
chr19	41770519	41770932	13.628713005102863
chr19	41784121	41784444	16.085970057791602
chr19	41801450	41802041	31.95573977165416
chr19	41835859	41836478	11.923638024122148
chr19	41895952	41896372	12.470393856366476
chr19	41911547	41913170	15.307825636250733
chr19	41932987	41933860	13.290378972017479
chr19	41958330	41958704	15.041908570151916
chr19	41980611	41981170	28.332901970005206
chr19	41985788	41986399	18.089704942000868
chr19	41986655	41987334	16.5825375541496
chr19	41998128	41998532	13.657059742672608
chr19	42021923	42022569	18.180629158905784
chr19	42028259	42028784	16.623888898577007
chr19	42067722	42069261	12.696981475684062
chr19	42111764	42112060	11.785366312877551
chr19	42128744	42129666	19.51661415472465
chr19	42143883	42144368	22.132196992697175
chr19	42158467	42158775	20.773222638415053
chr19	42170270	42171016	22.308192628318437
chr19	42191991	42192787	14.824017059263872
chr19	42201253	42202902	13.241474272956514
chr19	42230212	42230649	14.208119808127186
chr19	42239990	42240423	15.551144610926956
chr19	42250209	42250610	17.301171478785186
chr19	42368108	42368433	8.314426590846136
chr19	42377446	42377790	12.351789014284002
chr19	42439846	42440146	10.180316432317097
chr19	42458480	42459248	16.188092921860516
chr19	42471358	42471869	8.14128710752364
chr19	42518517	42519452	32.86489022708832
chr19	42602090	42602364	14.021454856343514
chr19	42606483	42606876	15.704842188886104
chr19	42612330	42613238	16.209449823732417
chr19	42620943	42621205	8.439257157667903
chr19	42667893	42668232	13.063454380429247
chr19	42702130	42702877	11.405188411434333
chr19	42751891	42752809	19.539452796927723
chr19	42764454	42765072	11.583037094776685
chr19	42772005	42772377	9.88823422693437
chr19	42779711	42780120	9.866891266372793
chr19	42795136	42795629	16.17385322036898
chr19	42977530	42977834	9.393309428503638
chr19	42978095	42978459	8.07460480600923
chr19	43211020	43211352	11.129036295844848
chr19	43306516	43306891	15.301325630187987
chr19	43341238	43341604	7.792915871885956
chr19	43384535	43384855	10.979617267847061
chr19	43440177	43441588	15.589187344834407
chr19	43466560	43466932	12.187508163913604
chr19	43504907	43505240	19.81770826460005
chr19	43505493	43505757	26.05043785499804
chr19	43523801	43524525	24.44630592040594
chr19	43524771	43525262	15.989693981566885
chr19	43567942	43568254	12.634250267958029
chr19	43570777	43571113	18.88773575283232
chr19	43579284	43580064	13.650212678542504
chr19	43614395	43614663	36.233161983205314
chr19	43615860	43616262	31.102876810292106
chr19	43631130	43631652	20.30894354020042
chr19	43636490	43636873	16.95382721056826
chr19	43643474	43644019	15.522867181760455
chr19	43669193	43670337	23.749382663856853
chr19	43674466	43674838	30.750145614788096
chr19	43675135	43675830	30.700001243207094
chr19	43689828	43690189	29.45942697498607
chr19	43711192	43711760	19.984779866648392
chr19	43739788	43740352	13.980977073628852
chr19	43747541	43748421	14.902139556407928
chr19	43752824	43753402	14.850327924048612
chr19	43803774	43804338	13.847327210378985
chr19	43847874	43848413	11.659931507535237
chr19	43879539	43880021	14.670118053919053
chr19	43890352	43890719	12.355571117972808
chr19	43896438	43896808	10.933134736241522
chr19	43906314	43906657	10.11934018760659
chr19	43918927	43919739	12.928440722338673
chr19	43940076	43941110	16.362493198199246
chr19	43962822	43963253	9.548530411554323
chr19	44001613	44001923	10.117966402730634
chr19	44007255	44008200	11.035428849477617
chr19	44106925	44107799	23.403956900472227
chr19	44146000	44146724	10.96341874652146
chr19	44153587	44153957	17.014950793498272
chr19	44161463	44162214	11.241079544735335
chr19	44247761	44248164	16.040199798034973
chr19	44248493	44248935	13.184526374437151
chr19	44266864	44267371	10.347427032402987
chr19	44295626	44295912	10.802623051863451
chr19	44311744	44312368	13.973871091237434
chr19	44351583	44351960	8.768213062134599
chr19	44372430	44372793	13.823034559728029
chr19	44378721	44379070	10.411581006637617
chr19	44388047	44388528	16.793835148246274
chr19	44388854	44389190	14.988228860355559
chr19	44394512	44397898	50.64734083363188
chr19	44407356	44407641	25.408912986621523
chr19	44407970	44408369	22.675062117421238
chr19	44435032	44435396	13.352409098174546
chr19	44463934	44464431	9.711654376216098
chr19	44487360	44487782	11.992127436597201
chr19	44493493	44494112	9.198647454405062
chr19	44511454	44511961	18.569874596078485
chr19	44535189	44535537	10.65274395887879
chr19	44544666	44546026	9.894728946335176
chr19	44555098	44555401	11.869057241446114
chr19	44562503	44563454	10.271638490925577
chr19	44647620	44648697	12.480186831209542
chr19	44671880	44672217	9.3482933567964
chr19	44683878	44684397	23.293840366980934
chr19	44693374	44693752	9.704627884758843
chr19	44717759	44718234	16.662630034998845
chr19	44719971	44720531	15.180382055044173
chr19	44755711	44756534	16.530057487626845
chr19	44843915	44844270	8.8827094091496
chr19	44924729	44924995	11.028426808522159
chr19	44930616	44931559	21.419206730002184
chr19	44960229	44960674	12.61595570853587
chr19	44967777	44968295	16.531536763239092
chr19	44969483	44970495	15.980679099738833
chr19	44976833	44977792	17.03431145615324
chr19	45005742	45006774	10.59546002768731
chr19	45014202	45015681	17.58846329807378
chr19	45019988	45020321	15.670161900219616
chr19	45026357	45026730	13.888663568062054
chr19	45047599	45048054	16.144285606551957
chr19	45057956	45058893	16.845624436182046
chr19	45074444	45075879	27.270509625961406
chr19	45076478	45077126	24.679916627613114
chr19	45081137	45081410	14.697511135003506
chr19	45086795	45087425	10.478628181275868
chr19	45155304	45155730	16.016036322419072
chr19	45163094	45163403	14.610749127409605
chr19	45175103	45175389	11.068799048870593
chr19	45208946	45209242	10.633083465937021
chr19	45242518	45243350	13.625064117404131
chr19	45283153	45283761	13.587879362859224
chr19	45324601	45324912	15.68910413539678
chr19	45353012	45353290	19.57848601032504
chr19	45356518	45356802	16.30948920317099
chr19	45358582	45359105	19.744239623870268
chr19	45363797	45364760	19.894350337090895
chr19	45383809	45384115	10.695357271269256
chr19	45410915	45411232	9.823905522138915
chr19	45427739	45428278	11.628082781421895
chr19	45549668	45549956	14.013656990395653
chr19	45556910	45557999	17.504120049069407
chr19	45567800	45568502	17.41023025485525
chr19	45573763	45574180	18.449543295432623
chr19	45592432	45593327	14.05654299432339
chr19	45610155	45610423	12.970748541960075
chr19	45649934	45650422	112.77421693919135
chr19	45659552	45660064	11.235462345182896
chr19	45679516	45679810	9.764846937997001
chr19	45693366	45694088	12.80902866379376
chr19	45706611	45706962	9.615468021131989
chr19	45712482	45712808	11.052275151562837
chr19	45718081	45718599	10.552749804088048
chr19	45726974	45728256	14.03001771404665
chr19	45735345	45736290	16.212551308687402
chr19	45782762	45783494	17.21263026148895
chr19	45783988	45784335	15.232593231311105
chr19	45806242	45806490	15.12426092547755
chr19	45813572	45813822	11.931273262023925
chr19	45851930	45852261	13.169495991709729
chr19	45854730	45854987	12.727282509265706
chr19	45886503	45886820	20.51425352607992
chr19	45953512	45953840	19.953687019464446
chr19	45978315	45979310	19.131517990150645
chr19	45988509	45988774	13.465407223971384
chr19	46003008	46004128	25.775669114930288
chr19	46011067	46011338	18.65068035899933
chr19	46014521	46015027	18.218645593394402
chr19	46028756	46029661	15.664025623363685
chr19	46034090	46034681	14.469996750859035
chr19	46039411	46040275	20.575377718717963
chr19	46056708	46057506	20.69833883366788
chr19	46059785	46060186	17.625033549834367
chr19	46074019	46074387	15.085353783939196
chr19	46087819	46088138	21.541434422555763
chr19	46088435	46089341	23.87645381123288
chr19	46104672	46105479	15.132480212451505
chr19	46105998	46106666	20.53266312476404
chr19	46135731	46137504	19.080041397267635
chr19	46147542	46148467	18.825162330833642
chr19	46236681	46237234	12.906047531321079
chr19	46289506	46289874	11.25113594532013
chr19	46304342	46306075	19.421715782864712
chr19	46314282	46315012	18.363983098121537
chr19	46328131	46329592	24.115465921973197
chr19	46338368	46339273	18.830074023146654
chr19	46356384	46357341	25.543067555442498
chr19	46392308	46392576	24.014346478590326
chr19	46395334	46396401	29.317106711272334
chr19	46396923	46397203	28.3482811995915
chr19	46414859	46415276	16.297270109327577
chr19	46435222	46435745	17.500159337461337
chr19	46444210	46444621	12.833355484797718
chr19	46495049	46495413	15.249085161712143
chr19	46501456	46502138	21.59677746988112
chr19	46502530	46502802	30.610272260273206
chr19	46503471	46504111	25.36742729768157
chr19	46558715	46559579	15.97283783113515
chr19	46573297	46573821	16.347220992313996
chr19	46589011	46589345	12.523829548658725
chr19	46677508	46677915	13.173129829200539
chr19	46689942	46690392	17.710242080688477
chr19	46692252	46693285	16.25261632747595
chr19	46707347	46707795	10.800529292651586
chr19	46714753	46715084	8.59777169285224
chr19	46740579	46741159	11.383239277477923
chr19	46741841	46742220	10.641013837426822
chr19	46760388	46761772	26.601940257700882
chr19	46806827	46807675	14.583467207989603
chr19	46854486	46855319	18.246788501453285
chr19	46970246	46970585	15.286029343056468
chr19	46992086	46992509	14.441933377132912
chr19	47015343	47015622	14.69175273115917
chr19	47047510	47047793	17.928425125014233
chr19	47068134	47068799	11.86090859649773
chr19	47090753	47091183	19.072058537948962
chr19	47130850	47131321	10.211302502140118
chr19	47140188	47140483	15.92650281938456
chr19	47168191	47169130	12.154345902391135
chr19	47178280	47178968	13.168110855790072
chr19	47240273	47240583	14.995779655825707
chr19	47264107	47264714	13.631797905219642
chr19	47286747	47287086	9.543030195883242
chr19	47303100	47303623	12.306339380618034
chr19	47315272	47315659	14.638832799532
chr19	47325210	47326160	19.919894424237704
chr19	47330670	47332071	19.50919152054933
chr19	47344108	47344424	20.268573441082918
chr19	47345650	47346294	19.994637385658596
chr19	47353095	47353463	13.952636105858762
chr19	47390840	47391265	11.757324656318216
chr19	47398396	47398710	13.791004925017145
chr19	47463960	47464595	16.38168398038609
chr19	47476420	47476674	16.361121384177622
chr19	47479451	47479746	14.235188952947068
chr19	47493312	47493771	21.361447111973316
chr19	47494510	47495199	22.965937669806625
chr19	47502501	47502994	21.5565653350242
chr19	47510388	47510663	13.829345217618075
chr19	47517022	47517667	12.295806414582009
chr19	47532945	47533836	17.12142587109447
chr19	47578898	47579824	19.506450755292345
chr19	47658592	47658917	8.958586160219633
chr19	47698187	47698461	13.813070986392724
chr19	47705299	47705643	15.971841903619987
chr19	47730263	47730637	12.573338878346
chr19	47731118	47731514	17.831562962194887
chr19	47743718	47744766	22.524628512731944
chr19	47755475	47756116	17.207557525724035
chr19	47852455	47852751	16.862395869719016
chr19	47854109	47855496	16.65368555463641
chr19	47865260	47865571	16.56747480680705
chr19	48037975	48038504	13.246796478170529
chr19	48071920	48072414	9.862797982296962
chr19	48188987	48189251	11.078037464257443
chr19	48369984	48370411	8.433665803779762
chr19	49991430	49991803	14.433915788941984
chr19	49992047	49992352	8.813137546914522
chr19	50075848	50076732	14.1715111422323
chr19	51296924	51297189	12.257170488249582
chr19	53018694	53019120	14.563615265026899
chr19	53021895	53022142	14.159657223504565
chr19	53038862	53039274	18.345550909783075
chr19	53044147	53044757	13.524360275268554
chr19	53045336	53045637	17.05712585829421
chr19	53057931	53059308	20.183635563112812
chr19	53073913	53074217	15.966895577154661
chr19	53087567	53087968	11.313560243259344
chr19	53093056	53093656	19.211248529752094
chr19	53105357	53105730	15.440387999404212
chr19	53106009	53106501	13.482988341067864
chr19	53126343	53126649	9.839242810517355
chr19	53142737	53143343	21.130176451339974
chr19	53148895	53149513	12.119256823579857
chr19	53155633	53156486	10.379447998503029
chr19	53178387	53178787	11.548937584161758
chr19	53208129	53208786	9.57314628081416
chr19	53256694	53257021	14.647551746543394
chr19	53283625	53283891	13.870750620849151
chr19	53284165	53284719	13.342146198672078
chr19	53310462	53310723	19.396724112645877
chr19	53322932	53323250	15.963361812087724
chr19	53327653	53328527	13.731192152341935
chr19	53349868	53350395	10.682695731718582
chr19	53369342	53370376	10.244013486217485
chr19	53390065	53390561	16.206941271981886
chr19	53394816	53395075	12.93735139250295
chr19	53404347	53404892	12.264917900802892
chr19	53421125	53421450	11.396299985738901
chr19	53460708	53461381	10.282655713816808
chr19	53507502	53508036	12.261092333311446
chr19	53528794	53529738	14.315208193861832
chr19	53600107	53601438	21.346904956694388
chr19	53677537	53677824	11.734974907665718
chr19	53727478	53727783	13.272930998880355
chr19	53764510	53765218	14.168682934874195
chr19	53793350	53793743	9.543121999153351
chr19	53859321	53859765	21.797361650982417
chr19	53873038	53873415	11.326034750799286
chr19	53895071	53895399	10.62535545011846
chr19	53902872	53903628	11.442175692982143
chr19	53943758	53945649	16.799917765096037
chr19	54040754	54041073	14.222910157565412
chr19	54044606	54045033	17.89074681793499
chr19	54068275	54068819	9.630616721861502
chr19	54938563	54938933	8.063681873115334
chr19	54953965	54954598	10.143036767769765
chr19	55099040	55099838	7.928415892267585
chr19	55218135	55218959	16.294423191582116
chr19	55316306	55316683	12.179299702378735
chr19	55360541	55360814	8.163459196195497
chr19	55445889	55446254	8.072928348959309
chr19	55644898	55645786	15.180566551986042
chr19	55712012	55712983	13.500163906266343
chr19	55729270	55729863	10.719604716534157
chr19	55734979	55735552	22.01820170983386
chr19	55741335	55741687	12.859829791567542
chr19	56261774	56262179	9.288925141464045
chr19	56272001	56272292	7.654657645733495
chr19	56397556	56398491	18.39432835298426
chr19	56400026	56400333	15.35260691316586
chr19	56418214	56420103	14.211362410902009
chr19	56609476	56609836	12.037097239494324
chr19	56687823	56688111	8.513141371309757
chr19	56776663	56777648	15.041192592098023
chr19	56784383	56785579	13.744282448570864
chr19	56821805	56822164	15.861660420728594
chr19	56919187	56919520	9.382139904721004
chr19	56935360	56935780	10.586732126417614
