name,logpval,time
Mef2a(MADS)/HL1-Mef2a.biotin-ChIP-Seq(GSE21529)/Homer,1,early_2-cell_rep1
IRF3(IRF)/BMDM-Irf3-ChIP-Seq(GSE67343)/Homer,1,early_2-cell_rep1
Nkx6.1(Homeobox)/Islet-Nkx6.1-ChIP-Seq(GSE40975)/Homer,1,early_2-cell_rep1
Tcfcp2l1(CP2)/mES-Tcfcp2l1-ChIP-Seq(GSE11431)/Homer,1,early_2-cell_rep1
E-box(bHLH)/Promoter/Homer,1,early_2-cell_rep1
"GRE(NR),IR3/A549-GR-ChIP-Seq(GSE32465)/Homer",1,early_2-cell_rep1
Ets1-distal(ETS)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer,1,early_2-cell_rep1
Mef2d(MADS)/Retina-Mef2d-ChIP-Seq(GSE61391)/Homer,1,early_2-cell_rep1
Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer,1,early_2-cell_rep1
Hnf1(Homeobox)/Liver-Foxa2-Chip-Seq(GSE25694)/Homer,1,early_2-cell_rep1
n-Myc(bHLH)/mES-nMyc-ChIP-Seq(GSE11431)/Homer,1,early_2-cell_rep1
Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer,1,early_2-cell_rep1
FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)/Homer,1,early_2-cell_rep1
Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)/Homer,1,early_2-cell_rep1
CUX1(Homeobox)/K562-CUX1-ChIP-Seq(GSE92882)/Homer,1,early_2-cell_rep1
p63(p53)/Keratinocyte-p63-ChIP-Seq(GSE17611)/Homer,1,early_2-cell_rep1
Hoxd10(Homeobox)/ChickenMSG-Hoxd10.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
"bZIP:IRF(bZIP,IRF)/Th17-BatF-ChIP-Seq(GSE39756)/Homer",1,early_2-cell_rep1
TATA-Box(TBP)/Promoter/Homer,1,early_2-cell_rep1
JunD(bZIP)/K562-JunD-ChIP-Seq/Homer,1,early_2-cell_rep1
"Brn2(POU,Homeobox)/NPC-Brn2-ChIP-Seq(GSE35496)/Homer",1,early_2-cell_rep1
GLIS3(Zf)/Thyroid-Glis3.GFP-ChIP-Seq(GSE103297)/Homer,1,early_2-cell_rep1
MITF(bHLH)/MastCells-MITF-ChIP-Seq(GSE48085)/Homer,1,early_2-cell_rep1
Sox6(HMG)/Myotubes-Sox6-ChIP-Seq(GSE32627)/Homer,1,early_2-cell_rep1
Tbr1(T-box)/Cortex-Tbr1-ChIP-Seq(GSE71384)/Homer,1,early_2-cell_rep1
EBF1(EBF)/Near-E2A-ChIP-Seq(GSE21512)/Homer,1,early_2-cell_rep1
"PAX6(Paired,Homeobox)/Forebrain-Pax6-ChIP-Seq(GSE66961)/Homer",1,early_2-cell_rep1
ZNF382(Zf)/HEK293-ZNF382.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
PSE(SNAPc)/K562-mStart-Seq/Homer,1,early_2-cell_rep1
ZNF467(Zf)/HEK293-ZNF467.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
Isl1(Homeobox)/Neuron-Isl1-ChIP-Seq(GSE31456)/Homer,1,early_2-cell_rep1
Sox15(HMG)/CPA-Sox15-ChIP-Seq(GSE62909)/Homer,1,early_2-cell_rep1
Hoxa9(Homeobox)/ChickenMSG-Hoxa9.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
Gata4(Zf)/Heart-Gata4-ChIP-Seq(GSE35151)/Homer,1,early_2-cell_rep1
Twist(bHLH)/HMLE-TWIST1-ChIP-Seq(Chang_et_al)/Homer,1,early_2-cell_rep1
Myf5(bHLH)/GM-Myf5-ChIP-Seq(GSE24852)/Homer,1,early_2-cell_rep1
bHLHE40(bHLH)/HepG2-BHLHE40-ChIP-Seq(GSE31477)/Homer,1,early_2-cell_rep1
COUP-TFII(NR)/Artia-Nr2f2-ChIP-Seq(GSE46497)/Homer,1,early_2-cell_rep1
"PPARa(NR),DR1/Liver-Ppara-ChIP-Seq(GSE47954)/Homer",1,early_2-cell_rep1
NRF1(NRF)/MCF7-NRF1-ChIP-Seq(Unpublished)/Homer,1,early_2-cell_rep1
ETV1(ETS)/GIST48-ETV1-ChIP-Seq(GSE22441)/Homer,1,early_2-cell_rep1
Nkx2.5(Homeobox)/HL1-Nkx2.5.biotin-ChIP-Seq(GSE21529)/Homer,1,early_2-cell_rep1
HOXB13(Homeobox)/ProstateTumor-HOXB13-ChIP-Seq(GSE56288)/Homer,1,early_2-cell_rep1
ZNF675(Zf)/HEK293-ZNF675.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
CRE(bZIP)/Promoter/Homer,1,early_2-cell_rep1
c-Myc(bHLH)/LNCAP-cMyc-ChIP-Seq(Unpublished)/Homer,1,early_2-cell_rep1
Tbx21(T-box)/GM12878-TBX21-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep1
Ap4(bHLH)/AML-Tfap4-ChIP-Seq(GSE45738)/Homer,1,early_2-cell_rep1
Etv2(ETS)/ES-ER71-ChIP-Seq(GSE59402)/Homer(0.967),1,early_2-cell_rep1
"OCT:OCT-short(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,early_2-cell_rep1
Atoh1(bHLH)/Cerebellum-Atoh1-ChIP-Seq(GSE22111)/Homer,1,early_2-cell_rep1
Nanog(Homeobox)/mES-Nanog-ChIP-Seq(GSE11724)/Homer,1,early_2-cell_rep1
CLOCK(bHLH)/Liver-Clock-ChIP-Seq(GSE39860)/Homer,1,early_2-cell_rep1
Mef2c(MADS)/GM12878-Mef2c-ChIP-Seq(GSE32465)/Homer,1,early_2-cell_rep1
Six2(Homeobox)/NephronProgenitor-Six2-ChIP-Seq(GSE39837)/Homer,1,early_2-cell_rep1
USF1(bHLH)/GM12878-Usf1-ChIP-Seq(GSE32465)/Homer,1,early_2-cell_rep1
"RXR(NR),DR1/3T3L1-RXR-ChIP-Seq(GSE13511)/Homer",1,early_2-cell_rep1
CDX4(Homeobox)/ZebrafishEmbryos-Cdx4.Myc-ChIP-Seq(GSE48254)/Homer,1,early_2-cell_rep1
Mef2b(MADS)/HEK293-Mef2b.V5-ChIP-Seq(GSE67450)/Homer,1,early_2-cell_rep1
ZNF264(Zf)/HEK293-ZNF264.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
HIF-1a(bHLH)/MCF7-HIF1a-ChIP-Seq(GSE28352)/Homer,1,early_2-cell_rep1
Zac1(Zf)/Neuro2A-Plagl1-ChIP-Seq(GSE75942)/Homer,1,early_2-cell_rep1
Usf2(bHLH)/C2C12-Usf2-ChIP-Seq(GSE36030)/Homer,1,early_2-cell_rep1
LRF(Zf)/Erythroblasts-ZBTB7A-ChIP-Seq(GSE74977)/Homer,1,early_2-cell_rep1
Pdx1(Homeobox)/Islet-Pdx1-ChIP-Seq(SRA008281)/Homer,1,early_2-cell_rep1
PU.1(ETS)/ThioMac-PU.1-ChIP-Seq(GSE21512)/Homer,1,early_2-cell_rep1
Gata1(Zf)/K562-GATA1-ChIP-Seq(GSE18829)/Homer,1,early_2-cell_rep1
p53(p53)/Saos-p53-ChIP-Seq(GSE15780)/Homer,1,early_2-cell_rep1
p53(p53)/Saos-p53-ChIP-Seq/Homer,1,early_2-cell_rep1
RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer,1,early_2-cell_rep1
EHF(ETS)/LoVo-EHF-ChIP-Seq(GSE49402)/Homer,1,early_2-cell_rep1
Foxf1(Forkhead)/Lung-Foxf1-ChIP-Seq(GSE77951)/Homer,1,early_2-cell_rep1
HNF1b(Homeobox)/PDAC-HNF1B-ChIP-Seq(GSE64557)/Homer,1,early_2-cell_rep1
CHR(?)/Hela-CellCycle-Expression/Homer,1,early_2-cell_rep1
HIF2a(bHLH)/785_O-HIF2a-ChIP-Seq(GSE34871)/Homer,1,early_2-cell_rep1
Nkx2.1(Homeobox)/LungAC-Nkx2.1-ChIP-Seq(GSE43252)/Homer,1,early_2-cell_rep1
Cdx2(Homeobox)/mES-Cdx2-ChIP-Seq(GSE14586)/Homer,1,early_2-cell_rep1
ETS1(ETS)/Jurkat-ETS1-ChIP-Seq(GSE17954)/Homer,1,early_2-cell_rep1
Bapx1(Homeobox)/VertebralCol-Bapx1-ChIP-Seq(GSE36672)/Homer,1,early_2-cell_rep1
FOXP1(Forkhead)/H9-FOXP1-ChIP-Seq(GSE31006)/Homer,1,early_2-cell_rep1
MNT(bHLH)/HepG2-MNT-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep1
EWS:ERG-fusion(ETS)/CADO_ES1-EWS:ERG-ChIP-Seq(SRA014231)/Homer,1,early_2-cell_rep1
Foxa3(Forkhead)/Liver-Foxa3-ChIP-Seq(GSE77670)/Homer,1,early_2-cell_rep1
Arnt:Ahr(bHLH)/MCF7-Arnt-ChIP-Seq(Lo_et_al.)/Homer,1,early_2-cell_rep1
Hoxd13(Homeobox)/ChickenMSG-Hoxd13.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
HRE(HSF)/Striatum-HSF1-ChIP-Seq(GSE38000)/Homer,1,early_2-cell_rep1
CEBP:AP1(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer,1,early_2-cell_rep1
Tcf21(bHLH)/ArterySmoothMuscle-Tcf21-ChIP-Seq(GSE61369)/Homer,1,early_2-cell_rep1
Sox3(HMG)/NPC-Sox3-ChIP-Seq(GSE33059)/Homer,1,early_2-cell_rep1
FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer,1,early_2-cell_rep1
TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep1
NeuroD1(bHLH)/Islet-NeuroD1-ChIP-Seq(GSE30298)/Homer,1,early_2-cell_rep1
NFAT(RHD)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer,1,early_2-cell_rep1
Tbx6(T-box)/ESC-Tbx6-ChIP-Seq(GSE93524)/Homer,1,early_2-cell_rep1
RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer,1,early_2-cell_rep1
Smad3(MAD)/NPC-Smad3-ChIP-Seq(GSE36673)/Homer,1,early_2-cell_rep1
"E2A(bHLH),near_PU.1/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer",1,early_2-cell_rep1
Hoxa11(Homeobox)/ChickenMSG-Hoxa11.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
FOXK2(Forkhead)/U2OS-FOXK2-ChIP-Seq(E-MTAB-2204)/Homer,1,early_2-cell_rep1
ZNF41(Zf)/HEK293-ZNF41.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
Gata6(Zf)/HUG1N-GATA6-ChIP-Seq(GSE51936)/Homer,1,early_2-cell_rep1
Tcf12(bHLH)/GM12878-Tcf12-ChIP-Seq(GSE32465)/Homer,1,early_2-cell_rep1
Ascl1(bHLH)/NeuralTubes-Ascl1-ChIP-Seq(GSE55840)/Homer,1,early_2-cell_rep1
ERG(ETS)/VCaP-ERG-ChIP-Seq(GSE14097)/Homer,1,early_2-cell_rep1
FOXK1(Forkhead)/HEK293-FOXK1-ChIP-Seq(GSE51673)/Homer,1,early_2-cell_rep1
MyoG(bHLH)/C2C12-MyoG-ChIP-Seq(GSE36024)/Homer,1,early_2-cell_rep1
"OCT:OCT(POU,Homeobox)/NPC-OCT6-ChIP-Seq(GSE43916)/Homer",1,early_2-cell_rep1
NFIL3(bZIP)/HepG2-NFIL3-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep1
Rbpj1(?)/Panc1-Rbpj1-ChIP-Seq(GSE47459)/Homer,1,early_2-cell_rep1
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer,1,early_2-cell_rep1
WT1(Zf)/Kidney-WT1-ChIP-Seq(GSE90016)/Homer,1,early_2-cell_rep1
NRF(NRF)/Promoter/Homer,1,early_2-cell_rep1
CEBP(bZIP)/ThioMac-CEBPb-ChIP-Seq(GSE21512)/Homer,1,early_2-cell_rep1
ZEB2(Zf)/SNU398-ZEB2-ChIP-Seq(GSE103048)/Homer,1,early_2-cell_rep1
Hoxd11(Homeobox)/ChickenMSG-Hoxd11.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
NPAS2(bHLH)/Liver-NPAS2-ChIP-Seq(GSE39860)/Homer,1,early_2-cell_rep1
RUNX-AML(Runt)/CD4+-PolII-ChIP-Seq(Barski_et_al.)/Homer,1,early_2-cell_rep1
Gata2(Zf)/K562-GATA2-ChIP-Seq(GSE18829)/Homer,1,early_2-cell_rep1
RUNX1(Runt)/Jurkat-RUNX1-ChIP-Seq(GSE29180)/Homer,1,early_2-cell_rep1
Sox10(HMG)/SciaticNerve-Sox3-ChIP-Seq(GSE35132)/Homer,1,early_2-cell_rep1
Eomes(T-box)/H9-Eomes-ChIP-Seq(GSE26097)/Homer,1,early_2-cell_rep1
Hoxd12(Homeobox)/ChickenMSG-Hoxd12.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
ZBTB18(Zf)/HEK293-ZBTB18.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
KLF14(Zf)/HEK293-KLF14.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep1
Egr1(Zf)/K562-Egr1-ChIP-Seq(GSE32465)/Homer,1,early_2-cell_rep1
Smad4(MAD)/ESC-SMAD4-ChIP-Seq(GSE29422)/Homer,1,early_2-cell_rep1
TCF4(bHLH)/SHSY5Y-TCF4-ChIP-Seq(GSE96915)/Homer,1,early_2-cell_rep1
Hoxa13(Homeobox)/ChickenMSG-Hoxa13.Flag-ChIP-Seq(GSE86088)/Homer,1,early_2-cell_rep1
RARa(NR)/K562-RARa-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep1
NF1-halfsite(CTF)/LNCaP-NF1-ChIP-Seq(Unpublished)/Homer,1,early_2-cell_rep1
bHLHE41(bHLH)/proB-Bhlhe41-ChIP-Seq(GSE93764)/Homer,1,early_2-cell_rep1
ZEB1(Zf)/PDAC-ZEB1-ChIP-Seq(GSE64557)/Homer,1,early_2-cell_rep1
MYB(HTH)/ERMYB-Myb-ChIPSeq(GSE22095)/Homer,1,early_2-cell_rep1
HEB(bHLH)/mES-Heb-ChIP-Seq(GSE53233)/Homer,1,early_2-cell_rep1
PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer,1,early_2-cell_rep1
Foxh1(Forkhead)/hESC-FOXH1-ChIP-Seq(GSE29422)/Homer,1,early_2-cell_rep1
BMYB(HTH)/Hela-BMYB-ChIP-Seq(GSE27030)/Homer,1,early_2-cell_rep1
Foxo3(Forkhead)/U2OS-Foxo3-ChIP-Seq(E-MTAB-2701)/Homer,1,early_2-cell_rep1
PU.1-IRF(ETS:IRF)/Bcell-PU.1-ChIP-Seq(GSE21512)/Homer,1,early_2-cell_rep1
Olig2(bHLH)/Neuron-Olig2-ChIP-Seq(GSE30882)/Homer,1,early_2-cell_rep1
NPAS(bHLH)/Liver-NPAS-ChIP-Seq(GSE39860)/Homer,1,early_2-cell_rep1
Meis1(Homeobox)/MastCells-Meis1-ChIP-Seq(GSE48085)/Homer,1,early_2-cell_rep1
Zfp281(Zf)/ES-Zfp281-ChIP-Seq(GSE81042)/Homer,1,early_2-cell_rep1
AMYB(HTH)/Testes-AMYB-ChIP-Seq(GSE44588)/Homer,1,early_2-cell_rep1
Foxa2(Forkhead)/Liver-Foxa2-ChIP-Seq(GSE25694)/Homer,1,early_2-cell_rep1
HIC1(Zf)/Treg-ZBTB29-ChIP-Seq(GSE99889)/Homer,1,early_2-cell_rep1
E2A(bHLH)/proBcell-E2A-ChIP-Seq(GSE21978)/Homer,1,early_2-cell_rep1
NeuroG2(bHLH)/Fibroblast-NeuroG2-ChIP-Seq(GSE75910)/Homer,1,early_2-cell_rep1
THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)/Homer,1,early_2-cell_rep1
BMAL1(bHLH)/Liver-Bmal1-ChIP-Seq(GSE39860)/Homer,1,early_2-cell_rep1
"Fox:Ebox(Forkhead,bHLH)/Panc1-Foxa2-ChIP-Seq(GSE47459)/Homer",1,early_2-cell_rep1
Nkx3.1(Homeobox)/LNCaP-Nkx3.1-ChIP-Seq(GSE28264)/Homer,1,early_2-cell_rep1
Ptf1a(bHLH)/Panc1-Ptf1a-ChIP-Seq(GSE47459)/Homer,1,early_2-cell_rep1
GATA3(Zf)/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer,1,early_2-cell_rep1
Foxo1(Forkhead)/RAW-Foxo1-ChIP-Seq(Fan_et_al.)/Homer,1,early_2-cell_rep1
Tbx5(T-box)/HL1-Tbx5.biotin-ChIP-Seq(GSE21529)/Homer,1,early_2-cell_rep1
AR-halfsite(NR)/LNCaP-AR-ChIP-Seq(GSE27824)/Homer,1,early_2-cell_rep1
Maz(Zf)/HepG2-Maz-ChIP-Seq(GSE31477)/Homer,1,early_2-cell_rep1
SCL(bHLH)/HPC7-Scl-ChIP-Seq(GSE13511)/Homer,1,early_2-cell_rep1
Tgif1(Homeobox)/mES-Tgif1-ChIP-Seq(GSE55404)/Homer,1,early_2-cell_rep1
Tgif2(Homeobox)/mES-Tgif2-ChIP-Seq(GSE55404)/Homer,1,early_2-cell_rep1
Otx2(Homeobox)/EpiLC-Otx2-ChIP-Seq(GSE56098)/Homer,130,early_2-cell_rep2
GSC(Homeobox)/FrogEmbryos-GSC-ChIP-Seq(DRA000576)/Homer,111,early_2-cell_rep2
RARg(NR)/ES-RARg-ChIP-Seq(GSE30538)/Homer,54,early_2-cell_rep2
"RAR:RXR(NR),DR5/ES-RAR-ChIP-Seq(GSE56893)/Homer",46,early_2-cell_rep2
CRX(Homeobox)/Retina-Crx-ChIP-Seq(GSE20012)/Homer,46,early_2-cell_rep2
KLF5(Zf)/LoVo-KLF5-ChIP-Seq(GSE49402)/Homer,43,early_2-cell_rep2
SF1(NR)/H295R-Nr5a1-ChIP-Seq(GSE44220)/Homer,27,early_2-cell_rep2
Nr5a2(NR)/mES-Nr5a2-ChIP-Seq(GSE19019)/Homer,23,early_2-cell_rep2
Sp1(Zf)/Promoter/Homer,21,early_2-cell_rep2
Nr5a2(NR)/Pancreas-LRH1-ChIP-Seq(GSE34295)/Homer,20,early_2-cell_rep2
Ronin(THAP)/ES-Thap11-ChIP-Seq(GSE51522)/Homer,16,early_2-cell_rep2
BORIS(Zf)/K562-CTCFL-ChIP-Seq(GSE32465)/Homer,16,early_2-cell_rep2
KLF3(Zf)/MEF-Klf3-ChIP-Seq(GSE44748)/Homer,15,early_2-cell_rep2
NFY(CCAAT)/Promoter/Homer,14,early_2-cell_rep2
"GATA(Zf),IR3/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",14,early_2-cell_rep2
CTCF(Zf)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer,14,early_2-cell_rep2
"GFY-Staf(?,Zf)/Promoter/Homer",13,early_2-cell_rep2
"GATA(Zf),IR4/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",12,early_2-cell_rep2
Klf4(Zf)/mES-Klf4-ChIP-Seq(GSE11431)/Homer,12,early_2-cell_rep2
Bcl6(Zf)/Liver-Bcl6-ChIP-Seq(GSE31578)/Homer,11,early_2-cell_rep2
EKLF(Zf)/Erythrocyte-Klf1-ChIP-Seq(GSE20478)/Homer,9,early_2-cell_rep2
Klf9(Zf)/GBM-Klf9-ChIP-Seq(GSE62211)/Homer,8,early_2-cell_rep2
GFY(?)/Promoter/Homer,7,early_2-cell_rep2
Pitx1(Homeobox)/Chicken-Pitx1-ChIP-Seq(GSE38910)/Homer,7,early_2-cell_rep2
KLF6(Zf)/PDAC-KLF6-ChIP-Seq(GSE64557)/Homer,7,early_2-cell_rep2
ZNF143|STAF(Zf)/CUTLL-ZNF143-ChIP-Seq(GSE29600)/Homer,5,early_2-cell_rep2
Erra(NR)/HepG2-Erra-ChIP-Seq(GSE31477)/Homer,5,early_2-cell_rep2
Tcf3(HMG)/mES-Tcf3-ChIP-Seq(GSE11724)/Homer,5,early_2-cell_rep2
RORa(NR)/Liver-Rora-ChIP-Seq(GSE101115)/Homer,5,early_2-cell_rep2
"FOXA1:AR(Forkhead,NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer",4,early_2-cell_rep2
THRb(NR)/Liver-NR1A2-ChIP-Seq(GSE52613)/Homer,4,early_2-cell_rep2
Sp5(Zf)/mES-Sp5.Flag-ChIP-Seq(GSE72989)/Homer,4,early_2-cell_rep2
Tcf7(HMG)/GM12878-TCF7-ChIP-Seq(Encode)/Homer,0.001,early_2-cell_rep2
TCFL2(HMG)/K562-TCF7L2-ChIP-Seq(GSE29196)/Homer,0.001,early_2-cell_rep2
Bapx1(Homeobox)/VertebralCol-Bapx1-ChIP-Seq(GSE36672)/Homer,0.001,early_2-cell_rep2
"NFAT:AP1(RHD,bZIP)/Jurkat-NFATC1-ChIP-Seq(Jolma_et_al.)/Homer",0.001,early_2-cell_rep2
TEAD3(TEA)/HepG2-TEAD3-ChIP-Seq(Encode)/Homer,0.01,early_2-cell_rep2
PBX1(Homeobox)/MCF7-PBX1-ChIP-Seq(GSE28007)/Homer,0.01,early_2-cell_rep2
Gfi1b(Zf)/HPC7-Gfi1b-ChIP-Seq(GSE22178)/Homer,0.01,early_2-cell_rep2
HIF-1b(HLH)/T47D-HIF1b-ChIP-Seq(GSE59937)/Homer,0.01,early_2-cell_rep2
TEAD4(TEA)/Tropoblast-Tead4-ChIP-Seq(GSE37350)/Homer,0.01,early_2-cell_rep2
Sp2(Zf)/HEK293-Sp2.eGFP-ChIP-Seq(Encode)/Homer,0.01,early_2-cell_rep2
GFX(?)/Promoter/Homer,0.01,early_2-cell_rep2
Pbx3(Homeobox)/GM12878-PBX3-ChIP-Seq(GSE32465)/Homer,0.01,early_2-cell_rep2
Pknox1(Homeobox)/ES-Prep1-ChIP-Seq(GSE63282)/Homer,0.01,early_2-cell_rep2
EBF(EBF)/proBcell-EBF-ChIP-Seq(GSE21978)/Homer,0.01,early_2-cell_rep2
Hoxb4(Homeobox)/ES-Hoxb4-ChIP-Seq(GSE34014)/Homer,0.01,early_2-cell_rep2
"GATA3(Zf),DR8/iTreg-Gata3-ChIP-Seq(GSE20898)/Homer",0.1,early_2-cell_rep2
Esrrb(NR)/mES-Esrrb-ChIP-Seq(GSE11431)/Homer,0.1,early_2-cell_rep2
E2F4(E2F)/K562-E2F4-ChIP-Seq(GSE31477)/Homer,0.1,early_2-cell_rep2
Smad2(MAD)/ES-SMAD2-ChIP-Seq(GSE29422)/Homer,0.1,early_2-cell_rep2
Atf3(bZIP)/GBM-ATF3-ChIP-Seq(GSE33912)/Homer,0.1,early_2-cell_rep2
ZBTB33(Zf)/GM12878-ZBTB33-ChIP-Seq(GSE32465)/Homer,0.1,early_2-cell_rep2
TEAD1(TEAD)/HepG2-TEAD1-ChIP-Seq(Encode)/Homer,0.1,early_2-cell_rep2
DUX(Homeobox)/C2C12-Dux-ChIP-Seq(GSE87279)/Homer,0.1,early_2-cell_rep2
DUX4(Homeobox)/Myoblasts-DUX4.V5-ChIP-Seq(GSE75791)/Homer,0.1,early_2-cell_rep2
RARa(NR)/K562-RARa-ChIP-Seq(Encode)/Homer,0.1,early_2-cell_rep2
FOXA1(Forkhead)/MCF7-FOXA1-ChIP-Seq(GSE26831)/Homer,0.1,early_2-cell_rep2
BATF(bZIP)/Th17-BATF-ChIP-Seq(GSE39756)/Homer,0.1,early_2-cell_rep2
PRDM10(Zf)/HEK293-PRDM10.eGFP-ChIP-Seq(Encode)/Homer,0.1,early_2-cell_rep2
DMRT6(DM)/Testis-DMRT6-ChIP-Seq(GSE60440)/Homer,0.1,early_2-cell_rep2
ELF1(ETS)/Jurkat-ELF1-ChIP-Seq(SRA014231)/Homer,0.1,early_2-cell_rep2
Sox4(HMG)/proB-Sox4-ChIP-Seq(GSE50066)/Homer,0.1,early_2-cell_rep2
ETS(ETS)/Promoter/Homer,0.1,early_2-cell_rep2
PR(NR)/T47D-PR-ChIP-Seq(GSE31130)/Homer,0.1,early_2-cell_rep2
KLF10(Zf)/HEK293-KLF10.GFP-ChIP-Seq(GSE58341)/Homer,0.1,early_2-cell_rep2
Sox17(HMG)/Endoderm-Sox17-ChIP-Seq(GSE61475)/Homer,0.1,early_2-cell_rep2
"VDR(NR),DR3/GM10855-VDR+vitD-ChIP-Seq(GSE22484)/Homer",0.1,early_2-cell_rep2
Rfx5(HTH)/GM12878-Rfx5-ChIP-Seq(GSE31477)/Homer,0.1,early_2-cell_rep2
p53(p53)/mES-cMyc-ChIP-Seq(GSE11431)/Homer,0.1,early_2-cell_rep2
FOXM1(Forkhead)/MCF7-FOXM1-ChIP-Seq(GSE72977)/Homer,1,early_2-cell_rep2
ZNF41(Zf)/HEK293-ZNF41.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep2
Slug(Zf)/Mesoderm-Snai2-ChIP-Seq(GSE61475)/Homer,1,early_2-cell_rep2
Mouse_Recombination_Hotspot(Zf)/Testis-DMC1-ChIP-Seq(GSE24438)/Homer,1,early_2-cell_rep2
CTCF-SatelliteElement(Zf?)/CD4+-CTCF-ChIP-Seq(Barski_et_al.)/Homer,1,early_2-cell_rep2
"PAX3:FKHR-fusion(Paired,Homeobox)/Rh4-PAX3:FKHR-ChIP-Seq(GSE19063)/Homer",1,early_2-cell_rep2
ELF5(ETS)/T47D-ELF5-ChIP-Seq(GSE30407)/Homer,1,early_2-cell_rep2
"Pax8(Paired,Homeobox)/Thyroid-Pax8-ChIP-Seq(GSE26938)/Homer",1,early_2-cell_rep2
RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer,1,early_2-cell_rep2
RORgt(NR)/EL4-RORgt.Flag-ChIP-Seq(GSE56019)/Homer,1,early_2-cell_rep2
Jun-AP1(bZIP)/K562-cJun-ChIP-Seq(GSE31477)/Homer,1,early_2-cell_rep2
FOXA1(Forkhead)/LNCAP-FOXA1-ChIP-Seq(GSE27824)/Homer,1,early_2-cell_rep2
"Brn1(POU,Homeobox)/NPC-Brn1-ChIP-Seq(GSE35496)/Homer",1,early_2-cell_rep2
NFE2L2(bZIP)/HepG2-NFE2L2-ChIP-Seq(Encode)/Homer,1,early_2-cell_rep2
DMRT1(DM)/Testis-DMRT1-ChIP-Seq(GSE64892)/Homer,1,early_2-cell_rep2
E2F1(E2F)/Hela-E2F1-ChIP-Seq(GSE22478)/Homer,1,early_2-cell_rep2
"Pax7(Paired,Homeobox),long/Myoblast-Pax7-ChIP-Seq(GSE25064)/Homer",1,early_2-cell_rep2
ZNF528(Zf)/HEK293-ZNF528.GFP-ChIP-Seq(GSE58341)/Homer,1,early_2-cell_rep2
RORg(NR)/Liver-Rorc-ChIP-Seq(GSE101115)/Homer,1,early_2-cell_rep2
EBNA1(EBV-virus)/Raji-EBNA1-ChIP-Seq(GSE30709)/Homer,1,early_2-cell_rep2
ARE(NR)/LNCAP-AR-ChIP-Seq(GSE27824)/Homer,1,early_2-cell_rep2
Elk1(ETS)/Hela-Elk1-ChIP-Seq(GSE31477)/Homer,1,early_2-cell_rep2
RUNX2(Runt)/PCa-RUNX2-ChIP-Seq(GSE33889)/Homer,1,early_2-cell_rep2
RUNX(Runt)/HPC7-Runx1-ChIP-Seq(GSE22178)/Homer,1,early_2-cell_rep2
