chr	start	end	EXE_E65_Cdx2
chr1	59256657	59256940	10.070823682913089
chr1	59363884	59364303	10.08935715987176
chr1	59387826	59388531	22.630288632710776
chr1	59432724	59433734	32.05413815998795
chr1	59448693	59449967	40.983434076773314
chr1	59458707	59459080	14.52701519002224
chr1	59464144	59464402	17.03967192376307
chr1	59481655	59482389	27.982659347700487
chr1	59487358	59488346	23.328686683284126
chr1	59508621	59508928	12.11883787534136
chr1	59520216	59520711	21.211335837238966
chr1	59523214	59524176	20.467065630236682
chr1	59570553	59571391	46.50134845906624
chr1	59578692	59579400	27.017965897328438
chr1	59579996	59580627	25.174402557348866
chr1	59584637	59585082	12.595137197515937
chr1	59613690	59614734	30.44322076245743
chr1	59623341	59623856	12.999431636032549
chr1	59670469	59671321	36.28910806593201
chr1	59684300	59685228	28.681159514805366
chr1	59719748	59720098	20.20591455732073
chr1	59739528	59739994	15.881114394879647
chr1	59744720	59745616	42.82650571422918
chr1	59762964	59763333	20.299241815479146
chr1	59764500	59764734	18.13300960491865
chr1	59912535	59913252	21.18635300512593
chr1	60000485	60000919	10.68928804045998
chr1	60042891	60043257	10.647828443454262
chr1	60075525	60075928	9.354633212976953
chr1	60097669	60098801	22.39633166242404
chr1	60129774	60130521	31.809699810492784
chr1	60169580	60170236	21.719258055454347
chr1	60180004	60181070	27.2821634052842
chr1	60342960	60343877	21.409008081242717
chr1	60371516	60372594	19.01174799984594
chr1	60409163	60410025	21.232338752658073
chr1	60432298	60432822	25.115227446301294
chr1	60441295	60441798	9.95999339086635
chr1	60543504	60543940	11.25964989137212
chr1	60548599	60548887	9.510855625073114
chr1	60558551	60558965	10.180629861527596
chr1	60566408	60567329	24.532286923560722
chr1	60572837	60573551	29.33719946757084
chr1	60620975	60622231	55.07241315294983
chr1	60823119	60823327	11.337280764029575
chr1	60920243	60920955	18.283019519923776
chr1	60990356	60990839	11.755227108673033
chr1	61095275	61096152	19.41200121289104
chr1	61300838	61301043	11.232668844083461
chr1	61376832	61377278	10.89230772625705
chr1	62397701	62398949	70.91134862563548
chr1	62658218	62658583	19.17570794249234
chr1	62665087	62665364	11.100668008577092
chr1	62678154	62679152	21.64409907881865
chr1	62702696	62703583	18.15745942138362
chr1	62706483	62706974	20.59964592539366
chr1	62715598	62716334	22.868823479051176
chr1	62736111	62738587	44.619696547796345
chr1	62749355	62749793	17.214280548705357
chr1	62759765	62760037	7.3355664382962615
chr1	62767349	62768157	41.20314264769601
chr1	62772265	62772566	32.06265148530371
chr1	62774744	62774986	25.414845498140192
chr1	62777449	62777890	21.48080988427679
chr1	62795468	62795982	12.332787044317342
chr1	62888013	62888311	7.783830562693961
chr1	62984351	62984719	15.710515900798466
chr1	62986514	62986947	17.564779297033578
chr1	62990819	62991296	11.343261341878703
chr1	62993107	62993497	12.082286120683719
chr1	63114303	63114717	29.58970810249808
chr1	63138138	63138990	16.78433683892371
chr1	63176759	63177038	28.77029650698426
chr1	63180748	63181420	29.09596127555484
chr1	63203870	63204637	33.883451950441284
chr1	63213568	63214432	15.86539077979547
chr1	63214703	63215187	17.087688197774334
chr1	63566599	63566869	9.783235807772035
chr1	63657937	63658459	12.364331237201032
chr1	63659549	63659979	10.361161402768866
chr1	63730136	63730998	16.094509458873777
chr1	63921036	63921268	8.673065043728927
chr1	63937317	63938176	18.658086615752286
chr1	63977045	63977494	22.684959022929778
chr1	63995605	63996249	27.17288267242242
chr1	64009726	64010117	8.365211849017522
chr1	64081244	64081454	13.138169497535342
chr1	64118584	64119468	33.61233996481917
chr1	64121557	64122874	34.843044115905066
chr1	64145862	64146378	13.643647163413291
chr1	64193134	64193622	15.99524911505277
chr1	64225882	64226716	18.18813055253429
chr1	64250132	64250441	10.079845187733474
chr1	64301318	64302295	28.672890676812724
chr1	64343433	64344116	12.049851974666032
chr1	64455263	64455470	13.456738048129612
chr1	64486271	64486847	14.913053228623337
chr1	64532004	64532404	10.146638698577881
chr1	64532847	64533068	14.437220383553484
chr1	64600973	64601905	12.18212849899423
chr1	64616900	64617829	19.643963870242544
chr1	64623461	64624281	21.69204549324222
chr1	64690224	64690872	17.020776137893584
chr1	64737600	64738353	21.1893367653349
chr1	64847445	64848196	19.749607556669435
chr1	64941803	64942798	23.363268621243424
chr1	64956384	64957310	12.000024505104411
chr1	64986356	64986735	8.94976550733823
chr1	65037274	65037763	15.863903745795565
chr1	65049514	65049921	22.097812511997084
chr1	65051862	65052308	20.533139164672303
chr1	65054808	65055055	14.145076782597222
chr1	65066068	65066374	14.624832508610744
chr1	65112225	65112584	17.993397914599576
chr1	65112994	65113328	13.63700421270496
chr1	65118573	65119041	12.361267138750126
chr1	65133492	65134449	13.900340615893358
chr1	65144027	65144261	11.37592503759596
chr1	65151339	65151971	21.83536454242996
chr1	65170986	65171338	42.06255836378444
chr1	65178173	65179525	28.896150580524694
chr1	65186138	65186664	26.01216864495223
chr1	65420849	65421910	67.79956623071999
chr1	65435433	65436002	15.225786163853007
chr1	65438915	65439643	23.574692804734784
chr1	65746723	65747287	19.75992259573429
chr1	66004097	66004395	10.1141069175413
chr1	66175193	66175455	8.312684899978056
chr1	66461389	66462614	48.94211774242167
chr1	66700098	66701115	31.115124298290752
chr1	66816849	66818024	18.10714201582239
chr1	66838515	66838780	15.74107103527717
chr1	66863946	66864341	13.411163627045063
chr1	66895899	66896314	11.769859768970903
chr1	66912202	66912691	12.083138315711773
chr1	66939869	66940663	15.984097800266833
chr1	66940883	66941164	12.457162198647062
chr1	67038481	67038877	11.03612203790684
chr1	67649971	67650659	10.994977858177451
chr1	67709400	67710481	20.04079786171856
chr1	67933959	67934640	9.990028297323487
chr1	69444479	69445008	7.836419321413527
chr1	69452569	69453026	11.021881924677208
chr1	69656386	69656675	12.477348207189962
chr1	69728163	69728424	14.949916054005824
chr1	69729276	69729847	16.826729859654414
chr1	69731397	69731711	12.115528859909933
chr1	69790472	69790896	22.128819620834207
chr1	70611092	70611307	11.570961415490439
chr1	71075492	71075914	13.341601116397369
chr1	71102463	71103741	29.064214101233205
chr1	71109635	71110639	17.863697310367904
chr1	71556886	71557507	14.659426105579124
chr1	71597370	71597706	10.10049530012267
chr1	71609377	71609772	9.541046731683272
chr1	71614786	71615038	12.25215514500936
chr1	71652975	71653836	13.63898261388143
chr1	71667565	71667884	12.622901471057283
chr1	71673401	71673837	24.59598783178067
chr1	71674082	71674332	10.31512466430664
chr1	71739091	71739584	13.457253262672657
chr1	71865534	71865859	16.175481454409084
chr1	71893194	71894261	30.064377569325526
chr1	71995531	71996285	14.407262073587676
chr1	72106615	72107545	20.025341618445612
chr1	72121482	72122365	20.991557274642375
chr1	72141752	72142099	21.68002584001173
chr1	72182738	72183757	18.204739625835327
chr1	72196397	72196908	12.22472821289779
chr1	72205584	72205801	8.539226630865704
chr1	72212115	72212531	15.959759267476889
chr1	72213772	72214275	17.320677852061824
chr1	72225678	72225900	32.08969632569734
chr1	72226364	72227150	52.353257009394596
chr1	72228853	72229505	30.188176155090332
chr1	72236167	72236699	28.765670783537672
chr1	72237067	72237668	39.6735883988874
chr1	72243668	72243984	47.2150218758402
chr1	72244385	72245194	70.39145167649014
chr1	72254343	72255810	31.91151488680537
chr1	72283860	72284382	17.396959251827663
chr1	72306864	72308092	21.806905104205352
chr1	72313626	72313853	11.72407149428313
chr1	72457202	72457551	10.178523940821432
chr1	72490251	72491067	19.546746975066615
chr1	72577182	72577503	10.854162877222459
chr1	72583012	72583805	72.24575493465005
chr1	72593688	72593977	11.85578199076405
chr1	72605921	72606351	12.0391805615536
chr1	72618885	72619720	14.831813416795102
chr1	72710619	72711497	17.724288773156516
chr1	72716886	72717110	12.48657559284142
chr1	72778367	72779266	26.613812268377014
chr1	72783875	72784705	24.224644247307836
chr1	72792831	72793800	34.56498836068546
chr1	72805615	72806590	15.147323295397635
chr1	72866029	72866359	10.114266769813769
chr1	72878062	72878561	10.130434135635774
chr1	72944814	72945633	13.566344209351964
chr1	73026825	73027812	12.429178593489658
chr1	73074816	73075104	10.255981498294407
chr1	73084645	73084893	14.722471725556158
chr1	73085099	73085657	11.71247654918274
chr1	73190623	73191029	11.534867903281903
chr1	73200282	73200961	20.17832947339155
chr1	73201484	73201730	10.193706661705079
chr1	73400957	73401217	12.610113655603849
chr1	73444449	73444860	13.018135216984435
chr1	73525301	73525997	15.924880515569928
chr1	73585970	73586400	14.26396897781727
chr1	73663347	73663911	12.49100203209735
chr1	73685852	73686119	12.773950937535432
chr1	73717398	73718214	20.603860500980826
chr1	73723278	73723659	13.073346180552885
chr1	73826263	73826613	13.8265248135158
chr1	73862412	73863262	22.44480404797722
chr1	73880389	73881642	12.802201835802814
chr1	73902272	73902673	15.901336443989058
chr1	74111516	74112029	8.702430922153168
chr1	74206056	74206404	13.609797721621634
chr1	74235367	74236593	58.297226922936
chr1	74248633	74249152	10.72148611182652
chr1	74256766	74257348	17.89452852170492
chr1	74277774	74278174	14.952485275268554
chr1	74284344	74285450	30.801768915993826
chr1	74303791	74304298	12.674262336490187
chr1	74309978	74310270	18.544425957823453
chr1	74317301	74318013	17.342398484101455
chr1	74332341	74332741	28.714460246562957
chr1	74361554	74362362	15.666138480795492
chr1	74368018	74368577	18.823818307443254
chr1	74386640	74387247	42.636063746997515
chr1	74390513	74391668	24.965408265745484
chr1	74397145	74397932	24.387045782736326
chr1	74398148	74398575	17.693033137980333
chr1	74401180	74401469	22.024178580841802
chr1	74408633	74409243	16.33888464052169
chr1	74415639	74416082	9.40804587745236
chr1	74448375	74448865	14.012044517361389
chr1	74505573	74506727	32.70748438083113
chr1	74513931	74514674	18.673875334445754
chr1	74587722	74588605	22.03401616421588
chr1	74601129	74601727	12.129597233290657
chr1	74648516	74648760	10.425480606126003
chr1	74661302	74662220	13.13949542211811
chr1	74676811	74677988	19.06021624494632
chr1	74709455	74709722	18.84717933426189
chr1	74712933	74713562	16.854493033525863
chr1	74748621	74749168	11.442195939407489
chr1	74760019	74760275	12.849529720842838
chr1	74772953	74774446	37.23925971473852
chr1	74777150	74777633	26.502083397306517
chr1	74806555	74807440	25.15422590438929
chr1	74807711	74808761	28.56936604454404
chr1	74816398	74817391	17.256025521776827
chr1	74824830	74825281	12.093425936815215
chr1	74858220	74858704	15.077493405539142
chr1	75124352	75125294	30.63538979167898
chr1	75141836	75143073	18.431002526680306
chr1	75168339	75169317	32.754090106316625
chr1	75180002	75180791	16.131257862192598
chr1	75191687	75192330	21.86681169150962
chr1	75210300	75210788	16.79814980850845
chr1	75218922	75219794	15.211059420480641
chr1	75236179	75236885	20.555044911738495
chr1	75248200	75248489	11.544983268196608
chr1	75263178	75263517	17.356781565685893
chr1	75305735	75306155	12.414828425361996
chr1	75317057	75318310	51.56577529968116
chr1	75323840	75324084	12.075769635497547
chr1	75342940	75343193	8.610763670427525
chr1	75375359	75375700	13.180311801496488
chr1	75382528	75383224	15.193019366812432
chr1	75398502	75399175	11.936008503674397
chr1	75435347	75436449	15.951811632962928
chr1	75445767	75446197	11.847125907276952
chr1	75458104	75458587	11.556792274024916
chr1	75477259	75477630	19.076839166831455
chr1	75479169	75479782	23.4591304194091
chr1	75487468	75488061	15.997114111560995
chr1	75506490	75506832	15.436651781985635
chr1	75513184	75513428	13.992865601523977
chr1	75518228	75518608	17.679554585406656
chr1	75521244	75521964	26.92097984817293
chr1	75559338	75559793	20.164050160921537
chr1	75588455	75589420	35.53720887337324
chr1	75608525	75609400	22.527565683637345
chr1	75625038	75625660	19.71800777153187
chr1	75642375	75642588	10.176859354189304
chr1	75657109	75657519	14.812742249558612
chr1	75665738	75666053	16.030710703229147
chr1	75667345	75668125	20.182290957524227
chr1	75683381	75684053	21.03347953089646
chr1	75697191	75697517	15.06261127565536
chr1	75703390	75703662	28.50234561106738
chr1	75704561	75705689	39.09287645968985
chr1	75721409	75721875	18.271630700565716
chr1	75733458	75734202	23.623511792511067
chr1	75862699	75863403	32.54530644078147
chr1	75888554	75889136	22.37410314468174
chr1	75909466	75909825	10.40376898704465
chr1	76025400	76025616	16.914725851129603
chr1	76028808	76029625	20.522582071647506
chr1	76392822	76393158	9.777573592606045
chr1	77083282	77084035	11.85109603737455
chr1	77187803	77188278	12.365652092381527
chr1	77204877	77205505	20.60565438543915
chr1	77219391	77220031	16.978282150626182
chr1	77441257	77441857	14.087444678942363
chr1	77461086	77461383	11.585133013099131
chr1	77514921	77515231	11.093472099304199
chr1	77516104	77516409	11.891967585829438
chr1	77835086	77835426	13.649901460198794
chr1	77840255	77840818	13.781988130369577
chr1	78189636	78189893	9.042018151932654
chr1	78365699	78366460	18.84925034231018
chr1	78387881	78389208	16.695830338685784
chr1	78488804	78489568	31.804106903325824
chr1	78509542	78509893	21.57207563460043
chr1	78520866	78521452	43.95106052294526
chr1	78542845	78543128	12.35633991295373
chr1	78599423	78599934	11.857825827925172
chr1	78602089	78602458	13.011666070478073
chr1	78615432	78615689	8.82623418852513
chr1	78656143	78657828	31.807906159307553
chr1	78675705	78676208	13.2304444474207
chr1	78702358	78703122	16.41135414108556
chr1	78724295	78724909	9.728259031469737
chr1	78735758	78737071	29.61900801124776
chr1	79196856	79197701	13.127523575731988
chr1	79439998	79440234	15.328021017171569
chr1	79581136	79581862	13.802165267224483
chr1	79631899	79632920	31.94850042681269
chr1	79656046	79656479	9.05453836615036
chr1	79667503	79668048	21.991774728757527
chr1	79671989	79672248	22.908827424509646
chr1	79678737	79679221	16.96065680645714
chr1	79761833	79762076	12.864694638507356
chr1	79776043	79776339	14.259512369697159
chr1	79858367	79858696	7.8840555202634865
chr1	79867663	79868533	20.759232697541687
chr1	80180950	80181458	13.451479496918326
chr1	80186360	80186833	19.73699637648923
chr1	80207510	80208328	19.465061127119366
chr1	80340751	80341310	30.669579546865283
chr1	81593445	81593658	9.262769058836458
chr1	81609248	81609638	13.46100689814641
chr1	81622105	81622419	14.674564215787656
chr1	81759549	81760211	14.316992327525897
chr1	82150397	82151262	15.172477745320755
chr1	82235097	82236016	17.442545262981163
chr1	82282760	82283673	19.357656979221375
chr1	82291326	82291612	7.809023902132795
chr1	82316166	82317002	15.265442754663349
chr1	82360041	82360396	12.7012505517879
chr1	82371794	82372557	13.661392879986044
chr1	82428531	82429486	24.878996889004533
chr1	82695975	82696394	18.225048504467512
chr1	82698862	82699099	10.35443685829388
chr1	82724892	82725608	13.786977167236072
chr1	82759487	82759692	11.650220773278214
chr1	82766472	82766770	12.440335385751403
chr1	82787493	82787798	11.136981735854853
chr1	82793683	82794261	19.489892865547258
chr1	82795464	82796237	15.344518841623797
chr1	82803860	82804181	7.716226259124613
chr1	82816556	82817091	8.769348993925291
chr1	82820192	82820884	12.63790068598841
chr1	82838988	82839747	25.497165652288906
chr1	82975689	82976627	16.420871490608654
chr1	83038240	83038776	13.213278431500962
chr1	83110924	83111565	11.142884052487878
chr1	83135563	83136529	17.22478034530861
chr1	83159553	83160183	13.186982292599149
chr1	83660912	83661961	14.72064680775878
chr1	83844850	83845160	17.568760025885798
chr1	84332648	84333835	35.60085669985918
chr1	84406579	84407440	21.29759971494597
chr1	84549592	84550018	10.447131080806535
chr1	84695866	84696287	12.383892202037531
chr1	84697229	84697486	13.89021175102501
chr1	84839230	84840568	36.144684291919425
chr1	84847387	84848332	48.77145429742399
chr1	84850110	84850470	28.323327594333225
chr1	84860928	84861327	30.3636952689417
chr1	84863190	84864394	59.11215818284754
chr1	84868941	84869949	46.73029815961444
chr1	84871957	84872261	23.376437707951194
