chr	start	end	EPI_E65_Nanog
chr18	56676256	56676782	22.143102399296634
chr18	56696627	56696917	16.817420495789627
chr18	56707585	56707822	23.142549329669162
chr18	56774599	56774929	16.802651434233695
chr18	56925614	56926007	19.17791015925905
chr18	57877954	57878249	18.058774424407442
chr18	57965295	57965567	15.634527637678033
chr18	58033218	58033728	10.884225441427791
chr18	58107659	58108068	10.466336196675568
chr18	58555541	58556179	15.419710106984201
chr18	58961014	58961587	19.452071725802064
chr18	59174855	59175339	22.480532328944562
chr18	59793101	59793519	13.472683368117044
chr18	60347835	60348115	11.680835621697563
chr18	60432966	60433226	7.907455767118014
chr18	60525769	60526524	20.322990166114657
chr18	60560806	60561136	12.105281861623128
chr18	60595985	60596334	15.343040769626214
chr18	60624167	60624521	15.506629475092483
chr18	60651690	60651984	18.772145530804483
chr18	60735050	60735852	18.462413891295245
chr18	60774295	60774590	24.27519350536799
chr18	60812230	60812475	14.637930694891482
chr18	60848658	60849358	17.692948308672225
chr18	60901156	60902090	29.303160463206517
chr18	60971783	60972037	14.023432810475507
chr18	60978221	60978491	9.918963324582135
chr18	61034914	61035180	18.62073658821278
chr18	61036295	61036664	22.160857128257028
chr18	61039653	61039921	14.746819634935749
chr18	61047324	61047584	15.651083993911744
chr18	61211420	61211721	18.14860000166782
chr18	61536396	61536857	13.036012897781074
chr18	61544865	61545304	14.52789014890145
chr18	61554826	61555229	23.858339503740257
chr18	61707481	61708105	14.415092741831755
chr18	61725981	61726380	18.569260441868526
chr18	61786534	61786795	15.879638701106396
chr18	61911342	61911801	13.40933952144548
chr18	62180265	62180644	8.98085894119142
chr18	62250369	62250662	11.832333750285386
chr18	62548484	62548811	15.244825182340197
chr18	62703869	62704244	17.51034279123942
chr18	62756116	62756523	13.831196494418807
chr18	62799527	62799867	15.149636630450978
chr18	62921749	62922572	11.917511543700357
chr18	63231649	63232353	13.87903786382892
chr18	63238788	63239330	31.600550496710184
chr18	63266869	63267690	30.695992664936544
chr18	63386685	63387444	14.856511603545137
chr18	63708323	63708942	15.750479550276896
chr18	63859833	63860101	24.694394467481928
chr18	63864105	63864556	23.115237246595836
chr18	63949485	63949807	11.576915625459659
chr18	64265668	64266909	29.199967309796552
chr18	64331381	64331916	32.763256012390706
chr18	64332333	64333162	35.667177646669174
chr18	64339670	64340388	29.614140207720997
chr18	64466645	64467159	12.894911840268147
chr18	64489159	64489471	14.714953969686459
chr18	64516213	64517032	14.659684856587132
chr18	64660503	64661181	14.044415988753327
chr18	64887217	64887539	21.089319353518277
chr18	65272935	65273284	11.875587124537601
chr18	65430443	65431172	25.59688020373895
chr18	65497273	65497651	9.077055061935749
chr18	65515761	65516357	15.158656529932214
chr18	65578315	65578709	15.247016120077994
chr18	65606448	65607056	18.897747293898934
chr18	65800052	65800742	33.92336151841758
chr18	65924882	65925282	16.891316571235656
chr18	65938813	65939061	26.544791790746874
chr18	66002598	66002879	22.228305558717125
chr18	66039879	66040227	22.077462440249565
chr18	66291355	66291952	17.274969545041696
chr18	66429257	66429635	19.5586359791024
chr18	66460938	66461669	40.68501941613068
chr18	66475330	66475589	19.38537918002449
chr18	66489894	66490602	15.099471637758159
chr18	66702986	66703606	15.13375482559204
chr18	66975604	66976137	12.990365820127849
chr18	67205048	67205546	14.815163765566416
chr18	67278790	67279038	12.38755032708568
chr18	67288488	67289182	25.39067948448555
chr18	67308359	67308985	18.087048812415272
chr18	67342552	67342787	18.1932216684869
chr18	67369933	67370275	11.295769303862812
chr18	67391339	67391679	12.306269525079166
chr18	67449206	67449513	31.953213527070584
chr18	67464304	67464975	13.7001121239584
chr18	67641293	67641882	20.978209785370755
chr18	67723961	67724874	32.46646257089237
chr18	67732471	67732758	9.93568134640152
chr18	67740369	67740761	15.858407293047224
chr18	67774643	67775298	16.221393749732098
chr18	67800041	67800366	17.173493972191444
chr18	67931727	67932101	13.699188102375377
chr18	67968479	67969060	14.778940781874008
chr18	68117582	68117870	12.75611839029524
chr18	68157118	68157359	17.102767338891248
chr18	68219234	68219915	12.299371575819062
chr18	68299953	68300501	21.959246003714792
chr18	68336394	68336714	7.313773602992296
chr18	68474875	68475182	14.409538644921119
chr18	68871114	68871470	10.63362900058875
chr18	69344074	69344665	24.279145198828477
chr18	69352026	69352361	16.18403346787638
chr18	69593464	69593707	13.155804700812194
chr18	70472591	70472945	9.51626448981506
chr18	70652334	70652574	13.228332789738973
chr18	73571916	73572760	32.80912901439938
chr18	73649721	73650024	46.28953774455357
chr18	73703901	73704440	19.860623692316114
chr18	73815462	73816057	20.05334741928998
chr18	73863367	73863771	13.288144541258859
chr18	73864848	73865176	13.051013365024474
chr18	74061673	74062319	21.589183249340707
chr18	74066894	74067201	21.13118916614048
chr18	74207586	74208182	14.900871995311455
chr18	74215783	74216037	12.633967354541689
chr18	74237478	74237801	17.30101528699184
chr18	74268039	74268413	17.168722512250277
chr18	74347655	74348283	10.320356599844185
chr18	74355071	74355361	14.648349909946836
chr18	74778371	74779178	30.036227763954738
chr18	74829660	74830100	17.692905588583514
chr18	74907238	74907658	19.390212835584368
chr18	74961033	74961373	15.7335199917064
chr18	75004857	75006010	50.46239125738946
chr18	75342807	75343340	17.815185491408013
chr18	75360547	75361144	19.49438707712707
chr18	75366487	75367225	37.60913925119209
chr18	75434656	75435304	10.477215961909588
chr18	75456788	75457226	19.006662834724878
chr18	75470402	75470647	10.639270282278256
chr18	75697474	75698075	18.659715058997943
chr18	75724135	75724629	23.20333243767742
chr18	75818990	75819556	13.287883409762973
chr18	76034821	76035466	17.46227720689404
chr18	76090416	76090661	16.283345296431563
chr18	76160970	76161377	17.35955709790129
chr18	76171474	76171893	15.749603214582566
chr18	76240807	76241801	16.474091025665253
chr18	76544271	76544594	9.895038023083572
chr18	76595209	76596229	23.1688795931199
chr18	76844431	76844779	23.782284046041553
chr18	76846764	76847053	25.15025730199055
chr18	76855852	76856467	28.790765886384296
chr18	76929751	76930269	11.620642783558967
chr18	76944058	76944632	14.725961482483335
chr18	77046974	77047401	46.13380003757164
chr18	77709135	77709519	18.89450651158889
chr18	77714062	77714528	21.328189354597754
chr18	77719456	77720303	18.43253978787797
chr18	77732372	77733166	14.667192831447803
chr18	77767474	77767799	15.387792440561148
chr18	77773544	77773891	17.075462687599558
chr18	77938034	77938590	17.90315960122527
chr18	78474193	78475009	34.97144679695952
chr18	79106011	79106436	23.000952437905703
chr18	79911969	79912372	24.571787209427978
chr18	79980011	79980345	21.130946482013087
chr18	80004918	80005760	45.01080775770609
chr18	80046745	80047424	21.681402571598102
chr18	80086560	80087019	11.35616678350112
chr18	80151253	80152004	27.56742944857093
chr18	80200411	80200954	13.434706728322292
chr18	80236370	80236781	16.11722214088533
chr18	80255646	80256377	14.688893149880801
chr18	80295623	80296131	11.972170970571323
chr18	80461284	80461526	10.302844337195404
chr18	80469683	80470505	19.711177517317797
chr18	80686047	80686754	19.54896434260561
chr18	80714892	80715530	24.494624317252896
chr18	80933684	80934361	11.864221458773141
chr18	80982277	80983092	42.30598635527254
chr18	81098836	81099193	13.175437841762681
chr18	81916084	81916728	15.96225196826532
chr18	82406250	82406540	10.058455105485587
chr18	82475746	82476052	16.728520888908236
chr18	82477321	82477761	27.421846862272783
chr18	82568605	82568867	12.149493898144206
chr18	82584295	82585071	14.045864673004937
chr18	82781379	82781749	21.031992974152438
chr18	82812136	82812577	12.895937100019044
chr18	82854856	82855558	12.983519181906328
chr18	82868357	82868643	15.826618204583655
chr18	82871349	82871716	13.825757031869498
chr18	82913994	82914942	26.42489793632604
chr18	84088038	84088419	20.21514891576892
chr18	84685046	84685837	21.092361319984406
chr18	84702372	84702636	12.241826328364285
chr18	84708286	84708989	18.189801312442526
chr18	84850873	84851217	20.826219791589782
chr18	84951509	84952278	22.170548646130705
chr18	85503196	85503960	33.77362701905336
chr18	85697925	85698365	125.466610905799
chr18	87421057	87421578	19.482506622050867
chr18	87957402	87957821	7.916554320114609
chr18	88618170	88618615	10.802422266327932
chr18	88893908	88894438	10.45915446911218
chr18	88971777	88972013	17.674608295246706
chr18	89231327	89231623	18.07485434171316
chr18	90579471	90579736	21.242651280816997
chrY	90739451	90740642	32.143739478514036
chrY	90797405	90798352	21.550179233772575
chrY	90804493	90805283	25.182087241547016
chrY	90807934	90808368	25.47706451943393
chrY	90810298	90810870	23.625555281872515
chr3	4741013	4741518	17.316387284156118
chr3	5218009	5218611	46.30518577106767
chr3	5236512	5236946	13.235365720388527
chr3	5327046	5327304	16.674538771311443
chr3	5575874	5576201	12.346609585146656
chr3	5860345	5860838	81.09711398846237
chr3	6049168	6050210	115.76143830099399
chr3	6767614	6768296	18.6394812438495
chr3	7010656	7010973	14.554812292947378
chr3	7366415	7367018	11.150611880604504
chr3	7467513	7468006	15.323358961341347
chr3	7635333	7635708	10.869669392903646
chr3	7804765	7805261	10.798867391963158
chr3	8006011	8006268	10.482853355110851
chr3	8245238	8246581	32.74772873940258
chr3	8491341	8491643	13.847189562210184
chr3	8509247	8509490	18.649135577825852
chr3	8666848	8667453	20.246151025630226
chr3	8716707	8717990	17.893089700284083
chr3	8923235	8923867	29.41359741174722
chr3	9003902	9004189	15.302384270192855
chr3	9098231	9098765	16.364590246579173
chr3	9110386	9110851	14.80988578181113
chr3	9159365	9159601	15.573232460830171
chr3	9252912	9253212	15.686382417678834
chr3	9326233	9326884	18.45685004162532
chr3	9347613	9347965	16.945254707878288
chr3	9419024	9419362	6.989544144748936
chr3	9519804	9520635	30.564574614615502
chr3	9606388	9606733	16.4645273540331
chr3	10011907	10012512	12.95432331227074
chr3	10304699	10305147	11.73518427354949
chr3	10342623	10342870	18.082286645526345
chr3	10351094	10351527	10.968292463183678
chr3	10366920	10367174	18.724864182509776
chr3	10393424	10393883	16.885953658027066
chr3	10446245	10446610	13.263847847507424
chr3	11212833	11213252	11.797691330420374
chr3	11227935	11228208	14.8500699927082
chr3	12490323	12490749	12.184105238444369
chr3	14249498	14249752	15.856113572758952
chr3	14578563	14578900	18.688072453620524
chr3	14611225	14611699	16.780024431928805
chr3	14889488	14889789	18.029829658939196
chr3	14959323	14960052	27.628321709129217
chr3	14999743	15001215	26.214298868956774
chr3	16110958	16111298	23.29041771888733
chr3	16940939	16941530	22.057797365785653
chr3	17238394	17238714	13.91684502363205
chr3	17785862	17786338	29.595219175354774
chr3	17793924	17794765	24.774663803835402
chr3	17893022	17893450	14.375242834893342
chr3	18055549	18056025	23.128418541755998
chr3	18243371	18243883	10.455457832664251
chr3	18624027	18624720	17.399730577785387
chr3	18828895	18829594	38.7684467408449
chr3	19162770	19163448	16.987029061556566
chr3	19188010	19188567	19.700852801598597
chr3	19622772	19623589	22.9962305491528
chr3	19674433	19674666	12.355881748281323
chr3	19694355	19695057	14.899139286106468
chr3	19894445	19895053	16.78603747957631
chr3	20034993	20035358	23.501914505109394
chr3	20057448	20058152	18.06781121817502
chr3	20317175	20317445	20.254870061521178
chr3	21553333	21554070	17.45902202637257
chr3	21633720	21633983	11.536448090701956
chr3	21892094	21892362	17.80630308122777
chr3	21935618	21936442	48.876811140949286
chr3	22023413	22023727	8.204452136519608
chr3	22040396	22041057	23.970260345989924
chr3	22076025	22077071	23.248148623661603
chr3	22156176	22156742	20.517746734956127
chr3	24151319	24151583	17.306834228111036
chr3	25006547	25007062	23.243756277584335
chr3	26785358	26785728	10.177829345496924
chr3	27153902	27154293	21.003435356842587
chr3	27282987	27283719	19.44344078908201
chr3	27370388	27370658	15.212272916016754
chr3	27938410	27939466	12.86776623762015
chr3	28037709	28038617	18.92737069213968
chr3	28262612	28263474	14.591075880621537
chr3	28652504	28653040	15.535809111239304
chr3	28781163	28781582	11.810384795887659
chr3	28805455	28805742	21.0215574457255
chr3	29135789	29136048	11.315216955531058
chr3	29167335	29167585	13.721461849212647
chr3	30012901	30013342	15.067400694434065
chr3	30048402	30048664	10.52375710101528
chr3	30213093	30213875	16.518534988393565
chr3	30219243	30219839	20.979409856284224
chr3	30222191	30222501	20.509586131188176
chr3	30437855	30438444	17.23067547388514
chr3	30508250	30509067	29.397670476206077
chr3	30514537	30515636	27.332940522489817
chr3	30602073	30602915	37.17340537771193
chr3	30724261	30724668	15.180499978967616
chr3	30793036	30793401	13.447228355930276
chr3	30855711	30856192	12.019586900167802
chr3	30969170	30969454	17.488766915361648
chr3	30995395	30995739	33.25252465314643
chr3	31056389	31057498	30.406026823871088
chr3	31087371	31087799	21.8409935603632
chr3	31363443	31363915	13.275282393572693
chr3	31405700	31406310	23.572784314390088
chr3	31902509	31903038	15.21658970052218
chr3	31903406	31903743	16.011248155588213
chr3	31979577	31980224	22.640891987536754
chr3	32128466	32128761	14.951858966633425
chr3	32396622	32397093	19.201056239458154
chr3	32462605	32462918	46.506764786692855
chr3	32508879	32509405	16.24619149980436
chr3	32510176	32510844	19.48104542029832
chr3	32529422	32529785	11.063466502943642
chr3	32708312	32708976	32.343255203890514
chr3	32736528	32737046	23.0078172610073
chr3	32805699	32806172	13.247210516738084
chr3	32817323	32817875	13.033783675967783
chr3	32991156	32991793	12.491007372198899
chr3	33799742	33800086	28.379292637802834
chr3	33843900	33844264	13.46954382120908
chr3	33954946	33955382	23.999448603446332
chr3	33956082	33956747	16.676294864568494
chr3	34019753	34020083	17.941253844174472
chr3	34106073	34106363	10.546302604675294
chr3	34198134	34198424	19.56351120389741
chr3	34550257	34551083	12.752708928059723
chr3	34576039	34576312	10.890988332447987
chr3	34639457	34639717	48.000545046879694
chr3	34643469	34643943	37.209087114293865
chr3	34646429	34646696	48.31748659512523
chr3	34653731	34654288	33.28674406808411
chr3	34663987	34664843	30.070896594323845
chr3	34727966	34728691	14.096005946192248
chr3	34756548	34757083	14.252622422548098
chr3	34757883	34758238	19.98377298972976
chr3	34795415	34795878	11.32049093596621
chr3	35242371	35242839	13.435874674055311
chr3	35404803	35405666	12.151304427331459
chr3	35725223	35725942	16.410842973764815
chr3	35754029	35754506	21.44865958295778
chr3	35994665	35995096	15.309327446391023
chr3	36000363	36000966	22.774255586500786
chr3	36150996	36151370	13.583263323268788
chr3	36223442	36223806	14.681506638998513
chr3	36310881	36311997	21.515273901724047
chr3	36475727	36476244	24.29844826379182
chr3	36572037	36572562	23.07629050481887
chr3	36613065	36613563	12.944187474538046
chr3	36737502	36738214	19.68301426292805
chr3	36773869	36774481	18.765531299940122
chr3	36862940	36863359	16.216125827416032
chr3	37312230	37312786	12.390062922196423
chr3	37419312	37420236	26.8840732718959
chr3	37639877	37640119	18.917900948485066
chr3	37657103	37657397	23.630768055818518
chr3	37723321	37724691	20.418309803774758
chr3	37757970	37758716	15.279565464715215
