chr	start	end	ICM_Tfap2c_ds
chr17	35089056	35089535	40.453612871110316
chr17	35092863	35093855	34.14719978263301
chr17	35100271	35100698	11.116219520568848
chr17	35120918	35122333	42.20689770526684
chr17	35134634	35135861	39.66874458543052
chr17	35164624	35165478	49.545586206315555
chr17	35186119	35186384	15.690614156902962
chr17	35232250	35232604	17.181770397444904
chr17	35236024	35236754	21.28104287500251
chr17	35241010	35242729	24.88464147544448
chr17	35262742	35262979	18.067809571696735
chr17	35274565	35275578	11.648195794869034
chr17	35301509	35302120	20.52668879738416
chr17	35342990	35343335	9.227673109026922
chr17	35377137	35377512	11.6593412399292
chr17	35483858	35484585	16.326028989138596
chr17	35486101	35486349	25.67154651303445
chr17	35488073	35489021	26.706253668426964
chr17	35502408	35503305	41.001443259027624
chr17	35503615	35504507	43.101246664876896
chr17	35506616	35506962	32.761888018922306
chr17	35507304	35507656	32.82295783541419
chr17	35513455	35514030	18.986026017562203
chr17	35516433	35517190	21.92984559576924
chr17	35542650	35543475	21.84470000411525
chr17	35558518	35558873	12.333143664077975
chr17	35578346	35578652	10.962775467268003
chr17	35584542	35584858	16.098459316205375
chr17	35590300	35591025	32.26421010905299
chr17	35601126	35601913	16.150115385140367
chr17	35616816	35617299	20.008946472073195
chr17	35626681	35627050	12.882756806970612
chr17	35638543	35638902	12.043497717812201
chr17	35652763	35653062	11.502747152960021
chr17	35665556	35667574	22.95488536036995
chr17	35673877	35674239	17.738132036851916
chr17	35690184	35690412	18.20572959331044
chr17	35698202	35698622	23.107878841672626
chr17	35701512	35701754	12.414410839396075
chr17	35712163	35712730	15.966051673552768
chr17	35721241	35722271	30.9554467525297
chr17	35736452	35737200	16.965131570948635
chr17	35744030	35744486	13.904196536331845
chr17	35804239	35804466	13.172142226265391
chr17	35814571	35815045	15.336319943520591
chr17	35823281	35823739	19.6751341528247
chr17	35836419	35836958	29.583681354274997
chr17	35837207	35837566	29.768473999746
chr17	35837987	35838227	29.758635091781617
chr17	35841005	35841836	39.31476141542878
chr17	35860760	35861877	29.654601185046463
chr17	35873687	35874308	19.722661826153693
chr17	35879707	35880383	24.965011622073384
chr17	35896831	35897343	16.140842163935304
chr17	35909819	35910401	22.468838993216707
chr17	35915342	35916831	28.805417120416667
chr17	35969160	35970172	24.127856596656468
chr17	35979295	35981058	22.23674552930463
chr17	36005380	36006233	8.952738385127828
chr17	36078292	36078552	10.192811617484459
chr17	36083253	36084237	15.536164031765326
chr17	36096578	36097222	11.484802742182097
chr17	36099511	36100210	10.309822156193942
chr17	36144979	36145340	8.22370838788738
chr17	36145701	36145948	13.904473119419114
chr17	36148667	36148966	12.68905138570728
chr17	36231210	36231692	432.79295390077647
chr17	36237122	36237888	17.57676603339671
chr17	36253132	36253827	18.46333862414463
chr17	36257401	36257841	20.576917761022393
chr17	36264300	36265214	37.46072851489879
chr17	36271133	36271903	27.257726155318224
chr17	36836703	36837625	18.001749385204853
chr17	36844439	36844667	25.351406908871834
chr17	36896281	36896618	9.451595621929679
chr17	36946557	36947098	19.522581428344502
chr17	36951494	36951738	14.577183836796245
chr17	36958111	36959189	13.928955027256473
chr17	36973411	36973743	13.294551091021802
chr17	36982024	36983051	22.999022119813677
chr17	36997222	36997513	13.576899009062252
chr17	37002591	37003059	13.260408307752039
chr17	37028467	37028982	16.574236547599718
chr17	37033657	37033895	13.09610090335878
chr17	37050105	37050567	12.598620771845697
chr17	37079381	37079704	19.952622534689887
chr17	37239208	37239602	11.633909534076748
chr17	37996656	37997039	12.157831214426704
chr17	39843323	39846718	874.5169700616716
chr17	39847544	39848832	934.9367568211526
chr17	40880095	40880804	11.500285305997044
chr17	42836638	42837536	16.213973050128114
chr17	42871753	42872314	26.566694405839616
chr17	42876188	42876493	19.660806790336235
chr17	42876739	42876964	24.494311430189345
chr17	42883063	42885030	47.2349586351062
chr17	42900605	42901265	18.226001385486487
chr17	42904589	42905047	15.904319960998135
chr17	42908811	42909181	11.322058577150912
chr17	42931830	42932129	12.623239753238334
chr17	43016466	43017208	17.337276093722032
chr17	43046735	43047083	14.889834382068152
chr17	43077430	43077743	9.015156515870993
chr17	43147615	43148072	11.514234555367567
chr17	43158207	43158499	10.975552516440823
chr17	43326877	43327647	11.240100628369815
chr17	43389608	43389928	11.159497547149659
chr17	43488697	43488933	12.185811115523515
chr17	43534795	43535173	11.078119124054279
chr17	43568293	43568986	8.776050789875729
chr17	44105201	44106273	25.06499839807624
chr17	44547989	44548235	11.46159995086794
chr17	44776859	44777795	11.765613319017948
chr17	45232587	45233113	10.878679153130536
chr17	45298313	45298848	8.378789337104726
chr17	45433192	45434063	17.85168652583756
chr17	45449670	45450198	20.765092878630668
chr17	45454648	45455612	37.491274758493255
chr17	45456119	45456524	31.95117141817823
chr17	45506585	45507132	27.75621060435907
chr17	45516299	45516578	9.30670690536499
chr17	45526730	45527522	19.947020309139983
chr17	45548435	45548688	14.017555165196596
chr17	45555714	45556109	16.37242232938356
chr17	45565611	45565868	16.234333183051085
chr17	45566575	45566967	21.187851000805292
chr17	45573393	45574240	46.85265566748176
chr17	45576083	45576390	37.879796708445596
chr17	45579118	45580113	28.822261363657276
chr17	45582604	45582872	23.266334569276268
chr17	45584719	45585335	21.279243667404373
chr17	45594911	45595896	36.5626858938769
chr17	45601577	45601876	15.78911375919712
chr17	45602112	45602588	21.19072975831873
chr17	45610269	45610634	14.927053893102359
chr17	45619172	45619592	16.812365972428093
chr17	45626637	45627043	27.663119165768176
chr17	45642352	45642992	16.30884234905243
chr17	45662896	45663824	21.007891691964247
chr17	45685851	45686682	19.03915967723236
chr17	45695136	45695575	22.13390385534334
chr17	45724167	45724896	14.765345593048222
chr17	45730959	45731738	21.2887760047276
chr17	45806513	45806760	11.837845089947164
chr17	45822412	45822902	12.208835046145381
chr17	45867414	45867694	11.52790939126696
chr17	45873339	45873702	17.790133623380633
chr17	45905827	45906312	24.42488961367263
chr17	45923253	45924690	13.563642737429094
chr17	45931444	45931701	10.647788671204088
chr17	45979033	45979764	15.542131553107183
chr17	45984628	45985578	20.962647810484235
chr17	46031745	46032060	18.634134761870854
chr17	46032429	46032861	25.540227695747657
chr17	46041206	46042768	24.95815470581934
chr17	46073766	46074401	14.77270613392507
chr17	46110786	46111440	16.41516588951834
chr17	46132244	46133103	23.873063806327313
chr17	46153144	46154557	30.86452491825047
chr17	46159842	46161294	37.44004343232504
chr17	46194292	46194675	16.394514168522687
chr17	46202094	46203047	27.503783761391734
chr17	46247908	46248384	14.086963771771984
chr17	46253557	46253905	16.78699902282364
chr17	46265850	46267013	19.278979673738224
chr17	46282609	46283481	31.23754595616542
chr17	46298314	46299122	15.873099340070592
chr17	46321403	46322878	18.997438084230584
chr17	46327212	46328571	23.58853147659695
chr17	46383392	46384019	26.525526481762267
chr17	46458129	46458895	19.99264159713028
chr17	46466163	46466826	19.981793830117848
chr17	46487071	46487729	15.949921947844485
chr17	46496730	46497082	20.619145238941368
chr17	46553046	46553358	22.509391754101483
chr17	46555067	46555368	15.707788058689662
chr17	46555763	46556613	21.625944271087647
chr17	46570951	46571292	10.95468175446183
chr17	46574850	46575307	10.918675162860028
chr17	46592831	46593118	9.014913238299433
chr17	46597226	46597535	15.509821064649662
chr17	46600420	46600705	14.679643965604013
chr17	46609666	46610251	12.725315636854905
chr17	46645241	46646712	62.25664588596285
chr17	46650292	46650808	25.97189088200414
chr17	46674003	46674354	28.653198872536336
chr17	46680242	46681346	38.000268917152844
chr17	46704619	46705451	19.746081672035732
chr17	46711031	46711387	14.736410167779816
chr17	46725327	46725575	13.998271672956404
chr17	46728583	46729622	15.58956045732691
chr17	46751522	46752834	33.02683141682206
chr17	46772326	46773144	16.562314960367814
chr17	46782713	46783168	34.169622282929474
chr17	46838466	46838796	14.04421790151885
chr17	46852720	46853254	19.118367021896418
chr17	46854339	46855083	24.978101504746302
chr17	46867993	46868353	14.010937526490952
chr17	46869108	46869778	32.02757237420153
chr17	46876372	46876656	12.739589731458207
chr17	46885626	46886595	28.583775990764668
chr17	46904048	46904359	17.541749049612946
chr17	46996549	46996786	9.874461912404636
chr17	47003542	47003898	11.315963145052448
chr17	47009825	47011060	18.54224579536963
chr17	47138195	47138904	18.506531687146012
chr17	47139425	47139767	16.88653979385108
chr17	47140026	47140447	14.730385243467934
chr17	47270848	47271115	14.336723152617838
chr17	47293473	47294719	23.891240643842647
chr17	47368823	47369361	16.918105949699658
chr17	47395414	47395779	18.162811671217828
chr17	47408303	47408706	12.601423916686556
chr17	47428973	47429204	18.177491101351652
chr17	47438427	47438721	17.20645484145807
chr17	47440205	47441361	23.341534936304324
chr17	47451062	47451344	25.281930260624446
chr17	47459625	47459856	11.910145619214871
chr17	47473574	47473880	16.00659088215797
chr17	47483703	47484083	14.905931063702232
chr17	47501993	47502811	28.487122103171128
chr17	47511224	47512132	30.62382679783825
chr17	47521819	47522132	12.500384218014847
chr17	47539679	47540051	11.950243226943478
chr17	47543129	47543401	11.07531479877584
chr17	47565884	47566809	14.123561585916056
chr17	47571919	47572175	15.58469644933939
chr17	47580909	47581912	18.228436009833963
chr17	47593042	47593808	19.184957046110387
chr17	47594407	47594701	15.561283419732334
chr17	47610829	47611862	22.994004253265587
chr17	47628785	47630489	40.913357531050565
chr17	47646986	47647260	16.16456189120773
chr17	47672354	47672950	19.906206475008254
chr17	47677837	47678237	16.53804354429245
chr17	47678491	47679040	15.738913273767913
chr17	47687367	47688596	29.00041814389706
chr17	47694392	47695625	33.429739898718765
chr17	47706906	47707304	36.4157619140855
chr17	47709794	47710868	41.43105608302566
chr17	47730321	47730666	12.128249570597774
chr17	47737053	47737579	24.440141924433835
chr17	47749518	47749758	25.124515461921693
chr17	47767833	47768291	16.31598797219289
chr17	47771083	47771498	13.582966528743146
chr17	47787005	47788461	60.055048469658736
chr17	47793198	47793547	27.711806797366428
chr17	47795255	47795546	21.958925437271798
chr17	47818506	47818741	13.540017444529433
chr17	47864325	47864897	10.405120991326712
chr17	47873411	47873879	22.461504202622635
chr17	47904066	47904793	16.678613872606785
chr17	47924100	47925190	19.11606779448483
chr17	47974166	47974687	13.09053682594519
chr17	48001604	48001905	14.462207616761674
chr17	48002196	48002437	18.07408728540191
chr17	48271999	48272229	7.520749465278957
chr17	48365723	48365974	17.75901404604969
chr17	48409302	48410581	21.574108889552186
chr17	48436178	48436539	10.658129044847145
chr17	48602346	48602643	9.940613780358825
chr17	49033614	49033890	10.190038285393646
chr17	49048238	49048484	8.764496816852228
chr17	49082513	49083136	11.185923511296942
chr17	49196865	49197180	10.92194926549518
chr17	49311518	49311850	15.269955971154822
chr17	50024989	50025662	21.138508769767952
chr17	50196334	50196592	8.72543906426245
chr17	50212257	50212637	10.26185635516518
chr17	50292550	50293265	13.13587131366863
chr17	51178289	51179074	9.465785864204358
chr17	51813404	51814588	11.607334565874693
chr17	51836622	51837701	32.95093298488684
chr17	51854376	51854830	13.27205360723487
chr17	51855079	51855420	14.445406866213442
chr17	51875782	51876654	25.246380933927835
chr17	51882826	51883062	26.2798427080704
chr17	51909648	51909914	16.093911776865337
chr17	53430016	53430814	12.940055405585689
chr17	53455889	53456875	13.728144413559239
chr17	53478465	53479763	27.50720727682481
chr17	53546241	53547216	20.819771768618853
chr17	53566999	53567422	12.347999926718133
chr17	53689115	53689927	14.824335457656185
chr17	53991699	53992083	12.953101764122644
chr17	54707653	54707927	11.929948510914823
chr17	55717392	55717661	9.910710317051544
chr17	55959115	55959412	21.347846326603232
chr17	55976038	55976725	18.644916313704446
chr17	56008195	56009650	31.873496366940003
chr17	56036262	56036610	22.421917849573596
chr17	56039971	56040925	25.758592514621885
chr17	56074601	56075054	51.16764860595299
chr17	56078763	56080052	39.33967525372679
chr17	56081195	56081651	18.839757243792217
chr17	56117137	56117766	23.062066196447716
chr17	56119879	56120838	16.730480001169152
chr17	56131443	56132224	12.79625559952134
chr17	56140033	56140834	15.657006758429137
chr17	56141180	56142226	22.96320599762021
chr17	56160050	56160390	12.361251431352953
chr17	56162491	56162924	23.219386098566563
chr17	56183244	56184326	18.895750008316885
chr17	56202782	56203451	10.129212369476912
chr17	56218020	56219193	16.798975191254545
chr17	56241786	56242343	11.243639419494027
chr17	56251341	56251584	17.46651598455484
chr17	56255699	56256678	34.345509965524485
chr17	56276599	56277217	19.27452848490002
chr17	56289461	56291182	48.49369413279434
chr17	56304083	56304647	23.97179995868223
chr17	56325287	56326353	34.193600351322885
chr17	56350732	56351144	9.54440901580366
chr17	56409930	56410349	26.276559538374652
chr17	56424884	56426073	28.91836248354515
chr17	56461886	56462690	24.18673957165201
chr17	56487841	56488168	8.95676776903485
chr17	56507399	56508310	18.13392213408955
chr17	56554118	56554816	17.997956481225852
chr17	56584134	56585255	22.48775922433273
chr17	56609494	56610079	27.07526676471417
chr17	56626981	56627617	32.72057375218134
chr17	56672823	56674152	30.851677615450594
chr17	56687850	56688149	7.96034590456398
chr17	56716546	56718015	24.693259596256596
chr17	56727664	56727966	11.144179173652699
chr17	56757695	56758232	20.114800707144
chr17	56764493	56765207	30.7649871534994
chr17	56814274	56814964	21.180073436792345
chr17	56820131	56820404	12.832490148998442
chr17	56830982	56831725	24.721914695698672
chr17	56858219	56858658	17.851297126544093
chr17	56860766	56861458	14.611824335390432
chr17	56869827	56870222	12.693370432793339
chr17	56877206	56877891	16.041695626808778
chr17	56897594	56898008	16.80254418147359
chr17	56935145	56935976	53.93691903905031
chr17	56942197	56943283	22.581415380123133
chr17	56957873	56958480	9.442300750946096
chr17	56966631	56967069	14.093772287238133
chr17	56974345	56975628	27.127651364749426
chr17	56989591	56990550	22.18952770650822
chr17	56996884	56997611	24.56760784422023
chr17	57011092	57011702	12.32742347091925
chr17	57031626	57032218	29.22281526230477
chr17	57059940	57061085	33.85154553375911
chr17	57070489	57071777	17.41093465556269
chr17	57096156	57096710	16.450208257682057
chr17	57110422	57110710	13.868250128295687
chr17	57219094	57219792	14.274813856982911
chr17	57247956	57248861	45.979305716245875
chr17	57249112	57250056	46.13617658211013
chr17	57265366	57265611	10.370705602606948
chr17	57273671	57274406	19.231970726065086
chr17	57275377	57276186	16.535793798962985
chr17	57285269	57285663	11.509066613192486
chr17	58985762	58986083	10.87275372561636
chr17	62882486	62883056	17.949235054484586
chr17	63499566	63500937	18.720399590846313
chr17	63534084	63535061	20.62667448322995
chr17	63863426	63864351	12.334477917439228
chr17	64331364	64332570	30.149412669154938
