chr	start	end	EXE_E65_Tfap2c_ds
chr13	53601478	53601705	12.915272574067641
chr13	53648367	53648577	9.58379283632551
chr13	53659488	53659842	9.232458431168464
chr13	53688439	53689076	14.59297353993031
chr13	53776029	53776477	11.791340627840587
chr13	53783450	53784043	11.638140668756444
chr13	53975661	53975904	10.06154714788429
chr13	53976610	53976846	9.252446057432788
chr13	54071820	54072734	15.145651015984933
chr13	54174613	54175033	9.818463509423392
chr13	54215774	54216122	9.754655742097174
chr13	54247780	54248001	15.582016571614536
chr13	54302459	54303988	18.695413617545128
chr13	54322783	54323949	13.778189195367935
chr13	54371478	54372054	22.033755842182373
chr13	54392117	54392520	11.875685797139965
chr13	54447047	54447418	10.947910222724442
chr13	54468286	54469380	20.113393024291156
chr13	54477445	54478232	27.796121384015986
chr13	54487173	54488567	36.55212323805865
chr13	54503152	54504383	34.013679705820465
chr13	54564792	54565957	20.79324082796154
chr13	54574697	54575778	19.76339808577856
chr13	54589780	54590915	30.69059703843709
chr13	54602198	54603501	16.539109434975355
chr13	54610885	54611825	23.029732290734636
chr13	54621270	54622467	26.73584258367145
chr13	54686908	54688673	35.40954086626243
chr13	54693536	54695191	43.4768280121495
chr13	54737529	54737838	11.036930868154977
chr13	54749417	54749847	11.147734384758527
chr13	54758013	54758516	25.568190096860853
chr13	54766132	54766811	12.505830769686355
chr13	54788983	54790013	35.13880982260102
chr13	54794229	54794603	17.614331918604233
chr13	54799656	54799885	15.596498239508882
chr13	54824387	54825184	17.978496278693417
chr13	54876479	54876718	12.850072852737235
chr13	54892452	54892705	11.484704763992973
chr13	54948524	54949681	20.50024619304423
chr13	54955887	54956691	15.355973790534101
chr13	55099404	55100540	29.52131206049046
chr13	55104946	55105857	27.38030091755738
chr13	55135324	55135810	19.478832091814205
chr13	55148888	55149238	20.598939421517507
chr13	55151307	55151977	23.213381696103223
chr13	55152527	55153216	23.131221715874528
chr13	55171915	55172545	18.786404972984677
chr13	55178301	55178663	22.686898047094186
chr13	55182200	55183614	20.759282916067683
chr13	55189501	55190881	34.54790439191072
chr13	55199494	55199870	21.343985484001486
chr13	55209501	55211593	44.84504790151096
chr13	55321557	55322573	23.358140849691676
chr13	55329392	55330874	35.55635487277176
chr13	55362221	55363296	26.380764573562978
chr13	55378743	55379712	19.196900932658444
chr13	55405164	55405806	22.15370183273268
chr13	55422367	55422776	13.786411817033017
chr13	55444641	55446593	26.82263092796258
chr13	55463776	55464924	20.613535428296398
chr13	55471305	55472846	32.73846155323818
chr13	55474225	55474573	31.999192626996972
chr13	55487245	55488522	22.202643347421287
chr13	55510819	55511613	34.97635671533926
chr13	55512890	55513781	31.188166069261957
chr13	55516958	55517336	28.227877440275968
chr13	55529825	55530213	15.211848632576539
chr13	55536571	55537294	22.691158795917346
chr13	55548174	55548406	12.622843014782873
chr13	55555064	55555837	12.116396936068714
chr13	55570368	55570600	17.568241588000593
chr13	55570972	55571686	27.508102636043432
chr13	55593094	55593790	14.599912459822907
chr13	55599573	55600274	16.403594196607994
chr13	55622655	55623617	22.977395598952835
chr13	55634430	55634828	15.579398097704404
chr13	55692629	55693880	23.268261830964917
chr13	55714367	55715140	25.505748177561692
chr13	55726921	55728050	21.760124904271034
chr13	55757178	55757446	8.356966963454859
chr13	55923733	55924001	11.752163139741812
chr13	55963100	55964056	11.477913922345788
chr13	56115553	56116487	18.742682021996703
chr13	56134450	56135924	21.763987380096353
chr13	56143047	56143629	18.519764392236663
chr13	56152118	56152705	14.709825252552456
chr13	56159028	56160133	27.590369387665486
chr13	56194149	56194854	14.75261020322218
chr13	56197239	56197980	15.25281810760498
chr13	56221326	56222399	12.226872968540388
chr13	56251695	56252506	16.612636186338676
chr13	56266432	56267055	9.292032340556432
chr13	56279654	56280044	17.735032152518247
chr13	56295650	56296957	14.262439446861542
chr13	56304721	56304962	10.269316930493874
chr13	56314902	56315776	21.67854885542147
chr13	56334732	56335450	14.408908905093051
chr13	56350607	56350820	9.096005083809436
chr13	56362244	56362798	16.276051151193005
chr13	56371424	56371813	16.998116775159666
chr13	56381244	56382040	37.509897752023825
chr13	56389181	56389996	25.283735607591876
chr13	56400900	56401200	16.154491901397705
chr13	56418967	56419190	8.233938018302746
chr13	56428925	56429227	15.007119731397818
chr13	56437882	56438226	11.063212713529897
chr13	56475301	56475518	12.720006076970957
chr13	56521985	56523012	28.41385310580691
chr13	56554344	56554741	13.146984460672144
chr13	56582113	56582409	10.925621132592898
chr13	56609037	56609504	17.91946848761091
chr13	56648153	56648654	15.059986063106331
chr13	56658037	56658709	11.744740902667953
chr13	56702560	56703846	19.658670634541135
chr13	56752806	56753741	12.02224407451038
chr13	56764932	56765441	7.969017241464851
chr13	57000195	57000762	20.085319046410724
chr13	57032278	57032774	9.646801507280719
chr13	57108188	57108727	11.065437198348745
chr13	57308062	57308344	15.841681578480605
chr13	57324536	57324902	8.52507631505122
chr13	57573412	57573795	10.216747414661139
chr13	57779161	57780078	11.583060163708003
chr13	57789897	57790345	23.016279186521256
chr13	57799987	57800252	11.21943217403484
chr13	57887482	57887779	10.434154022422302
chr13	57907588	57908572	22.530627136308002
chr13	57983111	57983414	7.893042074965171
chr13	58066699	58066991	10.236107907883108
chr13	58128341	58130056	32.58212521046794
chr13	58148366	58149395	13.216454334462929
chr13	58157399	58157996	15.13930672656751
chr13	58158581	58158906	16.397991250845102
chr13	58215726	58216522	16.29975887039798
chr13	58244769	58245124	10.869194815192424
chr13	58263963	58264282	14.130553753772126
chr13	58273251	58273737	20.589195628225067
chr13	58274180	58274918	28.349706316381937
chr13	58287797	58288474	14.145798487360404
chr13	58307432	58307655	13.396002756640515
chr13	58358388	58359850	40.72196164307288
chr13	58384907	58385198	19.163456471105622
chr13	58401906	58402979	36.683202366682266
chr13	58452554	58453648	26.103774065509356
chr13	58464103	58464397	29.384457140552755
chr13	58464698	58464978	21.78135323524475
chr13	58465539	58465851	26.355784801336434
chr13	58466941	58467163	25.60293317915083
chr13	58474187	58474931	22.01774804310132
chr13	58475300	58475929	24.03307451542307
chr13	58516366	58516645	21.60179112889006
chr13	58522586	58523564	17.72239309049579
chr13	58534376	58535103	31.948484187277018
chr13	58543692	58544749	30.737570319631356
chr13	58555823	58556186	16.369003385223305
chr13	58589375	58589607	20.8542435991353
chr13	58593145	58593545	16.60827765464783
chr13	58598769	58599169	22.365368032455443
chr13	58610503	58611057	21.6584820213731
chr13	58615749	58616898	46.33844812524329
chr13	58629657	58629975	20.618635579475068
chr13	58633223	58634178	36.23345129801965
chr13	58648485	58648708	8.844392203429354
chr13	58668651	58669761	13.93515880730775
chr13	58806252	58806953	10.851052896442495
chr13	58807870	58808403	8.648170243061058
chr13	59219875	59220478	9.976797760224857
chr13	59228339	59228552	14.418621322918385
chr13	59391975	59392656	11.571126621375175
chr13	59455749	59456015	12.131208444896497
chr13	59456231	59456717	19.196495821446547
chr13	59510030	59510391	7.30971949582615
chr13	59515193	59515735	10.193418648849994
chr13	59556917	59557956	18.178711999483816
chr13	59584542	59585126	22.101162632850752
chr13	59585371	59586053	20.08865121802277
chr13	59646676	59647143	13.3334791583729
chr13	59675436	59675859	25.41671533787504
chr13	59728257	59728535	9.95830267281841
chr13	59753712	59753974	18.37280847462079
chr13	59769398	59770310	22.46618651193485
chr13	59822589	59823649	26.60355653043063
chr13	59856536	59856934	10.848255811624192
chr13	59869963	59870340	13.857429291904763
chr13	59892127	59893005	8.786959678002534
chr13	60155357	60155598	9.797066336350817
chr13	60176040	60177704	16.00268962644261
chr13	60178343	60178868	15.735448057992118
chr13	60427332	60428328	25.441652400905348
chr13	60455001	60455978	13.378691717692504
chr13	60601574	60602687	27.037349666653725
chr13	60607733	60607975	10.872673070135196
chr13	60621391	60621618	13.087983328865489
chr13	60693238	60693483	14.017835430223114
chr13	60728253	60729055	16.408649523062003
chr13	60733931	60734460	26.426877508542038
chr13	60738124	60738567	23.19369334614842
chr13	61804369	61804583	12.844869319523607
chr13	61998595	61998909	14.83420040956728
chr13	62099540	62099893	11.305627228518045
chr13	62115803	62116081	13.107986474208694
chr13	62363959	62364223	14.681774616241455
chr13	62382786	62383511	12.712048530578613
chr13	62389944	62390348	11.338161036519722
chr13	62390660	62390897	12.09001222240271
chr13	62466427	62467171	17.986445165449574
chr13	62623782	62624165	9.299713931569231
chr13	62685041	62685255	12.084057052558828
chr13	62856226	62856623	17.78305962704291
chr13	62872664	62872951	8.871912442848657
chr13	62964566	62965386	12.122505612489654
chr13	63072159	63072409	9.821207374572754
chr13	63094950	63095251	12.017722091801538
chr13	63171629	63172218	10.748298422387581
chr13	63239742	63240369	13.221653230262525
chr13	63272255	63273244	15.139583456504212
chr13	63294119	63294876	10.962599753073688
chr13	63325174	63325774	10.476827062765757
chr13	63348420	63349022	10.604834634996331
chr13	63430594	63431750	33.9495143997628
chr13	63563620	63565458	31.27339107353458
chr13	63567752	63568481	35.093667261885024
chr13	63814866	63816010	19.34236422327015
chr13	64129055	64129698	14.061322783237298
chr13	64153363	64154374	46.846594454862476
chr13	64161253	64162809	31.071674011666854
chr13	64180220	64180888	12.131358750566037
chr13	64248424	64249257	13.742118487982045
chr13	64274888	64276083	16.66591303757544
chr13	64312163	64313044	18.69214606961652
chr13	64343745	64344328	9.763306561301544
chr13	64369681	64370964	42.43247199188613
chr13	64421089	64421483	17.654496205034594
chr13	64421715	64422113	14.647680232273274
chr13	64422348	64422928	16.349146775541634
chr13	64431869	64433177	35.16322783446822
chr13	64439058	64439430	15.160569196106286
chr13	64799694	64800183	12.693525070549276
chr13	64854915	64855638	10.233161004252453
chr13	65112238	65113453	15.494774287816428
chr13	65175964	65176388	10.465573669604535
chr13	65240401	65241390	20.272730438726136
chr13	65258385	65258674	13.213877466723169
chr13	65259041	65260243	11.83431383416974
chr13	65278034	65279602	14.365888323102679
chr13	65310524	65311661	14.997898664197695
chr13	65348216	65348618	11.860534710670585
chr13	66547913	66548207	17.821439913340978
chr13	66563167	66564294	17.606265021089758
chr13	66589442	66589785	10.368364746994597
chr13	66710897	66711244	17.02805168140862
chr13	66904714	66905612	18.926477272951256
chr13	66932346	66933463	34.12866853152201
chr13	66953012	66953260	14.928558099654413
chr13	66991630	66991900	11.17300879513776
chr13	67041686	67042084	14.281016922476304
chr13	67060337	67061190	21.310229205302587
chr13	67081095	67082054	15.585922129832916
chr13	67108215	67108986	19.06644731674986
chr13	67128267	67128629	9.55340314174884
chr13	67194493	67194865	12.740909987880338
chr13	67207448	67207797	12.060858770222923
chr13	67268895	67269118	10.695306076597205
chr13	67306663	67306914	9.57598082287853
chr13	67332174	67332530	14.318478284257182
chr13	67360187	67360855	13.367152161227015
chr13	67366467	67366815	15.52232280544851
chr13	67389982	67390241	10.2935676022386
chr13	67484030	67484777	15.057414149344366
chr13	67491261	67491865	13.156251009726367
chr13	67500288	67500503	19.970425712230593
chr13	67511608	67512088	11.472635412216187
chr13	67525694	67526241	32.0279478599646
chr13	67552674	67553145	18.39391642973428
chr13	67609380	67609956	14.161651610500282
chr13	67613375	67614125	20.111443614959718
chr13	67637392	67638058	16.259965946724463
chr13	67651932	67652890	12.5168835225832
chr13	67683133	67683545	10.954119401070677
chr13	67723982	67724292	11.231422707342333
chr13	67732158	67732483	13.807701630225548
chr13	67743139	67744756	19.77495934658015
chr13	67755019	67755472	9.662163017601367
chr13	67757639	67757882	8.533269756615407
chr13	67779413	67780572	35.74800596574548
chr13	67798759	67799305	19.843564502485506
chr13	67813538	67814656	28.91727303520298
chr13	67830798	67831259	16.439953085140136
chr13	67843910	67845505	18.807748026234975
chr13	67863153	67863812	9.580148699070145
chr13	67910109	67910392	8.616328076002034
chr13	68581578	68582451	14.735464575091315
chr13	68597204	68598176	16.932635908264192
chr13	68605821	68606157	15.308517949921745
chr13	68998801	68999348	21.31745434330412
chr13	68999569	68999953	19.655666016042233
chr13	69196888	69197228	12.700437911819009
chr13	69395355	69395885	15.632217155312592
chr13	69481307	69482237	17.725439780245544
chr13	69493308	69493627	19.447876481800616
chr13	69533260	69533821	17.969601532567207
chr13	69534443	69535337	29.67344176102538
chr13	69585658	69586905	15.680551187076277
chr13	69611014	69612295	27.325313320949057
chr13	69691050	69691682	11.4076216409478
chr13	69717981	69718367	8.723817478189813
chr13	69718587	69718883	10.583446193385768
chr13	69738565	69738907	21.529772186837
chr13	69739228	69740422	20.186503847240402
chr13	69954214	69955261	13.407373816828104
chr13	70028011	70028711	10.220110146658762
chr13	70145338	70145724	12.157480453580154
chr13	70182195	70182422	10.914659128315122
chr13	70187213	70187869	16.54684032318069
chr13	70188154	70188527	15.171023417414034
chr13	70611026	70611477	11.190104395745863
chr13	70635205	70636027	26.556292731106428
chr13	70637200	70638231	43.01921806557449
chr13	70643615	70644077	13.778343329697977
chr13	70655785	70656042	9.411733798015906
chr13	70681511	70681910	22.878604081041534
chr13	70682195	70682630	11.779441395025144
chr13	70685100	70685315	14.512440725814464
chr13	70698593	70699284	13.595214488364853
chr13	70731533	70731757	11.167796807629722
chr13	70839960	70840583	14.94275923219194
chr13	70849610	70849926	11.57133627239662
chr13	70879741	70880038	11.229851526844783
chr13	70903053	70903271	10.196271832929838
chr13	71958918	71960002	17.180434354556883
chr13	71962764	71963018	15.8686337583647
chr13	71963487	71963703	19.25783301724328
chr13	72076613	72076836	11.088466699882472
chr13	72198177	72198854	13.156474333922302
chr13	72210079	72210346	9.938247052024813
chr13	72609002	72611327	36.068067073648486
chr13	72628196	72628682	35.65687625398361
chr13	72631560	72631835	22.236778051202947
chr13	72660547	72661078	13.799976114499367
chr13	72665837	72666297	10.586446496714716
chr13	72715098	72715344	9.15524604843884
chr13	72947530	72947924	10.467759267932873
chr13	73159761	73160797	18.342798868201413
chr13	73251092	73252167	14.821435760675474
chr13	73259336	73259844	27.046627183598797
chr13	73263382	73263968	24.489157715755113
chr13	73265361	73265641	19.53320004258837
chr13	73271713	73272125	22.911394234999868
chr13	73279038	73280003	22.121056713835564
chr13	73290074	73290946	24.975491954645978
chr13	73310371	73310888	24.174358620634393
chr13	73328086	73328449	18.31013124902058
chr13	73345214	73345598	13.881344242642323
chr13	73405563	73406293	11.467276952691273
chr13	73417084	73417398	14.726678863452499
chr13	73425680	73426275	14.208207194544688
chr13	73432453	73433122	16.823558148781814
chr13	73433592	73433932	14.588677425945507
chr13	73457627	73457874	11.851878328361975
chr13	73466795	73467976	37.96566639059585
