chr	start	end	8Cell_Tfap2c_ds
chr1	89580474	89580890	14.450182779477192
chr1	89927228	89927665	26.90733724109641
chr1	89930797	89931524	20.96228796317456
chr1	89939475	89940512	16.920060166052703
chr1	89982176	89982712	16.141188724717097
chr1	89982982	89983314	15.18961959574596
chr1	90006094	90006322	9.34112060488316
chr1	90064525	90064774	13.638413099878763
chr1	90202144	90203829	21.11766764109842
chr1	90258836	90259045	23.42676988629063
chr1	90519015	90519700	11.245235707638038
chr1	90540394	90540923	18.290465610915184
chr1	90541152	90541525	11.453358294816823
chr1	90582884	90583184	10.12152904033661
chr1	90602828	90603741	20.39937505299003
chr1	90650701	90651210	12.221527391894627
chr1	90966947	90967632	21.639123450230507
chr1	90984151	90984387	11.340695967108516
chr1	91052846	91053701	18.549532757586206
chr1	91176030	91176258	23.63036645086188
chr1	91179673	91180428	23.080916791246427
chr1	91299368	91299686	20.94657642736375
chr1	91366462	91366896	17.081344136444656
chr1	91369244	91369564	14.47547627389431
chr1	91369799	91370091	17.70381243914774
chr1	91413400	91413740	18.98950419706457
chr1	91494117	91494850	12.380640612780478
chr1	91815475	91815684	11.610289126492003
chr1	91914922	91915959	14.112944278790613
chr1	92179434	92179812	18.653628730269336
chr1	92180626	92181098	33.24656435594721
chr1	92231251	92231511	13.181020021438599
chr1	92397882	92398449	11.439933058656292
chr1	92437363	92437640	23.26509097681149
chr1	92473099	92473750	10.701245936380554
chr1	92593250	92593501	12.210469777840542
chr1	92831863	92833264	18.1872989959499
chr1	92841020	92841486	13.24038543210009
chr1	92907004	92907325	15.531667421168628
chr1	92910995	92911283	19.752990894847446
chr1	92934378	92935098	20.308377748065524
chr1	93030711	93031045	14.820979495248395
chr1	93071651	93071929	15.473238848953796
chr1	93115042	93115400	9.13241511083848
chr1	93128618	93128994	12.085974873380458
chr1	93215622	93215875	12.553809011406578
chr1	93235163	93235498	22.171620753274034
chr1	93245880	93246284	13.303553991978712
chr1	93305648	93306150	15.41413571730078
chr1	93343000	93344065	19.726415110306
chr1	93354888	93355148	14.601520252227782
chr1	93363892	93364156	20.37706140315894
chr1	93364438	93364710	22.459267034250146
chr1	93380378	93381084	24.192179042286643
chr1	93462896	93463534	27.882249640820543
chr1	93477995	93478286	27.758639712513926
chr1	93478503	93479165	26.00530436391917
chr1	93511045	93512562	24.481927222928956
chr1	93537731	93538155	15.159247888709015
chr1	93539185	93539397	25.565607142898273
chr1	93603840	93604482	21.36602111323229
chr1	93631470	93631716	19.251249100134626
chr1	93668430	93669265	21.854152342516507
chr1	93672474	93672726	24.78297305485559
chr1	93686237	93686821	17.87475123144176
chr1	93693807	93694139	25.742121943508288
chr1	93755093	93755305	16.61315751525591
chr1	93789765	93790351	16.365186144467508
chr1	93801681	93801893	26.14462744065051
chr1	93803423	93803767	28.236310598462126
chr1	93803976	93804251	32.18867388638583
chr1	93824946	93825555	18.71308570542359
chr1	94035131	94035356	11.895128377278645
chr1	94087421	94087874	11.158818118619603
chr1	95250262	95250788	14.238930227185383
chr1	95451927	95452309	22.0899681970087
chr1	95748673	95749024	13.058684550119601
chr1	96625816	96626132	8.54387376881853
chr1	96843469	96844693	14.003902124423607
chr1	96871621	96872577	18.565950238056264
chr1	97660882	97661148	11.558817902902016
chr1	97769638	97769997	16.50742396936443
chr1	97770213	97770668	18.64538717374697
chr1	97799624	97799899	12.1347115464644
chr1	97800178	97800465	15.307329480240984
chr1	98094913	98095481	18.83159607396999
chr1	98197851	98198128	11.30856386246664
chr1	98198523	98198724	8.272622295873083
chr1	103800362	103800614	12.646934917994908
chr1	105663073	105663656	28.276225943917066
chr1	105947101	105947790	16.11669881734862
chr1	105990392	105990781	19.764157077034213
chr1	105991140	105991457	14.541929482661587
chr1	106171678	106171907	28.939668080692208
chr1	106212513	106212750	13.184960381391178
chr1	106541811	106542360	20.205748498982636
chr1	106759401	106759666	10.593713418492731
chr1	108581215	108581424	12.531695977352452
chr1	108582048	108582360	10.258544958554781
chr1	110903797	110904247	16.215787999894882
chr1	110904587	110905053	16.62248692492047
chr1	110905307	110905844	15.79822672589975
chr1	111048009	111048358	10.143243095594697
chr1	111864529	111864928	10.83691052028111
chr1	112018208	112018538	16.99431626579978
chr1	114079381	114079585	11.394793589909872
chr1	118321479	118321680	14.59922695634377
chr1	118338966	118339251	12.570309056733784
chr1	118357321	118357674	16.004486205557587
chr1	118459030	118459471	12.224485684954931
chr1	118568836	118569232	13.740376691625576
chr1	118619890	118620150	14.603603876554049
chr1	118620485	118620697	18.684639013038492
chr1	118627606	118628625	18.426737853659496
chr1	118648375	118648670	23.18070524829929
chr1	118649911	118650198	15.934629888900066
chr1	118662817	118663110	11.75606121870438
chr1	118757607	118757963	15.849685615368104
chr1	118976154	118976372	22.782436515213153
chr1	119010324	119010659	13.195488331922844
chr1	119271031	119271285	9.735902294399231
chr1	119278497	119278915	15.298540724521619
chr1	119302518	119303056	12.973233869970953
chr1	119330107	119330678	15.386817858640867
chr1	119420297	119421085	24.50695170363799
chr1	119443238	119443544	12.711362430472779
chr1	119450821	119451780	16.170430212249595
chr1	119474629	119474969	11.00860868622275
chr1	119482726	119483061	16.029033800381335
chr1	119504899	119505119	13.477260195125233
chr1	119521354	119522068	24.03342924198183
chr1	119538004	119538310	11.02841020721236
chr1	119582047	119582251	13.234623030120252
chr1	119648279	119649734	24.677398044546855
chr1	119649953	119650378	33.81304045284496
chr1	119894986	119895405	12.217946371770417
chr1	119913305	119913786	16.45344540681264
chr1	120033375	120033643	8.720453870830251
chr1	120042959	120043343	11.454853187004725
chr1	120080085	120081055	24.779761343887174
chr1	120094057	120094422	13.781926332761163
chr1	120099057	120099257	14.388562440872192
chr1	120111893	120112196	11.96040166407922
chr1	120120633	120121378	21.810499465225526
chr1	120213219	120213508	15.091943414153524
chr1	120239121	120239816	14.300139921174633
chr1	120257087	120257308	15.90697181926054
chr1	120264975	120265259	24.082377930762064
chr1	120266201	120266567	25.194563766646255
chr1	120266846	120267352	26.88871816024479
chr1	120539755	120540115	13.48689211739434
chr1	120590548	120590765	15.707457010647119
chr1	121327595	121328146	11.250339917392349
chr1	121430928	121431351	10.592188282779485
chr1	121440903	121441248	11.99073926953302
chr1	121507552	121507789	13.840998392064863
chr1	121508473	121509148	16.68859244876438
chr1	121527596	121527824	12.877535719620553
chr1	121528695	121529013	10.778646673046568
chr1	121567677	121567923	18.122477853201268
chr1	121579049	121579274	13.158367805480957
chr1	125513648	125514444	13.425294564596971
chr1	125514818	125515091	12.159683517484002
chr1	125560299	125560799	13.037256006240845
chr1	125766653	125766943	9.283534452832978
chr1	125912035	125912458	18.049154128306863
chr1	126051357	126051633	13.757017353306646
chr1	127171217	127171629	13.928410525460846
chr1	127204935	127205550	16.796315511067707
chr1	127236230	127236803	12.41216275912513
chr1	127484146	127484945	12.993204223050343
chr1	127677501	127678375	12.59291702713519
chr1	127773463	127773838	15.407411832173665
chr1	127774217	127774453	17.336980322660025
chr1	127868347	127869218	18.286464741528377
chr1	127989671	127989978	17.355895148038087
chr1	128097390	128097670	14.904871310506548
chr1	128102851	128103065	19.89171709969779
chr1	128108614	128109296	13.432057199590018
chr1	128477956	128478322	20.28027358602305
chr1	130662973	130663329	16.720100159055733
chr1	130663880	130664106	15.361935147141988
chr1	130715409	130715866	43.73250418314527
chr1	130716171	130716610	23.514009271504396
chr1	130734723	130734991	10.389628641640963
chr1	130767018	130767587	16.520486028835517
chr1	131118974	131119385	13.079618525911131
chr1	131160755	131162098	29.974080882494963
chr1	131227750	131228514	15.939829143554128
chr1	131245206	131245818	18.68108370724846
chr1	131525130	131525463	29.53438419193119
chr1	131526539	131527386	23.412373971770194
chr1	131527945	131528255	18.275504573698967
chr1	131561915	131562115	19.871189856529234
chr1	131797388	131797703	11.78534468696231
chr1	131827669	131827914	18.79319815732995
chr1	131859133	131859952	24.135517293862517
chr1	131867287	131868233	13.285508700203442
chr1	131878878	131879155	10.508969424003299
chr1	131893027	131893262	11.597896778837164
chr1	131911136	131911374	19.002108413632175
chr1	131954151	131954368	20.39603820484355
chr1	131969793	131969997	27.33568072786518
chr1	131976932	131977393	16.08920896906656
chr1	132007661	132007972	21.42153903679066
chr1	132152697	132152914	20.536824854837583
chr1	132190287	132191081	28.324646177460025
chr1	132200724	132200976	21.587682701292493
chr1	132205767	132206468	29.742284733966823
chr1	132302133	132302389	16.783800400793552
chr1	132316190	132316546	14.337194504362813
chr1	132375195	132375470	18.409391056407582
chr1	132391816	132392023	20.063637682781128
chr1	132417424	132418389	14.987289090724806
chr1	132477385	132478203	18.69164551149662
chr1	132520187	132520425	9.911353704308262
chr1	132542746	132542953	15.86537676272185
chr1	132609236	132609466	16.368477112313975
chr1	132665668	132666532	14.278685142044667
chr1	132758591	132759141	11.613986743580211
chr1	132790893	132791497	8.34473271934402
chr1	132893166	132893467	22.252852683843567
chr1	132893789	132894027	22.763563705091716
chr1	132894408	132895090	18.578655167409053
chr1	132908224	132908595	22.072921382770385
chr1	132908871	132909123	14.684022615826319
chr1	132909734	132910057	11.706253958191295
chr1	132935049	132935727	20.987890814609585
chr1	132964395	132964729	13.47673371594823
chr1	133033487	133033811	20.740517716348908
chr1	133037943	133038149	22.80662360700589
chr1	133062235	133062451	19.0180328157213
chr1	133084201	133084585	17.565161903699238
chr1	133101233	133101587	15.39832531934404
chr1	133113751	133113975	17.87853410414287
chr1	133118140	133119192	22.264345933275983
chr1	133130669	133131056	28.083178670523395
chr1	133165216	133165529	23.055472096696068
chr1	133177409	133177898	20.12910339924943
chr1	133210084	133210457	17.601987010352413
chr1	133311635	133311976	26.59533855292804
chr1	133314185	133314502	23.258468327086053
chr1	133347720	133347956	16.9232208324691
chr1	133363185	133364396	29.44188926753478
chr1	133385466	133385871	12.587769996972732
chr1	133424638	133424839	24.32388424280271
chr1	133493175	133493461	13.447683137613577
chr1	133527784	133528043	9.387868962232671
chr1	133609825	133610201	15.819128772045703
chr1	133610471	133610849	19.445951862940714
chr1	133617726	133617942	20.899625252794337
chr1	133650190	133650725	15.422887231702003
chr1	133795748	133795957	17.230104560487007
chr1	133796183	133796497	19.677551773703023
chr1	133885705	133885909	25.359438447391284
chr1	133917691	133918101	16.85975325282027
chr1	134060788	134061597	18.666275808336707
chr1	134070787	134071055	11.195725163417077
chr1	134078663	134079046	13.31225332952355
chr1	134093171	134093525	10.448421002781323
chr1	134188805	134189465	17.056300647331007
chr1	134196693	134197011	12.037832781953632
chr1	134243939	134244949	18.428352821463406
chr1	134293418	134293694	17.607420485952627
chr1	134338406	134338660	21.668990811025065
chr1	134344887	134345181	22.201877872960097
chr1	134361475	134362292	20.821890707115212
chr1	134378814	134379181	20.488131525730893
chr1	134395981	134396185	12.001815940819535
chr1	134405594	134406543	24.478474644137382
chr1	134415492	134415753	17.574233763976114
chr1	134435160	134435803	15.69077467139735
chr1	134494029	134495142	27.082761086757827
chr1	134513249	134513720	15.69896175805677
chr1	134570285	134570622	16.123295820785206
chr1	134610787	134610997	13.991729486556281
chr1	134747464	134748077	15.979882685239708
chr1	134895624	134896197	13.40421941850406
chr1	134921487	134921803	15.280233069311214
chr1	134936613	134936867	15.139722929226131
chr1	134955520	134955885	15.566501225510688
chr1	134962231	134962934	16.834830090128
chr1	134980072	134980367	7.776218913773359
chr1	135130807	135131194	25.947558814549016
chr1	135147211	135147528	18.10252658049767
chr1	135177712	135178152	16.568200941519304
chr1	135245516	135245951	25.753124719378594
chr1	135258941	135259146	30.24138578089272
chr1	135283601	135284716	25.26595213252867
chr1	135310087	135310306	20.775238019690665
chr1	135311552	135311764	18.97028257262032
chr1	135323272	135323624	17.492829206314955
chr1	135381843	135382086	14.457848855006842
chr1	135430055	135430321	15.527309948340394
chr1	135430587	135430818	22.1804682826583
chr1	135448096	135448336	16.07971317768097
chr1	135460378	135460579	20.716829442266206
chr1	135502615	135502826	16.123079227610223
chr1	135535480	135535899	22.41259844149496
chr1	135561002	135561352	19.011192735944476
chr1	135584885	135585385	18.226378593444824
chr1	135606600	135606938	10.852647078813181
chr1	135615722	135615939	13.922506996014151
chr1	135631891	135632709	25.695593278973494
chr1	135644035	135644386	16.38322005856071
chr1	135651667	135652229	11.075755708158228
chr1	135668237	135668772	19.765776730475025
chr1	135687880	135688478	25.259829604107402
chr1	135692086	135692356	29.200376976860895
chr1	135699436	135699767	17.79834076285002
chr1	135708348	135708726	11.848839732074232
chr1	135714148	135714450	15.014909289530571
chr1	135728879	135729438	22.806181279832433
chr1	135730079	135730480	22.47720942414015
chr1	135730794	135730997	27.016193643579342
chr1	135731395	135731902	23.45917939669517
chr1	135743009	135743465	15.888773343019318
chr1	135752855	135753134	20.581802446782376
chr1	135818346	135819150	20.668663679663815
chr1	135865794	135866023	13.269186873623378
chr1	135945597	135945987	13.055127411622268
chr1	136008112	136008368	25.410087138414383
chr1	136018068	136018269	16.197828696141787
chr1	136031335	136031609	10.538412828515046
chr1	136139117	136139961	15.942734184988302
chr1	136345653	136346368	13.978715037632655
chr1	136390932	136391299	19.67947920921388
chr1	136415086	136415935	22.440922457422047
chr1	136466415	136466663	13.746220561765856
chr1	136566062	136566728	13.83091977265504
chr1	136579528	136579754	14.80675488868646
chr1	136644581	136644787	20.9528542768608
chr1	136707688	136707909	12.596734543191902
chr1	136732637	136732904	14.690686640221529
chr1	136735480	136735778	18.172983412774617
chr1	136754538	136754769	24.719215364167184
chr1	136758689	136759274	24.30111669230665
chr1	136774036	136774335	12.063864599502207
chr1	136774598	136774955	19.290927232480517
chr1	136947391	136947729	19.542515562836236
chr1	136948574	136948781	21.99016396895699
chr1	136972408	136972752	26.062090923619824
chr1	136972953	136973166	44.41646581300547
chr1	136989173	136989472	23.939777278581193
chr1	136989959	136990321	21.34526713250092
chr1	137003598	137003965	24.50754602208774
chr1	137011227	137011814	26.253629786801703
chr1	138619043	138619971	12.163473576307297
chr1	138953976	138954205	12.40920064334786
chr1	138976116	138976478	13.450057685704522
chr1	142060780	142061110	12.101010626012629
chr1	143549000	143549226	8.849286779893182
chr1	143702957	143703307	17.218700942993163
chr1	143739313	143740170	22.328191839549756
chr1	143776770	143777062	17.31893781439899
chr1	143777337	143777845	12.434598421487282
chr1	144004291	144004588	12.367343992496581
chr1	146426408	146426978	15.821533369599727
chr1	146427204	146427447	13.519435344900124
chr1	150393200	150393508	11.752077539245803
chr1	150460391	150460690	14.7586777186314
chr1	150557143	150558045	12.046573470807129
chr1	151055668	151056004	12.287579877035958
chr1	151254918	151255883	22.611806043318516
chr1	151269919	151271239	24.075956586635474
chr1	151328595	151328811	15.378594204231545
chr1	151343577	151344693	31.056505206665257
chr1	151350540	151350797	12.29687472540117
chr1	151396908	151397239	12.077642237671913
chr1	151428009	151428359	20.460755348205566
chr1	151428702	151429073	26.27548155052
chr1	151430313	151430613	18.799204664230345
