chr	start	end	TE_Tfap2c_ds
chr9	53770939	53771843	22.40525059678913
chr9	53783381	53784059	22.86531473683045
chr9	53788884	53789649	27.073697919159933
chr9	53821818	53822065	10.728503980134663
chr9	53882365	53882689	10.061323177667312
chr9	53974547	53975670	20.201131838512335
chr9	54501057	54501551	38.057153524174865
chr9	54502851	54503978	40.3199193458591
chr9	54505065	54505301	27.193363375582937
chr9	54537920	54538992	14.555687424851888
chr9	54547946	54548261	13.432617674933539
chr9	54559327	54560846	30.915198251399026
chr9	54567164	54567484	52.541200536489484
chr9	54568967	54570142	31.600278408781012
chr9	54580165	54580806	24.047989035917333
chr9	54586084	54587247	25.317952580423263
chr9	54593447	54593681	12.045599597132105
chr9	54604721	54605376	26.02079061115061
chr9	54613953	54615059	22.98413129999668
chr9	54633622	54634774	42.242433822817276
chr9	54643477	54643840	17.368058782635313
chr9	54644316	54645051	13.971250336835174
chr9	54657493	54658188	26.006539099165003
chr9	54675876	54676887	15.303226977498312
chr9	54682678	54683472	12.27700603398628
chr9	54732393	54732689	14.706232389888248
chr9	54734494	54734847	11.548866860927333
chr9	54863316	54864429	23.76388025412341
chr9	54890755	54890986	27.966337773707007
chr9	54916739	54917289	17.132818818525834
chr9	54950478	54951509	16.757831312636515
chr9	54964892	54965885	18.44885839988578
chr9	54981476	54981702	7.081634797881135
chr9	55067247	55068027	15.13096819229615
chr9	55103149	55104948	33.56563926488641
chr9	55110237	55111031	19.902346884874014
chr9	55117318	55117894	16.52157492770089
chr9	55122275	55123400	25.518377685546874
chr9	55129097	55129368	13.562383799535322
chr9	55136863	55138424	40.69221382214426
chr9	55149031	55149711	15.813534056439119
chr9	55157175	55157567	10.817776126520974
chr9	55208576	55209458	19.0402807113535
chr9	55242143	55242509	11.720506687633327
chr9	55251927	55252222	7.718629125821388
chr9	55283714	55284083	11.46984522904807
chr9	55324125	55324584	14.908492267001948
chr9	55326283	55327011	14.533125629791847
chr9	55332818	55333171	11.923210792433439
chr9	55353051	55353491	8.989833655140616
chr9	55365606	55365982	10.91939296494139
chr9	55392130	55392782	10.082508740980932
chr9	55410226	55411858	15.148375225543793
chr9	55429588	55429974	18.29806861482136
chr9	55430505	55430795	18.725472351600384
chr9	55441544	55441903	19.143430906417976
chr9	55442569	55443363	25.075983944707914
chr9	55467010	55468235	24.609785558739485
chr9	55511714	55512629	15.783893409061953
chr9	55540724	55541538	28.974445118072286
chr9	55543923	55544683	26.906225668756587
chr9	55546092	55547096	29.323652910521307
chr9	55555983	55557445	17.379600701025506
chr9	55629683	55629951	11.525973188343333
chr9	55937698	55938567	18.57360365859933
chr9	56041586	56042618	43.60713932495709
chr9	56043036	56043527	24.3472522261672
chr9	56072907	56073496	12.664654371491515
chr9	56089538	56090637	24.07702472277182
chr9	56117890	56119060	11.359539500668518
chr9	56160115	56161343	14.397632332500494
chr9	56179362	56179632	11.284878677792019
chr9	56179908	56180250	14.768687596795155
chr9	56198000	56198941	16.404470588144918
chr9	56225106	56225436	9.272783500497992
chr9	56347552	56347778	14.146366321935062
chr9	56417402	56418850	28.7079383892249
chr9	56431781	56432794	41.65391128931676
chr9	56433051	56433543	21.700722457916758
chr9	56458635	56459394	16.571911771621
chr9	56459619	56459885	12.813537332348357
chr9	56469493	56469775	11.972269562119287
chr9	56470491	56470839	11.711665874240042
chr9	56480041	56480281	16.381268739700317
chr9	56506204	56506533	17.433506669969184
chr9	56512846	56513795	18.261061035795382
chr9	56521938	56522554	24.218218047897537
chr9	56524556	56524789	18.6498102302715
chr9	56534380	56535640	28.862223583554464
chr9	56541651	56541998	17.769181383446245
chr9	56544539	56544791	16.873144233037554
chr9	56545133	56545593	18.77078967716383
chr9	56550002	56550851	16.76522609061431
chr9	56563807	56564848	21.310847938347045
chr9	56606371	56606876	16.813770758751595
chr9	56612688	56613095	13.088903502105788
chr9	56636076	56636370	11.88662906406688
chr9	56860903	56861147	11.567590760402991
chr9	56869657	56869914	10.172946480925445
chr9	56876975	56877743	12.271725156034032
chr9	56901303	56901689	17.771842645239953
chr9	56901995	56902293	9.900218674000477
chr9	56913790	56914160	11.171727502668226
chr9	56928127	56928611	13.39156129537535
chr9	56936923	56937364	17.73832560126203
chr9	56947693	56948065	12.858401448495927
chr9	56953907	56954137	11.148754522074825
chr9	56970065	56970371	13.242415234933492
chr9	56994788	56996328	31.453804310885342
chr9	57057853	57058355	14.851914053419197
chr9	57073238	57075091	52.37525791927778
chr9	57075423	57075854	91.67289862223402
chr9	57076218	57077245	55.27466811130899
chr9	57130437	57131545	23.87259178815766
chr9	57147889	57149139	13.679010202789307
chr9	57203330	57203709	16.412959871317277
chr9	57212667	57213282	33.76138233401911
chr9	57220147	57220469	9.52181755681956
chr9	57229954	57231281	46.623847085367764
chr9	57246075	57246300	18.080055236816406
chr9	57259655	57260163	18.26876520735072
chr9	57260792	57261579	20.347184640479664
chr9	57261980	57263084	34.99665294004523
chr9	57288575	57288901	11.84209143164699
chr9	57296633	57296907	13.617163010757334
chr9	57315361	57315733	12.536946706874396
chr9	57332192	57333005	17.218123393745
chr9	57392868	57393108	22.45143562555313
chr9	57400175	57400467	15.023622241738725
chr9	57421119	57421360	10.175419099103365
chr9	57427600	57428457	15.918054449377427
chr9	57433144	57434213	20.111109459701268
chr9	57439377	57440098	16.842480261348985
chr9	57485776	57486149	10.762739046009871
chr9	57487635	57488298	10.807195474659157
chr9	57494608	57494989	15.273412434134896
chr9	57503538	57504728	23.752374580928258
chr9	57520820	57522996	21.21599998551119
chr9	57537232	57537463	16.95095069687088
chr9	57552529	57553015	14.320689801816586
chr9	57560498	57561619	21.052573295919945
chr9	57567203	57567505	12.47579748898942
chr9	57589087	57589937	39.35165808172787
chr9	57600564	57601186	14.69222212374402
chr9	57618340	57618642	11.52835597107742
chr9	57619113	57619482	13.787190610477271
chr9	57629215	57629687	21.29564675638231
chr9	57631855	57632957	27.0295858737994
chr9	57640082	57640688	31.73622695368902
chr9	57641573	57642426	40.11074095230729
chr9	57655514	57656396	18.639114509093787
chr9	57693840	57694703	17.36831392418606
chr9	57696550	57696821	13.046581493532525
chr9	57712077	57712555	16.913595883916113
chr9	57764725	57765895	27.691805647988605
chr9	57770885	57771973	16.7762388586998
chr9	57777333	57777673	9.868901164391461
chr9	57803447	57803762	15.410526666187105
chr9	57829985	57830459	21.557152601234016
chr9	57835231	57835539	26.715293927626178
chr9	57836291	57837247	29.71703231284808
chr9	57870623	57870898	21.093101695667613
chr9	57884011	57884306	13.577031904964123
chr9	57889762	57890105	11.412756342929585
chr9	57910510	57911222	18.537047216061797
chr9	57935949	57936266	13.561468936667458
chr9	57940111	57940557	28.252171341079233
chr9	57950367	57951320	18.55168817926429
chr9	57961001	57961578	14.942816395486869
chr9	57997921	57998497	18.13030256744888
chr9	58009325	58009589	22.067146044788938
chr9	58021261	58021627	11.74437014392165
chr9	58023133	58023847	16.080714050127344
chr9	58038712	58039082	19.331369967074007
chr9	58055279	58056323	36.82280946965419
chr9	58064205	58064518	11.172056444917624
chr9	58125438	58125886	16.118002031530654
chr9	58198131	58198712	14.05706567977669
chr9	58203949	58205184	24.558632178827818
chr9	58214703	58214928	17.67720977359348
chr9	58220497	58220770	16.651274247920558
chr9	58231537	58232300	13.67681216381168
chr9	58242645	58243303	25.599263811546255
chr9	58243617	58244316	25.6983501941861
chr9	58248830	58250053	31.448548462774944
chr9	58253235	58254136	57.82229168433593
chr9	58255698	58256523	28.22145030744148
chr9	58261952	58262244	10.109262850186596
chr9	58273514	58274594	38.60417358080546
chr9	58280031	58281134	27.4436947441274
chr9	58298923	58299174	12.458913793601837
chr9	58369612	58370028	9.270897321976149
chr9	58473669	58473950	10.157162937829503
chr9	58487745	58488804	16.02702835216288
chr9	58515476	58515781	13.39326325713611
chr9	58555196	58555478	11.699238151523238
chr9	58566016	58566350	8.179188368563167
chr9	58578470	58579122	13.239849766339262
chr9	58581708	58582510	19.442366252813553
chr9	58601833	58602280	13.453154621508297
chr9	58613458	58613726	15.063018866439364
chr9	58709173	58709805	9.324184224575381
chr9	58756511	58756917	13.96307452793779
chr9	58759596	58759850	12.78470081794919
chr9	58766329	58767162	15.02369518669284
chr9	58822259	58823402	10.305528350389535
chr9	58882653	58883283	11.301345877420335
chr9	59024186	59024451	11.211389462453015
chr9	59024708	59024999	15.891509219952875
chr9	59035774	59037192	34.61091152064723
chr9	59041341	59042542	41.80019442505086
chr9	59065626	59065932	10.367660980598599
chr9	59085123	59085868	12.718759196876679
chr9	59097427	59097769	13.044340618869715
chr9	59098013	59098367	13.618666648864746
chr9	59154206	59154918	10.673121197170087
chr9	59198029	59198253	7.1594903979982645
chr9	59260864	59261642	38.62512049270473
chr9	59290734	59292324	22.01202554162943
chr9	59353074	59353839	11.649611489289727
chr9	59435123	59435769	12.9063718916831
chr9	59486126	59487407	19.967403687321518
chr9	59529270	59530437	20.08470979018812
chr9	59535030	59535414	29.395268964270752
chr9	59538950	59539820	34.328476905822754
chr9	59544138	59544749	20.52081811564644
chr9	59565480	59566317	18.73113395777512
chr9	59566995	59567560	14.776958794720406
chr9	59577801	59578864	26.045133601464087
chr9	59616688	59618114	22.625526458986343
chr9	59655931	59656974	26.919934392546875
chr9	59659634	59660277	23.236941927884637
chr9	59678351	59678857	19.748161223566107
chr9	59679657	59680761	26.199629020863686
chr9	59691487	59692242	24.826474893329948
chr9	59707343	59707660	14.95672503329978
chr9	59732761	59733290	14.266248928351303
chr9	59750439	59751660	36.72659462031334
chr9	59759103	59759370	14.548853159843759
chr9	59957897	59958269	33.05464932739094
chr9	59961060	59961735	26.529564511334456
chr9	59969357	59969714	11.110500462582799
chr9	60002653	60003064	14.05492945019056
chr9	60064055	60064298	7.869297694767454
chr9	60347110	60347510	12.47023274898529
chr9	60351439	60351817	22.419509529436706
chr9	60629854	60630163	9.887065909055444
chr9	60687814	60688473	15.859249622941197
chr9	60794480	60794967	16.807332865266584
chr9	60795478	60796080	11.911332973214083
chr9	60810117	60810383	12.797086457560834
chr9	60813238	60813496	10.241462966268378
chr9	60819203	60819819	19.09640347493159
chr9	60898261	60898945	29.049606919985766
chr9	60910225	60911124	27.614906860538266
chr9	60920587	60922602	21.758953983631876
chr9	60940320	60940651	12.4187530621301
chr9	60965418	60966235	10.960270125833835
chr9	60982041	60982970	13.459432981242662
chr9	61020208	61020519	11.30008962300046
chr9	61032276	61032585	15.451762847530032
chr9	61266378	61266755	11.26989225240854
chr9	61280426	61281793	39.18841623963451
chr9	61290047	61290289	19.5288969859604
chr9	61298896	61299275	17.85947339704609
chr9	61299605	61300360	15.733977851488733
chr9	61320153	61320630	18.81040347197271
chr9	61322058	61322388	18.054117488861085
chr9	61322710	61323045	21.12450582589676
chr9	61323638	61324566	17.521593734622
chr9	61337139	61337466	13.821390399874533
chr9	61341581	61341859	17.229785689347082
chr9	61348404	61348714	15.391350090888238
chr9	61376935	61377891	21.942208695112413
chr9	61435297	61435576	22.283998868798697
chr9	61443127	61443733	15.168434700163283
chr9	61479527	61480101	12.564679486410958
chr9	61549702	61549976	10.079847753483014
chr9	61578151	61579713	28.35783291107256
chr9	61581859	61582090	30.616174689619054
chr9	61626742	61627010	17.38982032306159
chr9	61627709	61627958	10.102872021226998
chr9	61655543	61655925	13.94837252007729
chr9	61667485	61668517	15.016155679096547
chr9	61690851	61691441	18.32572744822098
chr9	61696499	61697355	19.850156497732502
chr9	61697883	61698326	16.192689458618855
chr9	61878473	61878801	8.242235865534806
chr9	61894775	61895102	13.213546143394726
chr9	61914740	61916180	23.813502957423527
chr9	61940590	61941370	19.731016623668182
chr9	61946209	61947281	71.48311195800554
chr9	61947793	61948153	35.3607831425137
chr9	61952368	61953248	26.862798283316874
chr9	61959816	61960948	29.70093326770796
chr9	61965620	61966027	11.792901922502448
chr9	61978531	61978949	11.4185457651695
chr9	61985012	61985528	14.528328801310339
chr9	61997674	61998429	21.921248631761564
chr9	62001659	62002277	15.973049312733524
chr9	62040112	62040648	12.694467049926075
chr9	62050760	62051225	11.86027087960192
chr9	62087471	62087828	11.416407538395301
chr9	62101954	62102191	10.568339512820987
chr9	62122245	62123294	21.260770068609567
chr9	62183775	62184012	10.20661406778585
chr9	62200868	62201673	29.273960573184564
chr9	62202187	62202758	15.699420897221607
chr9	62214642	62215259	13.770528827339556
chr9	62230751	62231442	11.764795037668451
chr9	62244055	62244700	23.738014561261316
chr9	62251012	62251410	11.9566847463349
chr9	62259183	62259820	22.160559371277525
chr9	62262499	62263379	26.65553917939013
chr9	62296750	62298803	35.610343780303346
chr9	62299905	62300675	46.22566402732552
chr9	62307104	62307745	15.441656173670347
chr9	62340895	62341206	22.103296095918612
chr9	62343295	62343612	27.589772089046633
chr9	62344129	62345143	29.23318566749317
chr9	62348277	62348670	47.48761825464457
chr9	62353646	62354436	27.55232664542862
chr9	62367140	62368392	20.3357118798521
chr9	62381600	62381883	12.719112247965782
chr9	62405993	62407115	44.35887191554867
chr9	62407567	62407830	27.796236495101407
chr9	62415302	62415631	17.722290560829602
chr9	62419563	62420069	23.02872419545773
chr9	62420836	62421681	28.17836119860587
chr9	62460401	62461411	21.230762774401374
chr9	62467030	62467637	18.706659397144097
chr9	62468949	62469827	24.95313823304578
chr9	62478915	62479140	9.950097910563152
chr9	62523968	62524211	11.819689813464757
chr9	62536805	62537502	32.08095717053845
chr9	62549810	62551127	14.904013050806368
chr9	62610425	62611146	14.721177616992374
chr9	62612112	62612374	16.712641250086193
chr9	62612644	62613060	19.321502415033486
chr9	62614780	62615014	16.89463758876181
chr9	62691645	62692341	11.018906576880093
chr9	62744796	62745189	11.282082128160782
chr9	62777439	62777921	18.503125950508593
chr9	62810898	62812404	32.23389119582664
chr9	62817952	62818294	25.090787251790363
chr9	62828221	62830601	34.89762068336928
chr9	62838011	62839159	34.295066866725165
chr9	62875848	62876122	9.780925949124525
chr9	62934571	62935141	11.998557090759277
chr9	62944922	62945285	11.090825915008208
chr9	62980538	62981394	27.588519353732885
chr9	63049424	63049657	12.737085567523481
chr9	63075073	63075766	11.323475855597515
chr9	63118687	63119022	11.497840874230684
chr9	63123888	63124549	12.832401675283458
chr9	63132192	63132906	12.406013447363504
chr9	63377430	63378374	23.752247058739098
chr9	63398661	63399870	35.50312906853713
chr9	63454154	63455025	24.016448311088553
chr9	63465879	63466129	9.601606065750122
chr9	63559291	63559921	18.535958232576885
chr9	63593963	63594612	12.551385959601733
chr9	63595386	63595669	12.283053414981694
chr9	63602170	63603242	19.64325944256427
chr9	63617862	63618724	11.902699659982579
chr9	63623901	63624380	15.533134498277636
chr9	63659806	63660754	19.07288730697793
chr9	63686909	63687556	15.436028672149044
chr9	63726383	63727174	19.71550561323781
chr9	63738711	63738948	23.242492414225
chr9	63741666	63742435	35.65322436095834
chr9	63745559	63746763	48.01362326454087
chr9	63758733	63759395	18.23714598716206
chr9	63780699	63780986	9.560503037549061
chr9	63785759	63786139	10.254095317188062
chr9	63843947	63844190	8.498480459299598
chr9	63849323	63849995	9.541921611343112
chr9	63876318	63877506	21.446402114649814
chr9	63879001	63880013	19.98287343413462
chr9	63892441	63892796	16.472018403066716
chr9	63894899	63895664	19.165728465560214
chr9	63909779	63910217	15.263002565462296
chr9	63928335	63929615	25.49546941369772
chr9	63930397	63930701	15.587354929823624
chr9	63935568	63937069	17.92844442587388
chr9	63937349	63937624	16.23829320387407
chr9	63950087	63950318	12.84026203733502
chr9	63955951	63956519	11.614929214329786
