chr	start	end	TSC_Tfap2c_ds
chr8	63929356	63930280	18.42231827845305
chr8	64522646	64523195	9.681240179065364
chr8	64533686	64534882	16.269319240863506
chr8	64692511	64693363	18.94187116063257
chr8	64726115	64726712	9.70479764091709
chr8	64733195	64734058	28.798877496155775
chr8	64769404	64769778	13.860513044551094
chr8	64832572	64832994	12.5209665275863
chr8	64849434	64850798	27.962362704738492
chr8	64877266	64878260	15.995066858633184
chr8	64941223	64941530	12.84079376494069
chr8	64946689	64947688	41.14619446469022
chr8	66344830	66345631	11.119591200396362
chr8	66486140	66486816	17.531798344392044
chr8	66824767	66825419	10.408378106684772
chr8	66859725	66860450	16.998948393196894
chr8	66860975	66861387	15.790989653578082
chr8	66899424	66899636	9.311636186995596
chr8	66913975	66914231	9.850342322140932
chr8	66920373	66920788	11.781332271070365
chr8	67431468	67432011	7.4712543483158065
chr8	67950125	67950684	10.382114529822935
chr8	68011366	68012061	11.290757237578468
chr8	68018911	68019447	11.884975381751559
chr8	68061562	68062823	25.722436473825258
chr8	68082743	68084027	16.354607349615602
chr8	68117799	68118024	9.108833312988281
chr8	68201116	68201429	11.499827662215065
chr8	68232811	68233813	11.254584672684203
chr8	68260365	68260828	10.526896188377561
chr8	68277346	68277591	9.81747123173305
chr8	68420889	68421355	5.852324229453255
chr8	68493777	68494566	12.043739468728031
chr8	68734705	68735761	12.652482683008367
chr8	68793373	68794621	30.47077951522974
chr8	68875889	68876465	13.714479671584236
chr8	68881389	68881989	14.148731969197591
chr8	68949931	68950230	8.49953776458434
chr8	69023150	69023558	15.64038502001295
chr8	69038046	69038887	9.47556511939068
chr8	69088259	69089561	21.896866586717408
chr8	69109407	69109729	9.598216518852281
chr8	69121107	69122195	22.559416196802083
chr8	69176714	69176940	11.443271079949573
chr8	69183812	69184579	19.61877223068297
chr8	69192825	69193895	31.21602917608814
chr8	69209051	69209297	18.83081791265224
chr8	69256326	69257989	19.815727814234528
chr8	69268325	69268678	18.990739787266545
chr8	69270594	69271368	17.805991151844193
chr8	69271826	69272141	16.007244104052347
chr8	69395124	69395907	18.498249285370303
chr8	69548788	69550059	33.40581952972172
chr8	69554351	69555027	7.676478977034078
chr8	69584640	69585243	12.561121584764168
chr8	69599722	69600996	14.364205502266039
chr8	69624829	69625987	50.12832557516806
chr8	69654158	69655104	20.522582075308545
chr8	69716353	69717631	56.584214449301946
chr8	69749252	69750257	80.56502001368584
chr8	69774416	69775177	32.01758450496839
chr8	69790583	69791881	18.467483051385276
chr8	69808347	69809391	44.01133702267175
chr8	69821634	69823127	50.09622779662227
chr8	69831977	69833071	32.13284684447963
chr8	69842436	69842858	10.91507114166332
chr8	69848824	69849254	19.786909833065298
chr8	69860558	69860974	15.166207001759457
chr8	69876205	69876455	12.48272621154785
chr8	69886970	69888618	22.094322750869306
chr8	69893646	69894053	31.204564253879706
chr8	69901220	69902217	29.27688006914726
chr8	69902941	69903668	26.080059240412023
chr8	69907199	69907726	17.813547297265995
chr8	69919173	69919557	22.108837368587654
chr8	69920074	69920853	19.279371743942868
chr8	69936614	69936898	18.07204321404578
chr8	69939770	69940197	17.756448504517174
chr8	69973427	69974914	42.5896195127568
chr8	69995720	69997158	107.65949134667494
chr8	70001037	70002111	49.954026268403176
chr8	70042285	70043418	22.187757642734187
chr8	70061911	70062695	11.656277842667638
chr8	70084104	70084673	15.749467556422122
chr8	70087514	70088362	22.562398853167046
chr8	70104232	70104650	11.420901528956216
chr8	70117516	70117752	19.668120800438572
chr8	70131018	70132002	25.699663043022156
chr8	70138794	70140021	32.82117554805292
chr8	70152325	70152643	13.565288294786177
chr8	70158235	70158976	14.44062134257534
chr8	70166667	70167266	19.393132523423642
chr8	70172017	70172834	21.55147154620111
chr8	70211915	70213257	73.66217501081759
chr8	70233940	70235061	69.55411048024813
chr8	70269475	70269757	9.893748493059308
chr8	70282484	70283384	24.237374283472697
chr8	70302279	70303044	13.159583372228285
chr8	70315474	70316055	16.807897196784488
chr8	70330672	70330909	10.469396695809023
chr8	70352357	70353832	43.997672607292564
chr8	70373874	70375065	25.990215769142388
chr8	70415456	70415823	14.512072098027783
chr8	70439067	70440135	25.551292481940337
chr8	70448661	70449013	12.416472772305662
chr8	70467199	70467411	8.355196080117855
chr8	70476480	70478238	59.1801186265559
chr8	70488516	70488840	25.25507755044066
chr8	70489276	70490119	27.62341868580448
chr8	70492574	70493440	32.29951867330432
chr8	70500644	70501139	35.40740178040784
chr8	70506188	70507121	78.40856174129637
chr8	70510155	70510867	42.260083659311356
chr8	70522686	70523634	31.3781742949023
chr8	70527282	70528368	34.299509697417086
chr8	70538509	70539936	83.60828795563364
chr8	70540630	70540903	42.072788133726014
chr8	70558715	70559125	13.263334018428152
chr8	70565672	70565932	8.538481299693768
chr8	70585060	70585630	17.805366507747717
chr8	70594048	70595124	31.990773959673913
chr8	70601494	70601811	14.36493127203138
chr8	70608570	70610880	63.88355922235316
chr8	70618462	70619633	47.92098896407755
chr8	70629487	70630883	68.58243257473396
chr8	70653452	70653725	16.307801714746944
chr8	70659338	70660850	80.2310585925188
chr8	70672870	70673929	56.89225164058639
chr8	70682070	70683183	51.90706164967553
chr8	70691536	70691992	25.599397952096503
chr8	70696586	70696900	37.914184272668926
chr8	70698231	70699617	68.89150518221945
chr8	70718262	70718906	18.311284044514533
chr8	70729998	70730455	23.93369930526099
chr8	70743176	70743397	11.081460339990675
chr8	70751973	70752472	20.25665137763014
chr8	70754412	70755181	25.536222363634444
chr8	70760498	70761642	42.21320522915233
chr8	70766244	70767003	23.960894918881543
chr8	70769531	70769819	22.32989927795198
chr8	70776175	70777602	61.49781375208683
chr8	70792006	70793222	104.38894940050025
chr8	70796784	70797818	61.786385919877134
chr8	70803764	70805525	47.05752984387989
chr8	70816730	70817101	25.848926693281395
chr8	70819943	70821029	33.397691183107774
chr8	70839110	70840396	46.520876102833135
chr8	70841049	70841801	35.73518995274889
chr8	70848019	70848304	20.100778680098685
chr8	70849180	70849960	22.057376445868076
chr8	70856751	70857518	13.00556036888232
chr8	70864963	70866317	43.95850118893464
chr8	70868762	70869085	35.08788316094839
chr8	70872997	70874147	46.82238331836203
chr8	70878113	70878743	28.75698644849989
chr8	70879823	70880778	28.615265149221372
chr8	70885368	70885964	32.535942058435225
chr8	70887387	70888069	36.467636111195134
chr8	70891585	70891841	27.653115026652813
chr8	70897024	70898173	38.51345188914433
chr8	70902767	70903664	43.08017858294739
chr8	70903895	70904216	33.1493258550531
chr8	70905569	70906589	54.261817395453356
chr8	70963990	70964301	10.98859594719203
chr8	71147684	71147923	7.736024034571947
chr8	71251246	71251548	10.945074334049856
chr8	71271973	71273669	33.753214431950944
chr8	71305704	71305935	11.193209441709312
chr8	71312632	71313672	13.751006273122934
chr8	71366896	71367782	62.32166599635346
chr8	71370999	71372045	86.29476200599743
chr8	71375055	71376058	61.48648582260725
chr8	71381343	71382659	51.59721081597464
chr8	71388085	71388679	20.46449501185305
chr8	71392850	71393699	28.284358996244144
chr8	71396404	71397462	49.990419888992164
chr8	71405985	71407088	18.225748757287143
chr8	71436023	71436264	9.508721003393909
chr8	71456897	71457275	11.279047065311008
chr8	71463379	71464138	33.6112175917594
chr8	71464482	71465371	49.85346674195023
chr8	71468611	71469576	51.87897756705012
chr8	71475932	71477590	34.773194834176536
chr8	71485821	71486855	23.746546671515045
chr8	71487405	71488999	35.77814371642683
chr8	71494855	71495878	50.002924053084
chr8	71496217	71496644	34.29313498414373
chr8	71497706	71497923	31.786871738697528
chr8	71507301	71508148	28.257591267825582
chr8	71516691	71517249	19.106005080711885
chr8	71521513	71522125	25.973547168806487
chr8	71526251	71526806	22.003971672058107
chr8	71530965	71531207	43.957228006410205
chr8	71537022	71538038	28.960691374117935
chr8	71542324	71543203	22.38470810292388
chr8	71558630	71559568	46.31926865160847
chr8	71561337	71561794	29.35594122154186
chr8	71562735	71563255	27.38428862278278
chr8	71569204	71570952	101.07759781031517
chr8	71580140	71580943	33.80520675844451
chr8	71591701	71592675	24.74253263512676
chr8	71595831	71596053	27.927178709356635
chr8	71601985	71603522	52.388971222013176
chr8	71610516	71611515	38.36047118705314
chr8	71628910	71630001	26.669247604530955
chr8	71634160	71634755	33.52659685471479
chr8	71642589	71643358	16.887696264934167
chr8	71660252	71661190	22.020246612491892
chr8	71665303	71666186	35.157393282699154
chr8	71671339	71672058	28.21582744715111
chr8	71676198	71676973	32.62675775097262
chr8	71679533	71680581	18.657097378759893
chr8	71689060	71689533	13.909354816783559
chr8	71701437	71702123	15.423926243629122
chr8	71707665	71708267	13.959206188239925
chr8	71709686	71710252	12.288232747741807
chr8	71725303	71726129	36.890082202292525
chr8	71728309	71728705	23.37793992504929
chr8	71741943	71742215	8.26625818715376
chr8	71743511	71743911	15.207184085845947
chr8	71908017	71908976	24.930642483008167
chr8	71922262	71923506	48.61083807592607
chr8	71950701	71951316	16.13373228088627
chr8	71952736	71953093	15.590640070725556
chr8	71968078	71968705	13.70246227240068
chr8	71988340	71989038	10.24548866550697
chr8	72032598	72032994	28.582385479801832
chr8	72134652	72136795	27.111715243857915
chr8	72147168	72147892	17.86865342387837
chr8	72160529	72161817	33.27720140300182
chr8	72219395	72220198	21.163557483725352
chr8	72239582	72240764	55.77653079831661
chr8	72260875	72261243	19.29784360398417
chr8	72318649	72319600	28.567236720826223
chr8	72326199	72326943	22.93441508790498
chr8	72344694	72345023	10.480413993441225
chr8	72409169	72410002	14.490577926727331
chr8	72415016	72415468	33.69500830743165
chr8	72420998	72422130	25.998301121034388
chr8	72443327	72444255	24.571449750456317
chr8	72474641	72475607	30.104954437192674
chr8	72491829	72493560	32.90053830089365
chr8	72500671	72500886	14.372461939966955
chr8	72547932	72549326	28.349362227632806
chr8	72570760	72572065	26.980975183947333
chr8	72644403	72644926	8.881365257285065
chr8	72654727	72655508	19.83251192017188
chr8	72663896	72664329	16.648329459492107
chr8	72665126	72665887	9.164611666023966
chr8	72676609	72677543	16.249600002035596
chr8	72682406	72683902	43.30845636097505
chr8	72712126	72713307	19.392778697809256
chr8	72722763	72724206	18.63995770092896
chr8	72729982	72730200	15.56103503375972
chr8	72746027	72746241	11.477122462798501
chr8	72789993	72790665	10.395451818903288
chr8	72990367	72990582	8.805483321256416
chr8	73087998	73088933	11.193058411705303
chr8	73281702	73281975	15.919431700374616
chr8	73352369	73354393	33.365213852879776
chr8	73378260	73378650	15.611125579247108
chr8	74249606	74250126	14.682731730204361
chr8	74808172	74809396	14.772377720455719
chr8	74847161	74847549	12.127879545860683
chr8	74924902	74925265	13.292878420228144
chr8	74932922	74933214	10.406531722578285
chr8	74935289	74935770	11.842992671562083
chr8	74993271	74994589	33.10900020092861
chr8	75017974	75018999	50.807538027879666
chr8	75025663	75027060	31.030912230675273
chr8	75033122	75034430	67.92591823496221
chr8	75062956	75063610	15.241827948742321
chr8	75083567	75084525	18.736607566506976
chr8	75089175	75090062	25.829829147192644
chr8	75093560	75094043	46.08500968743555
chr8	75108296	75109799	18.050751986221243
chr8	75212668	75213516	19.760137340932523
chr8	75244790	75245141	9.404670364836342
chr8	76901523	76902652	25.694647153781727
chr8	77279958	77280607	16.961788040831202
chr8	77412496	77413627	14.52724195138002
chr8	77465371	77465669	11.326731038573604
chr8	77473616	77474331	11.568086893575174
chr8	77478861	77479210	8.952750782570389
chr8	77517116	77518457	52.0519496710064
chr8	77548948	77549893	22.929377951445403
chr8	77610150	77610738	19.161071378357555
chr8	77728923	77729737	14.974519299640702
chr8	78098120	78099366	24.233275447190287
chr8	78419884	78420614	20.777118982027655
chr8	78435990	78436486	10.564771108088955
chr8	78477169	78477641	11.420386694245419
chr8	78502648	78503256	10.831707662657687
chr8	78508970	78509567	25.77019483799511
chr8	78590861	78591178	11.768503267306258
chr8	78606417	78607531	17.319196991689328
chr8	78622523	78622951	21.838197627914287
chr8	78624748	78625713	21.49022241701116
chr8	78644377	78644772	12.57987900504583
chr8	78719894	78720529	10.010540382505402
chr8	78741872	78743044	19.225064084391544
chr8	78768685	78769794	20.99137084520648
chr8	78820118	78821565	35.191674100009834
chr8	79027856	79028380	18.0031369806246
chr8	79029294	79029931	17.71032038288925
chr8	79079086	79079375	9.36475921089674
chr8	79150232	79151068	18.249260827114707
chr8	79294325	79295559	48.49055489612746
chr8	79398046	79398412	9.552325889712474
chr8	79398737	79399920	14.157110859958781
chr8	79561776	79562695	10.364434345243286
chr8	79620298	79620798	11.844385721206665
chr8	79634808	79635168	37.01220955848694
chr8	79638617	79640234	89.83599323185418
chr8	79650371	79650582	18.227149746429298
chr8	79676287	79676728	15.342483122602882
chr8	79711136	79712481	25.28298216185162
chr8	79714994	79715408	22.426186349656845
chr8	79715679	79716048	25.347713413600353
chr8	79724373	79724656	20.31430032480732
chr8	80032203	80032682	18.097090526015375
chr8	80032926	80033311	13.468759118117296
chr8	80057642	80058076	17.531768398900187
chr8	80364278	80364959	16.01868963731718
chr8	80365517	80366155	29.64451038575845
chr8	80492860	80493599	9.594228054738336
chr8	80738760	80739380	27.255965317449263
chr8	80739611	80740593	18.97548927357629
chr8	80813487	80814089	16.344127176607962
chr8	80858024	80859524	19.11469516626994
chr8	80866739	80866997	7.556089809698652
chr8	80879582	80880969	44.27953952357506
chr8	80901625	80902547	15.039044482589027
chr8	80961348	80962265	14.566763525310753
chr8	81014375	81015745	36.98649541478957
chr8	81020972	81021492	11.395148723859053
chr8	81384333	81384570	12.099749947399026
chr8	82402424	82402965	10.581069587559444
chr8	82773902	82774168	16.56438746488184
chr8	82917658	82918330	9.97417102683158
chr8	83165288	83166352	33.10510870567838
chr8	83331832	83333070	35.5782862048542
chr8	83389584	83390181	15.376069926736342
chr8	83441890	83443008	27.69653371578892
chr8	83565550	83565936	11.945790194476825
chr8	83566429	83567157	18.98815244108766
chr8	83576289	83576717	10.81822846426028
chr8	83593822	83594942	31.865602655921663
chr8	83602017	83602520	32.11052631431261
chr8	83607296	83609220	40.524410116640105
chr8	83621892	83622493	14.61716411355728
chr8	83652063	83653820	32.091868920854616
chr8	83662296	83662718	17.369797441066723
chr8	83697558	83697829	41.731863915700316
chr8	83698232	83699991	48.23720001996088
chr8	83706328	83706843	11.753041350725786
chr8	83714826	83715750	49.056378294379165
chr8	83737563	83738770	51.72970962050342
chr8	83741226	83741829	38.48819218662445
chr8	83747777	83748527	14.188639623006186
chr8	83757105	83757907	17.392866461651582
chr8	83783122	83783800	19.22607852294382
chr8	83856335	83856622	6.929690846167375
chr8	83858227	83858716	13.496711610041269
chr8	83864495	83864988	14.158779188779015
chr8	83875172	83877104	64.2002718373077
chr8	83879327	83879603	56.50839632835941
chr8	83898773	83900918	56.138188359898564
chr8	83921551	83921838	15.209512461353262
chr8	83954658	83956134	31.40175828378052
chr8	83972258	83973463	32.5114880035527
chr8	83987247	83987992	16.319596997203444
chr8	83996526	83997516	44.438926093746915
chr8	83998308	83998747	39.88296570050146
chr8	84001265	84001641	26.521219689795313
chr8	84004380	84005150	26.382471530468433
chr8	84011138	84012732	36.77383056698061
chr8	84021129	84021683	20.58661363615456
chr8	84023225	84023765	18.582001836211592
chr8	84024054	84024286	15.415909047784476
chr8	84038972	84039523	20.664976234228337
chr8	84041981	84042432	14.223104347939502
chr8	84065962	84067629	62.121531102902765
chr8	84073509	84073971	10.121445230591348
chr8	84083669	84084029	8.229822332991494
chr8	84084389	84084840	10.547660534767777
chr8	84104134	84105376	37.57325379284108
chr8	84131072	84131315	10.869876221864802
chr8	84147408	84148304	24.09853757066386
chr8	84176365	84176789	23.783074583647387
