chr	start	end	EPI_E65_Tfap2c_ds
chr4	55349439	55349814	15.150236279805501
chr4	55531082	55531414	17.36704946713275
chr4	59220338	59220643	9.80000105373195
chr4	59581631	59581919	11.5941132803758
chr4	62360297	62360837	12.983097653918795
chr4	63410343	63410754	12.711299645639684
chr4	76014127	76014498	10.49077622781224
chr4	78773718	78774192	5.693838452991051
chr4	80002329	80002845	26.231209574743758
chr4	80003512	80004004	19.125627868543795
chr4	80004712	80005304	52.887685447830606
chr4	82537480	82537863	20.610373315238455
chr4	83486112	83486505	10.865141670819154
chr4	86611690	86612410	10.262965669234594
chr4	86748616	86748900	11.137177739344851
chr4	88094638	88094879	11.135302056910092
chr4	88757196	88757749	9.870330623864696
chr4	89274904	89275338	49.696179974463675
chr4	89277772	89278094	41.467721465211476
chr4	89282048	89282584	37.325153585690174
chr4	89303283	89303691	46.163977538838104
chr4	89310671	89310929	35.774603688439655
chr4	89366560	89366867	9.020287718757356
chr4	97751215	97751578	32.02773878134315
chr4	97776582	97776941	30.024014183405715
chr4	98321629	98322112	9.451406972502083
chr4	98727974	98728342	9.005492067855338
chr4	99561515	99562231	11.125359356736338
chr4	99929509	99929834	11.296047650850737
chr4	100096818	100097059	11.904662385521092
chr4	101264890	101265249	8.808960673536763
chr4	101293287	101293521	13.775618459424402
chr4	101496603	101496969	9.62090628524947
chr4	101647012	101647639	20.172304573241604
chr4	103114419	103114672	16.72658161495043
chr4	103313774	103314052	12.421154574524584
chr4	106560070	106560370	10.197832409540812
chr4	106799769	106800066	10.915938842978942
chr4	106827829	106828103	12.44127546435725
chr4	106838713	106839435	16.96969630381407
chr4	107066653	107067436	10.864280853539439
chr4	107253203	107254097	18.38777660310135
chr4	107314168	107314627	10.989934157701878
chr4	107367815	107368113	11.411849789971473
chr4	107803498	107803905	13.356102866095465
chr4	107889811	107890137	17.531131852623876
chr4	108300800	108301153	16.954923710809553
chr4	108328064	108328607	18.768476584559206
chr4	108459489	108459851	11.635886915480892
chr4	108460288	108460703	12.640031400933323
chr4	108579475	108579745	10.411927964952257
chr4	109201897	109202303	18.360175863275387
chr4	109657129	109658148	42.476464892042046
chr4	109665151	109665602	32.55465297318351
chr4	109666555	109667058	34.03865831272739
chr4	114665951	114666285	10.743494022392227
chr4	114842476	114842734	14.064660486324813
chr4	114902759	114903346	45.73224898538151
chr4	114909089	114909341	36.75191297228374
chr4	114913010	114913695	34.925548149721465
chr4	114924534	114924780	21.379037267793485
chr4	114925016	114926168	26.03943721122212
chr4	114947382	114947616	9.624987357702011
chr4	114999828	115000240	17.119924769818205
chr4	115056168	115057752	35.85172718867112
chr4	115095655	115096030	11.56117093404134
chr4	115737707	115738016	21.68470010479677
chr4	115839196	115839585	15.448915324664668
chr4	115898182	115898840	14.196195177756545
chr4	115911616	115911907	15.614294504381947
chr4	115936000	115937256	40.01638176790468
chr4	115938181	115938866	42.00697806142542
chr4	115962719	115963368	20.129639878295052
chr4	115979657	115979893	13.545637429770776
chr4	116074841	116075329	18.46774411592327
chr4	116220905	116221627	16.520271808486896
chr4	116627676	116628264	16.511334234354447
chr4	116703598	116703922	13.009024104954284
chr4	116720575	116721207	15.041675889039341
chr4	116782359	116782673	13.359053860804078
chr4	117095809	117096131	13.445459697557533
chr4	117190097	117190882	19.25426184417336
chr4	117202637	117202884	17.645115794440514
chr4	117251872	117252233	21.343733298811557
chr4	117373563	117374050	18.7229192134536
chr4	117392169	117392554	16.687368511843992
chr4	117496758	117497025	15.57585783040479
chr4	117550378	117550641	11.578589675091065
chr4	117834958	117835323	14.129484268083964
chr4	118135043	118135507	14.02954054187084
chr4	118179674	118180467	23.52795756750119
chr4	118260722	118261024	13.097145926873415
chr4	118360303	118360600	11.65224214033647
chr4	118437172	118437488	12.061289627340775
chr4	118543846	118544323	11.975726019661382
chr4	119173947	119174229	12.053527372103211
chr4	119232462	119233046	12.259842838326545
chr4	119733384	119733715	12.76685546316049
chr4	120360068	120360401	15.659251344812525
chr4	120569753	120570525	12.575974175349419
chr4	120716177	120716782	11.721625558995019
chr4	120924714	120925076	10.48798773697068
chr4	121097897	121098145	11.922681750789765
chr4	122886055	122886526	18.138580391108356
chr4	122960768	122961019	10.218024861765098
chr4	122995507	122996249	13.565848462343858
chr4	123104864	123105339	15.249959777028938
chr4	123411723	123412381	11.997440723662681
chr4	124150120	124150430	10.03599081500884
chr4	124441796	124442076	19.787998836381096
chr4	124486104	124486348	9.70433672138902
chr4	124653018	124653385	12.18318578267942
chr4	124700408	124701030	15.595618367578439
chr4	124802103	124802858	14.942277681590706
chr4	124850341	124850654	11.9573720849741
chr4	124881419	124881738	23.145266739178602
chr4	125058991	125059227	12.974890417971853
chr4	125085214	125085645	13.480354125427812
chr4	125590516	125590762	15.905705335663587
chr4	125921702	125921948	11.08189511105297
chr4	126103337	126103758	12.335521043338005
chr4	126202468	126202703	17.63182653061887
chr4	126309517	126309991	14.947321791186111
chr4	126468042	126468350	18.589313147904036
chr4	126556966	126557432	12.866946543746751
chr4	126732901	126733230	17.727638343184914
chr4	126734398	126734914	23.768719769263452
chr4	126753232	126753975	16.04528627228769
chr4	127077013	127077341	19.39276060825441
chr4	127243850	127244195	10.780307977095895
chr4	127314118	127314372	9.852595939410953
chr4	127365666	127366020	14.385237111883649
chr4	128879281	128879703	12.009070025801094
chr4	129121228	129121770	13.494602303663303
chr4	129129889	129130527	13.659091931525444
chr4	129189096	129190110	14.57624161455053
chr4	129231748	129232040	10.51830694446825
chr4	129251204	129251544	15.55498118681066
chr4	129272280	129272829	14.992331428388862
chr4	129440938	129441213	10.260283379988238
chr4	129460832	129461372	15.433080708539045
chr4	129491202	129491541	13.297253707165563
chr4	129500856	129501126	17.285208334746184
chr4	129640779	129641093	13.33127292402231
chr4	129671809	129672071	9.299884222845995
chr4	129696294	129696799	19.71641542038115
chr4	129810836	129811285	11.147246305554907
chr4	129959743	129960650	13.389345713197988
chr4	129966046	129966491	12.263372901316439
chr4	130047696	130048231	9.667268055176066
chr4	130107418	130107831	12.686697218666353
chr4	130138568	130139074	13.629147135693094
chr4	130174935	130175543	13.802090986778861
chr4	130520132	130520806	17.722704612890407
chr4	130630419	130630666	9.612961016203228
chr4	131837886	131838319	15.90297538193489
chr4	132823813	132824200	13.719406354642961
chr4	132945423	132946114	13.712377897392306
chr4	132974473	132975030	13.006865301080838
chr4	133055777	133056670	14.782149484683526
chr4	133103432	133103673	11.307292882832254
chr4	133130147	133130422	17.42703015760942
chr4	133241143	133241698	14.069735166188833
chr4	133257138	133257386	15.045195444937676
chr4	133282211	133282641	16.25362847793934
chr4	133339301	133339600	15.187407244806705
chr4	133650260	133650531	16.734452483398886
chr4	133659883	133660126	13.911735954598635
chr4	133755097	133755371	14.188747524345008
chr4	133756962	133757264	14.065028421136716
chr4	133887935	133888186	15.738765321404811
chr4	133897594	133897968	12.395518557910613
chr4	133910430	133911154	16.450541505497462
chr4	133968234	133968521	16.512165943504627
chr4	134061750	134062109	11.67994129425304
chr4	134081886	134082510	16.535818840448673
chr4	134102541	134102868	17.86942239347219
chr4	134128880	134129182	12.970737577274146
chr4	134186423	134187395	16.22549419589494
chr4	134287512	134287814	10.473381674052863
chr4	134342713	134343032	13.72919132268541
chr4	134343477	134343925	13.673631966114044
chr4	134396358	134396596	12.311334978632566
chr4	134467704	134468584	12.253373723680323
chr4	134496375	134496626	9.774814062384495
chr4	134510987	134511314	17.264039048361123
chr4	134704043	134704436	15.100181489803711
chr4	134734273	134734606	18.83792091060329
chr4	134853507	134853870	17.132355458808668
chr4	134879754	134880198	10.66971036550161
chr4	134946212	134946468	9.78627072647214
chr4	135066985	135067333	17.72505225258312
chr4	135150774	135151633	29.408916362367215
chr4	135153429	135153698	32.52972895682523
chr4	135166438	135167052	16.005774771351767
chr4	135272588	135273415	15.205502448952616
chr4	135353228	135353743	15.172063799737726
chr4	135433546	135434165	12.568330248646282
chr4	135531970	135532583	10.776880830574969
chr4	135920376	135920680	17.603320852706307
chr4	136031164	136031744	21.16007685661316
chr4	136147387	136147748	17.623047546006305
chr4	136180201	136181161	17.358805085718632
chr4	136206191	136206704	17.980222120154902
chr4	136285586	136285977	20.16776304659636
chr4	136424641	136425067	10.988694674532178
chr4	136469782	136470028	14.733016847594966
chr4	136830068	136830407	16.51941269337252
chr4	136904962	136905331	10.679175730966294
chr4	137048449	137048836	9.572305987355628
chr4	137488820	137489185	14.836179550379923
chr4	137593754	137594056	17.882398090615176
chr4	137664762	137665068	9.436490546644123
chr4	137707151	137707693	11.775075618631286
chr4	137992835	137993261	11.056535649187689
chr4	138304531	138304822	15.447532116342655
chr4	138325771	138326164	11.72407715435853
chr4	138395997	138396496	18.568829492481054
chr4	138447198	138447517	10.358004546090728
chr4	138973223	138973522	11.025322280998612
chr4	139192474	139193094	12.312329826816436
chr4	139573958	139574706	15.854172014297648
chr4	139622807	139623292	21.464982740657845
chr4	139821367	139821609	36.134308878055286
chr4	139821955	139822354	35.22969340561028
chr4	139831473	139831792	53.19016118782067
chr4	139832548	139832799	45.399956555005566
chr4	139833108	139833343	47.95729811648105
chr4	139833832	139834077	40.51308799276546
chr4	140103505	140103983	15.140557145473847
chr4	140131464	140131704	12.015612594286601
chr4	140245516	140245776	15.368069729438195
chr4	140249207	140249499	18.664768937515888
chr4	140961345	140961591	11.159483204043008
chr4	141060466	141061195	16.451418048560374
chr4	141139530	141139826	19.47189463151468
chr4	141239164	141239865	13.715138651675062
chr4	141273099	141273667	12.759759377425825
chr4	141291541	141291891	19.934456092289516
chr4	141559631	141559933	16.614758864143827
chr4	141598359	141598819	13.685631635914678
chr4	141599622	141600120	18.082681577368433
chr4	141793378	141793880	15.185825017343955
chr4	142083880	142084209	10.62496253712199
chr4	142166262	142166636	21.193826540268677
chr4	145428543	145428890	16.716905654335573
chr4	145439755	145440109	21.5470394414697
chr4	145557751	145558411	22.679461180080068
chr4	146055416	146056861	19.569154843657074
chr4	146456464	146457503	13.942077762467914
chr4	146457829	146458124	10.618386412475068
chr4	146925096	146926684	10.941803506795688
chr4	147094957	147095204	14.677759579801366
chr4	147336345	147337185	14.331366118930635
chr4	147402071	147402498	13.671775042871122
chr4	147404606	147404850	12.178489294208465
chr4	147477732	147478226	9.957393838326459
chr4	147509303	147509688	14.222708139791116
chr4	147519000	147519391	20.867910019272124
chr4	147813729	147814197	13.396913619122953
chr4	147868311	147868560	11.224336716065924
chr4	148140060	148140465	18.319325894485285
chr4	148159847	148160508	16.415423368722337
chr4	148626777	148627046	22.63053017300744
chr4	148837430	148837723	10.659220812670608
chr4	148891062	148891490	12.039486811539836
chr4	149307870	149308241	14.106772816084787
chr4	149426439	149426707	13.836951657907287
chr4	149485188	149485676	11.06992326212711
chr4	149954597	149954977	11.71759571276213
chr4	150008572	150008846	12.192494218366859
chr4	150048657	150048965	10.979358586398037
chr4	150087337	150087709	18.22779389607009
chr4	150230869	150231164	14.088220602779066
chr4	150236701	150237080	12.64494497857811
chr4	150889351	150889661	10.882149497924312
chr4	150964757	150965220	11.407351328023823
chr4	151057927	151058173	16.33133277660463
chr4	151139368	151139634	15.091107203548116
chr4	151861919	151862552	20.027625543434663
chr4	151988778	151989074	10.847814083099365
chr4	151996372	151996611	21.797578612132053
chr4	152027377	152027702	10.871531656705416
chr4	152107118	152107422	16.19332442158147
chr4	152107677	152108012	13.963921992458515
chr4	152131619	152131963	21.058924009633618
chr4	152138615	152139054	24.61600481784968
chr4	152158531	152158791	12.974865752000076
chr4	152185372	152185702	12.356041171334006
chr4	152274719	152275004	11.746785629004762
chr4	152296866	152297422	14.3033736506812
chr4	152477170	152478006	13.145518506542917
chr4	154011470	154011721	11.610690777995197
chr4	154071171	154071552	11.961660883245193
chr4	154081867	154082173	10.862208818298539
chr4	154139419	154139672	21.88036595220151
chr4	154140420	154140680	18.83515004011301
chr4	154140950	154141501	28.398183968019573
chr4	154142069	154142633	24.54023708857543
chr4	154170293	154170954	16.36098252410427
chr4	154246218	154246830	11.516260757165796
chr4	154634294	154634606	32.482601129091705
chr4	154641648	154642004	41.39823094914468
chr4	154864396	154864685	21.40972115011776
chr4	154958426	154958697	13.418150373930422
chr4	155249482	155249965	13.50587740990933
chr4	155361602	155361939	13.766147092824873
chr4	155408932	155409621	14.193826949475293
chr4	155563580	155564046	14.121466088192657
chr4	155601413	155601797	11.56288574139277
chr4	155624807	155625091	12.74440343279234
chr4	155654687	155654927	10.663641007741292
chr4	155669074	155669557	19.400718570495986
chr4	155769947	155770373	14.099429996920303
chr4	155831263	155831535	16.518548783134012
chr4	155869538	155869941	11.208533282315464
chr4	155891886	155892491	12.077666681463068
chr4	155992170	155992469	9.761376926332812
chr4	156109330	156110250	13.31039327642192
chr4	156197691	156198049	17.1812079871833
chr4	156228232	156228540	13.215615863923903
chr4	156234964	156235239	13.952739209261807
chr4	156254417	156255962	12.894646443718516
chr3	5211001	5211349	18.381670422937678
chr3	5214973	5215334	20.24247558889627
chr3	5860370	5860873	32.68996230887608
chr3	6049415	6050206	32.69756468071799
chr3	8245238	8245649	62.222973179063075
chr3	8246192	8246548	38.46781244706572
chr3	8717470	8717710	10.713618357976278
chr3	8923541	8923874	15.17448530970393
chr3	9347064	9347326	13.491921464905484
chr3	9520149	9520485	11.770224432150522
chr3	17785946	17786200	25.306728700953204
chr3	17794472	17794918	31.536702848870657
chr3	18052078	18052628	30.03625621795654
chr3	18054058	18054577	25.125491382988432
chr3	19187469	19187775	12.06516527350432
chr3	20035035	20035301	12.419769175966879
chr3	21935681	21936032	18.796308685911345
chr3	21936353	21936753	12.015167112350463
chr3	22156385	22156673	11.003341088692347
chr3	27153698	27154345	10.582258055714956
chr3	27371324	27371878	11.047522704954181
chr3	29082908	29083196	9.439271559317907
chr3	30508235	30508472	26.5927148730443
chr3	30515426	30515696	23.07993154172544
chr3	30602064	30602909	18.737060358397354
chr3	30969176	30969586	10.183186565957419
chr3	30995477	30995738	16.472983342020903
chr3	31057005	31057437	11.136517798459089
chr3	32396465	32396771	9.90875823513355
chr3	32708418	32708920	13.922417348124592
chr3	32736606	32737034	13.794004317756011
chr3	33799793	33800034	14.789766303731199
chr3	35754095	35754613	11.76689200419717
chr3	36475527	36475958	12.955255497359344
chr3	36689138	36689433	8.538705007908709
