chr	start	end	Morula_Tfap2c_ds
chr13	60600996	60601191	22.286528377043894
chr13	60601965	60602224	17.629363358250917
chr13	60602975	60603249	18.817336966521548
chr13	60734143	60734468	23.202525250361514
chr13	60757148	60757403	9.189654481177236
chr13	60775046	60775288	12.69665242423696
chr13	60776263	60777013	14.949454558054606
chr13	61716752	61716949	15.843690102475549
chr13	61824548	61824849	17.62117061424889
chr13	61835188	61836144	12.274937528945411
chr13	61874830	61875726	15.586692069790193
chr13	61950598	61950912	11.072620674303383
chr13	61980002	61980397	10.94827259884605
chr13	62015681	62016155	8.488581812960186
chr13	62078254	62079336	21.48806836909155
chr13	62094192	62094403	16.420812154833175
chr13	62098607	62099173	25.07870898735397
chr13	62099381	62099956	28.523139041403066
chr13	62111955	62112527	17.168305752160666
chr13	62114359	62114913	20.366604910000138
chr13	62115753	62116068	22.539707716684493
chr13	62279666	62280015	14.286717321947858
chr13	62311940	62312361	10.442099129502393
chr13	62331332	62331903	21.58837057537874
chr13	62362075	62362407	14.337113107543393
chr13	62363943	62364303	15.411498795615302
chr13	62376088	62376517	14.073608449566892
chr13	62382956	62383223	18.658050562112074
chr13	62388417	62388645	17.41015786873667
chr13	62390015	62390367	15.77573146332394
chr13	62390692	62390978	13.29880620716335
chr13	62441654	62442009	12.109568432015433
chr13	62459541	62460200	19.262566855898033
chr13	62466573	62467147	31.031857071853267
chr13	62576832	62577021	10.12131145517662
chr13	62616629	62616908	9.195986142722509
chr13	62633889	62634117	12.3454651497958
chr13	62646509	62646739	16.07842141856318
chr13	62712435	62712983	9.124573615345641
chr13	62803429	62804385	23.79679140186709
chr13	62804580	62804935	18.949081662675024
chr13	62846805	62847068	17.99471282233757
chr13	62863126	62863616	23.974284565205476
chr13	62876118	62876580	18.587472546152224
chr13	62887916	62888318	12.62870209015424
chr13	63071918	63072461	13.778687197859115
chr13	63080037	63080340	15.130630247663744
chr13	63082994	63083244	12.3602612991333
chr13	63171806	63172193	13.058917198378294
chr13	63272430	63272841	17.99928540092895
chr13	63273046	63273265	18.350120457340047
chr13	63293503	63293752	12.548124596775775
chr13	63307409	63307789	12.925709950296502
chr13	63314355	63314754	12.111707778204055
chr13	63339467	63339672	13.248282748896901
chr13	63352299	63353059	21.582882640236303
chr13	63353402	63353768	15.830472143621392
chr13	63356343	63356614	14.188091542008179
chr13	63430796	63431952	21.81504338422861
chr13	63499446	63499992	18.308990592048282
chr13	63507007	63507219	15.557497582345638
chr13	63516779	63516966	17.383239195308583
chr13	63565172	63565460	20.351185785399544
chr13	63596083	63596434	13.448984909601021
chr13	63648986	63649591	11.333765879544345
chr13	63682249	63682503	21.520496837736115
chr13	63682723	63683203	19.36643050511678
chr13	63815150	63815591	17.044866090458807
chr13	63930378	63930566	11.857430077613667
chr13	64031263	64031651	11.226040285887178
chr13	64042202	64042483	13.31189978249981
chr13	64045692	64046011	14.529254512727073
chr13	64046242	64046506	15.56781588901173
chr13	64071736	64072158	14.321279385643548
chr13	64115617	64115931	16.12621610787264
chr13	64153530	64154374	35.00521264596008
chr13	64161301	64161670	33.73354588743794
chr13	64162151	64162558	20.84565646291072
chr13	64185396	64185618	30.422025165042363
chr13	64250946	64251406	21.507545860953954
chr13	64253972	64254186	31.421462602704484
chr13	64257182	64257408	29.844899937114885
chr13	64262956	64263168	30.192543641576226
chr13	64279578	64280776	30.153913423095602
chr13	64312500	64312849	16.06943081033264
chr13	64322757	64323437	17.772841175864723
chr13	64343586	64344098	13.149200066924095
chr13	64370061	64370891	32.705849221241046
chr13	64407340	64407622	17.888345339619523
chr13	64421212	64421662	19.688863949245878
chr13	64422462	64422804	20.255536076618217
chr13	64431854	64432279	22.52816999098834
chr13	64432515	64433058	24.318165222364676
chr13	64509149	64509368	17.509551705835072
chr13	65120159	65121086	15.527427228394707
chr13	65227695	65228523	10.806679044944653
chr13	65240627	65241273	20.631914642204073
chr13	65260072	65260274	11.822527621052053
chr13	65278536	65278955	12.755120454938428
chr13	65310983	65311523	11.845276482899983
chr13	65531635	65531834	10.367542664609363
chr13	65591050	65591250	9.832276284694672
chr13	66548005	66548198	12.922944118321869
chr13	66563247	66564122	12.093398389543806
chr13	66601447	66602167	11.973245228661431
chr13	66626298	66626724	10.211831789061497
chr13	66710859	66711321	13.276429715610686
chr13	66715803	66716187	12.2007363413771
chr13	66877841	66879298	27.489997171259287
chr13	66904917	66905209	18.85643662165289
chr13	66922406	66922603	14.229925228254444
chr13	66926765	66927010	14.55891854422433
chr13	66932776	66933372	34.11974744028693
chr13	66938238	66939356	28.459601690602856
chr13	66991597	66991802	15.025561746736852
chr13	67060453	67061599	14.56348825874129
chr13	67081307	67081819	11.196820301935077
chr13	67108777	67108974	12.280655023410235
chr13	67230258	67230447	13.572148701501272
chr13	67230675	67231083	11.270179573227377
chr13	67232751	67233216	11.23488732819916
chr13	67239344	67239761	14.965882395097106
chr13	67296553	67296958	15.69388897507279
chr13	67375446	67375637	13.501527336879551
chr13	67399633	67400020	9.431434940614134
chr13	67422277	67422699	17.68803185874252
chr13	67430709	67430900	12.088731660892826
chr13	67484320	67484535	17.80991634102755
chr13	67488176	67488377	20.175484149610224
chr13	67525904	67526189	13.26688598833586
chr13	67552684	67553134	16.337390662299264
chr13	67572735	67572937	18.582930007783492
chr13	67578186	67578669	10.899888644800917
chr13	67613488	67614482	15.024853532223155
chr13	67637419	67637770	8.638654033682625
chr13	67657735	67658047	10.77595116541936
chr13	67732220	67732448	12.218495143087287
chr13	67743664	67743959	11.720983198133565
chr13	67754727	67755177	10.423436391618516
chr13	67779471	67780470	20.648791708865083
chr13	67791998	67792208	16.197287441435314
chr13	67813783	67814656	22.418922554313248
chr13	67844741	67845524	16.36692024099416
chr13	67872570	67873209	14.851013919370649
chr13	67925151	67925582	16.932125350438803
chr13	68161810	68162097	9.680026968181757
chr13	68539460	68539866	12.10738251596836
chr13	68581831	68582069	9.719837629494547
chr13	68597416	68598271	17.580575211842856
chr13	68998769	68999949	19.34610561799195
chr13	69260079	69260415	14.237971839450655
chr13	69274165	69274530	12.219284945971346
chr13	69373824	69374042	10.456199755362414
chr13	69493308	69493500	16.236364617943764
chr13	69521038	69521647	13.271173224660563
chr13	69533152	69533350	21.612301368906042
chr13	69534494	69535161	26.28168285804531
chr13	69611481	69611989	23.243097034964975
chr13	69696285	69696472	12.288898809708376
chr13	69734481	69734683	8.628947234389805
chr13	69738515	69738898	17.762023661840054
chr13	69739354	69740258	18.099591688772218
chr13	69805672	69806325	16.6389417779756
chr13	69808016	69808372	15.500277404035076
chr13	69823322	69823529	13.74302795889297
chr13	69991480	69991684	13.318583593649024
chr13	69996693	69997028	14.394609118219632
chr13	70000527	70000878	12.79848231073798
chr13	70168740	70169018	12.308052186485675
chr13	70187421	70187846	10.631728476356058
chr13	70188248	70188651	12.177191022016274
chr13	70637222	70638208	29.18386827666184
chr13	71958978	71959458	11.354925878842671
chr13	72456865	72457207	12.20410142028541
chr13	72628384	72628618	15.252663208888126
chr13	72631542	72631883	18.291785623321086
chr13	72832902	72834063	16.286935621864522
chr13	73159782	73160580	10.815921509773808
chr13	73328246	73328448	17.25248617228895
chr13	73345845	73346225	13.533776433844315
chr13	73368335	73368546	11.19918836801538
chr13	73373197	73373402	15.379943982566274
chr13	73375670	73376095	16.252204053542194
chr13	73383493	73383906	14.692893744092299
chr13	73406170	73406377	14.281369361324586
chr13	73416715	73417052	17.33212537793802
chr13	73425764	73426001	15.423749786892017
chr13	73432238	73432895	15.069362665057364
chr13	73440889	73441121	17.331283071945453
chr13	73441357	73441937	22.98816243369004
chr13	73457406	73458013	26.93576137473595
chr13	73458203	73458443	24.65128308137258
chr13	73459283	73459510	21.03618168935902
chr13	73466970	73467781	32.18361898767963
chr13	73475277	73475939	21.344550370449745
chr13	73492652	73492973	11.54928199970091
chr13	73505576	73505881	23.618986977123825
chr13	73566321	73566521	12.282176480293273
chr13	73574983	73575225	14.175116117335548
chr13	73603934	73604259	14.583733731783353
chr13	73626665	73627306	20.161395620444264
chr13	73630133	73630675	19.25137949517732
chr13	73720899	73721332	14.019278680479829
chr13	73732453	73732912	23.134792469165944
chr13	73737088	73737375	19.786396465235054
chr13	73738921	73739174	16.298627110809207
chr13	73751615	73751980	24.685474317367763
chr13	73762999	73763559	35.49768967287881
chr13	73930699	73930887	12.761050280104293
chr13	73970729	73971114	14.684589814520502
chr13	73987902	73988142	10.191893823941548
chr13	74008955	74009662	28.483199257155963
chr13	74009860	74010368	18.278544940347746
chr13	74062042	74062352	17.201225499183902
chr13	74088697	74088936	10.540799372365784
chr13	74166961	74167350	10.812428631328984
chr13	74203276	74203492	8.911774984112492
chr13	74208495	74208911	12.535907119512558
chr13	74301432	74302078	13.503755162005824
chr13	74316289	74317679	14.72761160829942
chr13	74349981	74350309	22.833747686409367
chr13	74399353	74400147	15.751476827136216
chr13	74462816	74463385	12.939812269696871
chr13	74494188	74494455	11.497609292076769
chr13	74522524	74522950	11.815932526834693
chr13	74591339	74591764	13.405339086196001
chr13	74807555	74808872	25.035310585931477
chr13	75625102	75625383	14.742618387704217
chr13	75707560	75707775	12.944581564082656
chr13	75808858	75809345	11.689720349634943
chr13	75822496	75822733	16.53235111960882
chr13	75835084	75835497	39.01834787641253
chr13	75835689	75835984	24.145586796130164
chr13	75943203	75944126	15.547370964372663
chr13	76018503	76018738	14.388155162080805
chr13	76055466	76056210	12.538522080708576
chr13	76056481	76056720	11.384159283657953
chr13	76383869	76384416	11.924368124339436
chr13	76527257	76528171	12.223431032126529
chr13	77838523	77839208	14.659136836198124
chr13	78162889	78163837	28.513875057928672
chr13	79668683	79668944	12.776953591240776
chr13	80885291	80886100	32.97550708902781
chr13	80962804	80963532	13.343081189380896
chr13	81657395	81657613	21.273221925857964
chr13	81691527	81691719	9.82089646657308
chr13	81711073	81711887	23.917726516723633
chr13	81728044	81728234	10.930507047552812
chr13	81771307	81771651	15.41536472010058
chr13	81771961	81772292	17.915316201408825
chr13	81783202	81784019	37.01450508635952
chr13	81792118	81792491	13.60323877309027
chr13	81815379	81815737	14.403608332799134
chr13	81959990	81960205	12.309410028679427
chr13	82605585	82606055	18.58953597697806
chr13	83731450	83731733	11.49030301259179
chr13	84221839	84222259	16.544523257300966
chr13	84348309	84348497	11.540743066909465
chr13	84936596	84936926	10.405016506079471
chr13	84937228	84937443	12.352613639831542
chr13	85126561	85127616	21.79464626244459
chr13	85189068	85189819	17.07303944154681
chr13	85288265	85288459	11.592077972962684
chr13	85288671	85289522	13.774069823053273
chr13	85481099	85481353	8.301100539410209
chr13	89741294	89741704	9.244752072124946
chr13	90089755	90090048	11.377786450825454
chr13	90233626	90234271	12.034184174944263
chr13	90426458	90426959	12.47516840708232
chr13	90427180	90427645	12.827788793912498
chr13	90886685	90886912	12.041297853780739
chr13	90907800	90907987	11.76602688447677
chr13	90922911	90923139	21.86871268456442
chr13	91162582	91162786	11.208596991557702
chr13	91223619	91223856	9.283740683446956
chr13	91224080	91224306	11.466161533794573
chr13	91241791	91242277	14.201075523478504
chr13	91263119	91264037	13.178746554846338
chr13	92146889	92147119	10.573288527778956
chr13	92148208	92148462	9.757022992832454
chr13	92340161	92340650	9.320677857701277
chr13	92354677	92355015	50.10849184115258
chr13	92425617	92426116	14.298524373041126
chr13	92483618	92483808	9.579308098240903
chr13	92530553	92531302	16.38496767917526
chr13	92610587	92611652	11.601276276816785
chr13	93065885	93066201	11.566082435318187
chr13	93144209	93144908	13.063625705429754
chr13	93192539	93192846	15.848038645443
chr13	93253020	93253237	11.506244162810013
chr13	93303442	93304872	22.65705729597932
chr13	93407701	93408122	10.536819794398872
chr13	93428720	93428964	10.210616580775527
chr13	93484334	93484533	17.570214472823405
chr13	93499436	93499667	15.992255706291694
chr13	93637773	93638077	29.38906476999584
chr13	93673900	93674232	16.80341781191079
chr13	93755784	93756027	15.748746400997963
chr13	93756219	93756432	22.382950061923463
chr13	93761494	93761681	14.292763026640378
chr13	93771774	93772433	17.04611792007238
chr13	93944312	93944560	13.010612699293322
chr13	93975677	93976086	10.18754032946449
chr13	94057010	94057693	27.574247740023655
chr13	94078626	94079236	14.046394249650298
chr13	94099901	94100251	14.049250041416713
chr13	94104664	94104893	16.179638175464614
chr13	94118027	94118593	13.406977282817287
chr13	94173671	94174236	15.904725034258007
chr13	94224998	94225617	8.758343477819194
chr13	94240695	94240916	13.727641243740445
chr13	94241786	94241986	15.04341588973999
chr13	94251617	94251825	12.62913703918457
chr13	94284978	94285818	18.573410405431474
chr13	94298004	94298213	11.170439012883383
chr13	94312412	94312799	12.49008148153931
chr13	94327014	94327386	14.773398663408013
chr13	94328369	94328635	13.304810696078423
chr13	94345847	94346091	8.85398196587797
chr13	94358622	94358827	19.296862123070692
chr13	94361370	94362160	27.840872818910622
chr13	94595638	94596738	13.183707044774836
chr13	94788845	94789580	15.97840640658424
chr13	94868496	94868696	10.241977334022522
chr13	94885333	94885641	11.158867046430514
chr13	94975967	94976979	30.533215228747945
chr13	95020130	95020412	9.9097693084825
chr13	95040737	95041034	12.806252017165676
chr13	95093660	95093968	11.58274270961811
chr13	95142355	95142639	9.112950415678426
chr13	95221566	95221782	11.660667737325033
chr13	95248286	95248661	9.941533215840657
chr13	95287384	95288002	17.671429675759622
chr13	95492886	95493420	26.82193702883488
chr13	95493622	95494662	22.955663996476392
chr13	95514974	95515557	22.056603652535337
chr13	95524390	95524681	17.573480828930833
chr13	95524967	95525231	18.344510208476674
chr13	95534889	95536180	28.515673322699772
chr13	95557373	95557817	15.154412548821252
chr13	95618456	95618902	17.430629369923885
chr13	95764115	95764335	17.454806848005816
chr13	95821714	95822015	10.770516685473167
chr13	95842580	95843069	34.14603999397262
chr13	95873856	95874054	10.902698781755236
chr13	95890983	95891407	14.489483923282263
chr13	95910102	95910686	10.247573955418313
chr13	95937570	95937763	10.78323958698332
chr13	96388297	96388547	17.724358909606934
chr13	96470926	96471138	9.497328150947139
chr13	96531939	96532222	10.808957180791525
chr13	96542261	96543623	18.234418714974247
chr13	96670428	96671465	21.737337733188728
chr13	96997350	96997761	18.417942100487775
chr13	97008416	97008618	20.61645764643603
chr13	97022089	97022281	16.995988860726357
chr13	97033159	97034751	20.027252901139573
chr13	97052634	97052850	11.567103849516975
chr13	97071045	97071310	38.762320860376896
